name,compiler,type,threads,input,failed_requests,major_faults,complete_requests,cycles,dtlb_store_misses,sgxtime,tput,lat,branch_misses,branch_instructions,mpxerrors,num_clients,sgxmem,dtlb_load_misses,dtlb_stores,time,instructions,minor_faults,dtlb_loads,mpxbtnum
bin/httpd,gcc,asan_only_write,1,31,0,,949048,,,,47452.36,0.653,,,,31,,,,,,,,
bin/httpd,gcc,asan_only_write,1,33,0,,959817,,,,47990.81,0.688,,,,33,,,,,,,,
bin/httpd,gcc,asan_only_write,1,35,0,,986194,,,,49309.68,0.71,,,,35,,,,,,,,
bin/httpd,gcc,native,1,1,0,,28772,,,,1438.59,0.695,,,,1,,,,,,,,
bin/httpd,gcc,native,1,5,0,,166627,,,,8331.31,0.6,,,,5,,,,,,,,
bin/httpd,gcc,native,1,9,0,,325568,,,,16278.34,0.553,,,,9,,,,,,,,
bin/httpd,gcc,native,1,13,0,,529810,,,,26490.42,0.491,,,,13,,,,,,,,
bin/httpd,gcc,native,1,17,0,,696328,,,,34816.4,0.488,,,,17,,,,,,,,
bin/httpd,gcc,native,1,21,0,,859033,,,,42951.45,0.489,,,,21,,,,,,,,
bin/httpd,gcc,native,1,25,0,,854359,,,,42717.86,0.585,,,,25,,,,,,,,
bin/httpd,gcc,native,1,29,0,,871844,,,,43592.17,0.665,,,,29,,,,,,,,
bin/httpd,gcc,native,1,31,0,,879544,,,,43977.13,0.705,,,,31,,,,,,,,
bin/httpd,gcc,native,1,33,0,,899781,,,,44363.93,0.744,,,,33,,,,,,,,
bin/httpd,gcc,native,1,35,0,,911028,,,,45551.36,0.768,,,,35,,,,,,,,
bin/httpd,icc,native,1,1,0,,31324,,,,1566.15,0.639,,,,1,,,,,,,,
bin/httpd,icc,native,1,5,0,,182606,,,,9130.27,0.548,,,,5,,,,,,,,
bin/httpd,icc,native,1,9,0,,357498,,,,17874.86,0.504,,,,9,,,,,,,,
bin/httpd,icc,native,1,13,0,,538001,,,,26900.03,0.483,,,,13,,,,,,,,
bin/httpd,icc,native,1,17,0,,737061,,,,36852.94,0.461,,,,17,,,,,,,,
bin/httpd,icc,native,1,21,0,,921279,,,,46063.83,0.456,,,,21,,,,,,,,
bin/httpd,icc,native,1,25,0,,985496,,,,49274.75,0.507,,,,25,,,,,,,,
bin/httpd,icc,native,1,29,0,,970101,,,,48504.94,0.598,,,,29,,,,,,,,
bin/httpd,icc,native,1,31,0,,1000000,,,,50528.55,0.614,,,,31,,,,,,,,
bin/httpd,icc,native,1,33,0,,1000000,,,,50172.94,0.658,,,,33,,,,,,,,
bin/httpd,icc,native,1,35,0,,984393,,,,49219.57,0.711,,,,35,,,,,,,,
bin/httpd,clang,native,1,1,0,,35171,,,,1758.5,0.569,,,,1,,,,,,,,
bin/httpd,clang,native,1,5,0,,182755,,,,9137.71,0.547,,,,5,,,,,,,,
bin/httpd,clang,native,1,9,0,,344909,,,,17245.31,0.522,,,,9,,,,,,,,
bin/httpd,clang,native,1,13,0,,553083,,,,27654.03,0.47,,,,13,,,,,,,,
bin/httpd,clang,native,1,17,0,,729823,,,,36491.13,0.466,,,,17,,,,,,,,
bin/httpd,clang,native,1,21,0,,955074,,,,47753.59,0.44,,,,21,,,,,,,,
bin/httpd,clang,native,1,25,0,,1000000,,,,50029.47,0.5,,,,25,,,,,,,,
bin/httpd,clang,native,1,29,0,,1000000,,,,50521.71,0.574,,,,29,,,,,,,,
bin/httpd,clang,native,1,31,0,,989611,,,,49480.49,0.627,,,,31,,,,,,,,
bin/httpd,clang,native,1,33,0,,1000000,,,,51234.38,0.644,,,,33,,,,,,,,
bin/httpd,clang,native,1,35,0,,986479,,,,49323.82,0.71,,,,35,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,1,0,,27917,,,,1395.84,0.716,,,,1,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,5,0,,173227,,,,8661.35,0.577,,,,5,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,9,0,,345674,,,,17283.52,0.521,,,,9,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,13,0,,509819,,,,25490.76,0.51,,,,13,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,17,0,,697740,,,,34886.93,0.487,,,,17,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,21,0,,886557,,,,44327.62,0.474,,,,21,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,25,0,,907711,,,,45385.45,0.551,,,,25,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,29,0,,938659,,,,46932.84,0.618,,,,29,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,31,0,,929005,,,,46450.15,0.667,,,,31,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,33,0,,909971,,,,45498.53,0.725,,,,33,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,35,0,,882404,,,,44120.2,0.793,,,,35,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,1,0,,29975,,,,1498.73,0.667,,,,1,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,5,0,,182207,,,,9110.27,0.549,,,,5,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,9,0,,344662,,,,17232.91,0.522,,,,9,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,13,0,,526671,,,,26333.53,0.494,,,,13,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,17,0,,744400,,,,37219.97,0.457,,,,17,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,21,0,,921196,,,,46059.78,0.456,,,,21,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,25,0,,1000000,,,,50270.72,0.497,,,,25,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,29,0,,984596,,,,49229.77,0.589,,,,29,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,31,0,,978628,,,,48931.39,0.634,,,,31,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,33,20455,,935343,,,,46767.12,0.706,,,,33,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,35,0,,999431,,,,49971.48,0.7,,,,35,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,1,0,,26121,,,,1306.02,0.766,,,,1,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,5,0,,166003,,,,8300.11,0.602,,,,5,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,9,0,,331366,,,,16568.26,0.543,,,,9,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,13,0,,501902,,,,25094.65,0.518,,,,13,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,17,0,,684216,,,,34210.79,0.497,,,,17,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,21,0,,781074,,,,39053.22,0.538,,,,21,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,25,0,,783846,,,,39191.9,0.638,,,,25,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,29,0,,823681,,,,41183.97,0.704,,,,29,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,31,0,,827336,,,,41366.75,0.749,,,,31,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,33,0,,852869,,,,42643.36,0.774,,,,33,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,35,0,,807677,,,,40383.54,0.867,,,,35,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,1,0,,31463,,,,1573.13,0.636,,,,1,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,5,0,,185084,,,,9254.17,0.54,,,,5,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,9,0,,331998,,,,16599.6,0.542,,,,9,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,13,0,,517056,,,,25852.73,0.503,,,,13,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,17,0,,713288,,,,35664.16,0.477,,,,17,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,21,0,,805674,,,,40283.6,0.521,,,,21,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,25,0,,887754,,,,44387.7,0.563,,,,25,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,29,0,,899230,,,,44961.49,0.645,,,,29,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,31,0,,884970,,,,44248.03,0.701,,,,31,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,33,0,,894439,,,,44721.86,0.738,,,,33,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,35,0,,888462,,,,44423.09,0.788,,,,35,,,,,,,,
bin/httpd,gcc,asan,1,1,0,,29523,,,,1469.98,0.68,,,,1,,,,,,,,
bin/httpd,gcc,asan,1,5,0,,168404,,,,8420.17,0.594,,,,5,,,,,,,,
bin/httpd,gcc,asan,1,9,0,,342667,,,,17133.34,0.525,,,,9,,,,,,,,
bin/httpd,gcc,asan,1,13,0,,514182,,,,25709.06,0.506,,,,13,,,,,,,,
bin/httpd,gcc,asan,1,17,0,,782692,,,,39134.56,0.434,,,,17,,,,,,,,
bin/httpd,gcc,asan,1,21,0,,926742,,,,46337.09,0.453,,,,21,,,,,,,,
bin/httpd,gcc,asan,1,25,0,,994841,,,,49742.01,0.503,,,,25,,,,,,,,
bin/httpd,gcc,asan,1,29,0,,979187,,,,48959.26,0.592,,,,29,,,,,,,,
bin/httpd,gcc,asan,1,31,0,,948421,,,,47420.99,0.654,,,,31,,,,,,,,
bin/httpd,gcc,asan,1,33,0,,938876,,,,46943.79,0.703,,,,33,,,,,,,,
bin/httpd,gcc,asan,1,35,0,,887920,,,,44395.58,0.788,,,,35,,,,,,,,
bin/httpd,clang,asan,1,1,0,,35831,,,,1791.55,0.558,,,,1,,,,,,,,
bin/httpd,clang,asan,1,5,0,,171069,,,,8553.44,0.585,,,,5,,,,,,,,
bin/httpd,clang,asan,1,9,0,,343916,,,,17195.78,0.523,,,,9,,,,,,,,
bin/httpd,clang,asan,1,13,0,,517877,,,,25893.84,0.502,,,,13,,,,,,,,
bin/httpd,clang,asan,1,17,0,,778025,,,,38901.2,0.437,,,,17,,,,,,,,
bin/httpd,clang,asan,1,21,0,,941064,,,,47053.09,0.446,,,,21,,,,,,,,
bin/httpd,clang,asan,1,25,0,,974136,,,,48706.76,0.513,,,,25,,,,,,,,
bin/httpd,clang,asan,1,29,0,,947205,,,,47358.19,0.612,,,,29,,,,,,,,
bin/httpd,clang,asan,1,31,0,,970630,,,,48531.19,0.639,,,,31,,,,,,,,
bin/httpd,clang,asan,1,33,0,,933518,,,,46675.88,0.707,,,,33,,,,,,,,
bin/httpd,clang,asan,1,35,0,,925982,,,,46299.0,0.756,,,,35,,,,,,,,
bin/httpd,gcc,asan_only_write,1,1,0,,33729,,,,1686.44,0.593,,,,1,,,,,,,,
bin/httpd,gcc,asan_only_write,1,5,0,,176152,,,,8807.48,0.568,,,,5,,,,,,,,
bin/httpd,gcc,asan_only_write,1,9,0,,341300,,,,17064.78,0.527,,,,9,,,,,,,,
bin/httpd,gcc,asan_only_write,1,13,0,,508956,,,,25447.74,0.511,,,,13,,,,,,,,
bin/httpd,gcc,asan_only_write,1,17,0,,772633,,,,38631.59,0.44,,,,17,,,,,,,,
bin/httpd,gcc,asan_only_write,1,21,0,,863543,,,,43177.09,0.486,,,,21,,,,,,,,
bin/httpd,gcc,asan_only_write,1,25,2,,942024,,,,47101.1,0.531,,,,25,,,,,,,,
bin/httpd,gcc,asan_only_write,1,29,0,,930971,,,,46548.54,0.623,,,,29,,,,,,,,
bin/httpd,gcc,asan_only_write,1,31,22,,929091,,,,46454.41,0.667,,,,31,,,,,,,,
bin/httpd,gcc,asan_only_write,1,33,0,,955665,,,,47782.67,0.691,,,,33,,,,,,,,
bin/httpd,gcc,asan_only_write,1,35,12,,958067,,,,47903.33,0.731,,,,35,,,,,,,,
bin/httpd,gcc,native,1,1,0,,38450,,,,1922.45,0.52,,,,1,,,,,,,,
bin/httpd,gcc,native,1,5,0,,165888,,,,8294.27,0.603,,,,5,,,,,,,,
bin/httpd,gcc,native,1,9,0,,334333,,,,16716.51,0.538,,,,9,,,,,,,,
bin/httpd,gcc,native,1,13,0,,577536,,,,28876.48,0.45,,,,13,,,,,,,,
bin/httpd,gcc,native,1,17,0,,761594,,,,38079.64,0.446,,,,17,,,,,,,,
bin/httpd,gcc,native,1,21,0,,892034,,,,44601.64,0.471,,,,21,,,,,,,,
bin/httpd,gcc,native,1,25,0,,950064,,,,47503.11,0.526,,,,25,,,,,,,,
bin/httpd,gcc,native,1,29,0,,946433,,,,47321.6,0.613,,,,29,,,,,,,,
bin/httpd,gcc,native,1,31,0,,943615,,,,47180.74,0.657,,,,31,,,,,,,,
bin/httpd,gcc,native,1,33,0,,918395,,,,45919.65,0.719,,,,33,,,,,,,,
bin/httpd,gcc,native,1,35,0,,975829,,,,48791.41,0.717,,,,35,,,,,,,,
bin/httpd,icc,native,1,1,0,,35058,,,,1752.9,0.57,,,,1,,,,,,,,
bin/httpd,icc,native,1,5,0,,172090,,,,8604.46,0.581,,,,5,,,,,,,,
bin/httpd,icc,native,1,9,0,,330062,,,,16502.97,0.545,,,,9,,,,,,,,
bin/httpd,icc,native,1,13,0,,564635,,,,28231.71,0.46,,,,13,,,,,,,,
bin/httpd,icc,native,1,17,0,,756936,,,,37846.72,0.449,,,,17,,,,,,,,
bin/httpd,icc,native,1,21,0,,995317,,,,49765.84,0.422,,,,21,,,,,,,,
bin/httpd,icc,native,1,25,0,,1000000,,,,50806.33,0.492,,,,25,,,,,,,,
bin/httpd,icc,native,1,29,0,,1000000,,,,50038.46,0.58,,,,29,,,,,,,,
bin/httpd,icc,native,1,31,0,,997223,,,,49861.07,0.622,,,,31,,,,,,,,
bin/httpd,icc,native,1,33,0,,1000000,,,,50521.16,0.653,,,,33,,,,,,,,
bin/httpd,icc,native,1,35,0,,991460,,,,49572.89,0.706,,,,35,,,,,,,,
bin/httpd,clang,native,1,1,0,,35163,,,,1758.13,0.569,,,,1,,,,,,,,
bin/httpd,clang,native,1,5,0,,180710,,,,9035.48,0.553,,,,5,,,,,,,,
bin/httpd,clang,native,1,9,0,,346933,,,,17346.57,0.519,,,,9,,,,,,,,
bin/httpd,clang,native,1,13,0,,581933,,,,29096.56,0.447,,,,13,,,,,,,,
bin/httpd,clang,native,1,17,0,,831428,,,,41571.1,0.409,,,,17,,,,,,,,
bin/httpd,clang,native,1,21,0,,910217,,,,45510.74,0.461,,,,21,,,,,,,,
bin/httpd,clang,native,1,25,0,,1000000,,,,51791.74,0.483,,,,25,,,,,,,,
bin/httpd,clang,native,1,29,0,,1000000,,,,50122.38,0.579,,,,29,,,,,,,,
bin/httpd,clang,native,1,31,0,,1000000,,,,51582.35,0.601,,,,31,,,,,,,,
bin/httpd,clang,native,1,33,0,,1000000,,,,52018.36,0.634,,,,33,,,,,,,,
bin/httpd,clang,native,1,35,0,,1000000,,,,51397.78,0.681,,,,35,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,1,0,,26742,,,,1337.09,0.748,,,,1,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,5,0,,142107,,,,7105.34,0.704,,,,5,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,9,0,,330555,,,,16527.71,0.545,,,,9,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,13,0,,490898,,,,24544.84,0.53,,,,13,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,17,0,,711693,,,,35584.65,0.478,,,,17,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,21,0,,820870,,,,41043.41,0.512,,,,21,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,25,0,,841073,,,,42053.56,0.594,,,,25,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,29,0,,825534,,,,41276.66,0.703,,,,29,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,31,0,,840969,,,,42048.44,0.737,,,,31,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,33,0,,854072,,,,42703.6,0.773,,,,33,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,35,0,,843618,,,,42180.89,0.83,,,,35,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,1,0,,33182,,,,1659.06,0.603,,,,1,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,5,0,,167146,,,,8357.2,0.598,,,,5,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,9,0,,330121,,,,16506.05,0.545,,,,9,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,13,0,,520250,,,,26012.2,0.5,,,,13,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,17,0,,766523,,,,38326.11,0.444,,,,17,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,21,0,,885966,,,,44298.29,0.474,,,,21,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,25,0,,940575,,,,47028.68,0.532,,,,25,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,29,0,,938520,,,,46925.7,0.618,,,,29,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,31,0,,937458,,,,46872.64,0.661,,,,31,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,33,0,,907086,,,,45354.28,0.728,,,,33,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds_only_write,1,35,0,,960062,,,,48002.99,0.729,,,,35,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,1,0,,31253,,,,1562.61,0.64,,,,1,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,5,0,,164987,,,,8249.31,0.606,,,,5,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,9,0,,329299,,,,16464.94,0.547,,,,9,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,13,0,,526241,,,,26312.0,0.494,,,,13,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,17,0,,751101,,,,37554.96,0.453,,,,17,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,21,0,,957698,,,,47884.84,0.439,,,,21,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,25,0,,990556,,,,49527.69,0.505,,,,25,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,29,0,,954364,,,,47718.19,0.608,,,,29,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,31,0,,929814,,,,46490.62,0.667,,,,31,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,33,0,,893083,,,,44654.14,0.739,,,,33,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds,1,35,0,,929065,,,,46453.16,0.753,,,,35,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,1,0,,33614,,,,1680.67,0.595,,,,1,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,5,0,,170761,,,,8538.03,0.586,,,,5,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,9,0,,327078,,,,16353.84,0.55,,,,9,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,13,0,,560599,,,,28029.9,0.464,,,,13,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,17,0,,732515,,,,36625.75,0.464,,,,17,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,21,0,,912992,,,,45649.52,0.46,,,,21,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,25,0,,931516,,,,46575.79,0.537,,,,25,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,29,0,,917444,,,,45872.16,0.632,,,,29,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,31,0,,980707,,,,49035.24,0.632,,,,31,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,33,0,,947295,,,,47364.64,0.697,,,,33,,,,,,,,
bin/httpd,icc,mpx_no_narrow_bounds_only_write,1,35,0,,907501,,,,45375.05,0.771,,,,35,,,,,,,,
bin/httpd,gcc,asan,1,1,0,,28651,,,,1432.54,0.698,,,,1,,,,,,,,
bin/httpd,gcc,asan,1,5,0,,173695,,,,8684.68,0.576,,,,5,,,,,,,,
bin/httpd,gcc,asan,1,9,0,,343041,,,,17151.99,0.525,,,,9,,,,,,,,
bin/httpd,gcc,asan,1,13,0,,586566,,,,29328.23,0.443,,,,13,,,,,,,,
bin/httpd,gcc,asan,1,17,0,,783583,,,,39179.15,0.434,,,,17,,,,,,,,
bin/httpd,gcc,asan,1,21,0,,915564,,,,45778.19,0.459,,,,21,,,,,,,,
bin/httpd,gcc,asan,1,25,0,,963188,,,,48159.33,0.519,,,,25,,,,,,,,
bin/httpd,gcc,asan,1,29,0,,980393,,,,49018.18,0.592,,,,29,,,,,,,,
bin/httpd,gcc,asan,1,31,0,,962354,,,,48117.69,0.644,,,,31,,,,,,,,
bin/httpd,gcc,asan,1,33,0,,939556,,,,46977.79,0.702,,,,33,,,,,,,,
bin/httpd,gcc,asan,1,35,0,,912020,,,,45600.97,0.768,,,,35,,,,,,,,
bin/httpd,clang,asan,1,1,0,,30019,,,,1500.95,0.666,,,,1,,,,,,,,
bin/httpd,clang,asan,1,5,0,,169446,,,,8472.18,0.59,,,,5,,,,,,,,
bin/httpd,clang,asan,1,9,0,,334813,,,,16740.62,0.538,,,,9,,,,,,,,
bin/httpd,clang,asan,1,13,0,,518287,,,,25913.94,0.502,,,,13,,,,,,,,
bin/httpd,clang,asan,1,17,0,,760111,,,,38005.51,0.447,,,,17,,,,,,,,
bin/httpd,clang,asan,1,21,0,,950375,,,,47518.72,0.442,,,,21,,,,,,,,
bin/httpd,clang,asan,1,25,0,,983988,,,,49199.4,0.508,,,,25,,,,,,,,
bin/httpd,clang,asan,1,29,40,,942593,,,,47129.62,0.615,,,,29,,,,,,,,
bin/httpd,clang,asan,1,31,0,,935946,,,,46797.27,0.662,,,,31,,,,,,,,
bin/httpd,clang,asan,1,33,0,,931852,,,,46592.52,0.708,,,,33,,,,,,,,
bin/httpd,clang,asan,1,35,0,,921367,,,,46068.32,0.76,,,,35,,,,,,,,
bin/httpd,gcc,asan_only_write,1,1,0,,31950,,,,1597.47,0.626,,,,1,,,,,,,,
bin/httpd,gcc,asan_only_write,1,5,0,,165876,,,,8293.77,0.603,,,,5,,,,,,,,
bin/httpd,gcc,asan_only_write,1,9,0,,340330,,,,17016.38,0.529,,,,9,,,,,,,,
bin/httpd,gcc,asan_only_write,1,13,0,,553620,,,,27680.72,0.47,,,,13,,,,,,,,
bin/httpd,gcc,asan_only_write,1,17,0,,780922,,,,39046.08,0.435,,,,17,,,,,,,,
bin/httpd,gcc,asan_only_write,1,21,0,,834346,,,,41717.27,0.503,,,,21,,,,,,,,
bin/httpd,gcc,asan_only_write,1,25,0,,941422,,,,47071.04,0.531,,,,25,,,,,,,,
bin/httpd,gcc,asan_only_write,1,29,0,,941160,,,,47057.77,0.616,,,,29,,,,,,,,
bin/httpd,gcc,asan_only_write,1,31,0,,934217,,,,46710.77,0.664,,,,31,,,,,,,,
bin/httpd,gcc,asan_only_write,1,33,0,,961631,,,,48081.24,0.686,,,,33,,,,,,,,
bin/httpd,gcc,asan_only_write,1,35,0,,962622,,,,48131.01,0.727,,,,35,,,,,,,,
bin/httpd,gcc,native,1,1,0,,36870,,,,1843.46,0.542,,,,1,,,,,,,,
bin/httpd,gcc,native,1,5,0,,171604,,,,8580.11,0.583,,,,5,,,,,,,,
bin/httpd,gcc,native,1,9,0,,339228,,,,16961.35,0.531,,,,9,,,,,,,,
bin/httpd,gcc,native,1,13,0,,600864,,,,30042.78,0.433,,,,13,,,,,,,,
bin/httpd,gcc,native,1,17,0,,800167,,,,40008.09,0.425,,,,17,,,,,,,,
bin/httpd,gcc,native,1,21,0,,986534,,,,49326.68,0.426,,,,21,,,,,,,,
bin/httpd,gcc,native,1,25,0,,991059,,,,49552.88,0.505,,,,25,,,,,,,,
bin/httpd,gcc,native,1,29,0,,973119,,,,48655.52,0.596,,,,29,,,,,,,,
bin/httpd,gcc,native,1,31,0,,975565,,,,48778.17,0.636,,,,31,,,,,,,,
bin/httpd,gcc,native,1,33,0,,965392,,,,48269.54,0.684,,,,33,,,,,,,,
bin/httpd,gcc,native,1,35,0,,1000000,,,,50163.7,0.698,,,,35,,,,,,,,
bin/httpd,icc,native,1,1,0,,31762,,,,1588.07,0.63,,,,1,,,,,,,,
bin/httpd,icc,native,1,5,0,,158179,,,,7908.84,0.632,,,,5,,,,,,,,
bin/httpd,icc,native,1,9,0,,344297,,,,17214.84,0.523,,,,9,,,,,,,,
bin/httpd,icc,native,1,13,0,,560462,,,,28023.07,0.464,,,,13,,,,,,,,
bin/httpd,icc,native,1,17,0,,730200,,,,36509.93,0.466,,,,17,,,,,,,,
bin/httpd,icc,native,1,21,0,,864060,,,,43202.62,0.486,,,,21,,,,,,,,
bin/httpd,icc,native,1,25,3,,894233,,,,44711.34,0.559,,,,25,,,,,,,,
bin/httpd,icc,native,1,29,0,,878624,,,,43929.38,0.66,,,,29,,,,,,,,
bin/httpd,icc,native,1,31,0,,877123,,,,43856.1,0.707,,,,31,,,,,,,,
bin/httpd,icc,native,1,33,0,,909141,,,,45457.03,0.726,,,,33,,,,,,,,
bin/httpd,icc,native,1,35,0,,897758,,,,44887.88,0.78,,,,35,,,,,,,,
bin/httpd,clang,native,1,1,0,,30997,,,,1549.84,0.645,,,,1,,,,,,,,
bin/httpd,clang,native,1,5,0,,159349,,,,7967.21,0.628,,,,5,,,,,,,,
bin/httpd,clang,native,1,9,0,,342323,,,,17116.14,0.526,,,,9,,,,,,,,
bin/httpd,clang,native,1,13,0,,548429,,,,27421.35,0.474,,,,13,,,,,,,,
bin/httpd,clang,native,1,17,0,,636112,,,,31805.53,0.534,,,,17,,,,,,,,
bin/httpd,clang,native,1,21,0,,803868,,,,40193.39,0.522,,,,21,,,,,,,,
bin/httpd,clang,native,1,25,0,,824438,,,,41221.9,0.606,,,,25,,,,,,,,
bin/httpd,clang,native,1,29,0,,805376,,,,40268.72,0.72,,,,29,,,,,,,,
bin/httpd,clang,native,1,31,0,,847734,,,,42386.69,0.731,,,,31,,,,,,,,
bin/httpd,clang,native,1,33,0,,837278,,,,41863.46,0.788,,,,33,,,,,,,,
bin/httpd,clang,native,1,35,0,,821881,,,,41093.97,0.852,,,,35,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,1,0,,31435,,,,1571.73,0.636,,,,1,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,5,0,,164177,,,,8208.85,0.609,,,,5,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,9,0,,313253,,,,15662.65,0.575,,,,9,,,,,,,,
bin/httpd,gcc,mpx_no_narrow_bounds,1,13,0,,564090,,,,28204.3,0.461,,,,13,,,,,,,,
