name,compiler,type,threads,input,sys_time,time,major_faults,voluntary_context_switches,mpxbtnum,user_time,mpxerrors,involuntary_context_switches,minor_faults,maxsize
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.44,113.92,0,74,,113.44,,247,223402,1678484
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.38,114.21000000000001,0,54,,113.8,,241,223387,1678496
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.45,114.25,0,49,,113.78,,241,223381,1678584
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.34,114.03,0,60,,113.65,,236,223388,1678488
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.36,114.00999999999999,0,53,,113.62,,236,223386,1678516
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.4,114.07,0,49,,113.64,,233,223377,1678596
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.43,114.16,0,74,,113.69,,237,223408,1678428
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.46,114.18,0,65,,113.68,,237,223391,1678508
xalancbmk,icc,mpx_no_narrow_bounds_only_write,1,None,0.37,114.38,0,55,,113.97,,233,223385,1678520
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.0,137.78,0,2,,137.76,,249,12001,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.01,137.94,0,3,,137.91,,255,12002,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.0,138.15,0,2,,138.14,,252,12001,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.0,137.77,0,3,,137.75,,248,12002,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.0,137.82999999999998,0,5,,137.81,,250,12004,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.02,138.2,0,2,,138.16,,253,12001,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.01,137.73,0,3,,137.7,,252,12002,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.0,137.71,0,3,,137.69,,249,12002,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.01,137.71,0,5,,137.68,,251,12004,72312
namd,icc,mpx_no_narrow_bounds_only_write,1,None,0.02,137.78,0,3,,137.74,,250,12002,72312
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.45,0,1,,29.44,,65,4712,112864
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.48,0,2,,29.48,,59,4713,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.76,0,2,,29.76,,62,4713,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.81,0,2,,29.8,,63,4713,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.01,30.28,0,2,,30.26,,67,4713,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.81,0,2,,29.8,,60,4713,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.45,0,1,,29.43,,63,4712,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.45,0,2,,29.44,,59,4713,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,30.28,0,1,,30.27,,64,4712,111836
bzip2,icc,mpx_no_narrow_bounds,1,None,0.0,29.45,0,1,,29.44,,61,4712,111836
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
gobmk,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
libquantum,icc,mpx_no_narrow_bounds,1,None,0.06,219.66,0,1,,219.58,,406,19949,105968
libquantum,icc,mpx_no_narrow_bounds,1,None,0.02,219.35,0,1,,219.29,,423,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.04,219.12,0,1,,219.05,,424,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.06,219.27,0,1,,219.17,,428,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.06,218.95,0,1,,218.85,,426,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.04,219.43,0,1,,219.36,,428,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.04,220.3,0,1,,220.23,,436,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.05,219.72,0,1,,219.63,,434,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.02,219.43,0,1,,219.38,,433,19949,106480
libquantum,icc,mpx_no_narrow_bounds,1,None,0.04,221.07999999999998,0,1,,221.01,,429,19949,106480
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
milc,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
perlbench,icc,mpx_no_narrow_bounds,1,None,0.37,138.07999999999998,0,32,,137.68,,273,447752,2643116
perlbench,icc,mpx_no_narrow_bounds,1,None,0.43,138.12,0,20,,137.66,,276,447746,2643072
perlbench,icc,mpx_no_narrow_bounds,1,None,0.39,138.16,0,24,,137.74,,278,447751,2643104
perlbench,icc,mpx_no_narrow_bounds,1,None,0.4,137.94,0,21,,137.51,,275,447743,2643116
perlbench,icc,mpx_no_narrow_bounds,1,None,0.41,138.02,0,45,,137.57,,273,447769,2643088
perlbench,icc,mpx_no_narrow_bounds,1,None,0.45,138.26,0,39,,137.77,,277,447764,2643088
perlbench,icc,mpx_no_narrow_bounds,1,None,0.43,138.17000000000002,0,31,,137.71,,274,447754,2643088
perlbench,icc,mpx_no_narrow_bounds,1,None,0.41,138.06,0,29,,137.62,,272,447755,2643116
perlbench,icc,mpx_no_narrow_bounds,1,None,0.45,138.06,0,31,,137.59,,277,447756,2643116
perlbench,icc,mpx_no_narrow_bounds,1,None,0.41,138.05,0,18,,137.61,,278,447743,2643116
gcc,icc,mpx_no_narrow_bounds,1,None,0.74,4.28,0,1,,3.54,,12,834207,6167808
gcc,icc,mpx_no_narrow_bounds,1,None,0.7,4.33,0,1,,3.63,,10,834207,6167808
gcc,icc,mpx_no_narrow_bounds,1,None,0.72,4.28,0,9,,3.56,,34,834207,6167812
gcc,icc,mpx_no_narrow_bounds,1,None,0.75,4.27,0,1,,3.52,,20,834207,6167808
gcc,icc,mpx_no_narrow_bounds,1,None,0.78,4.3,0,10,,3.51,,12,834207,6167812
gcc,icc,mpx_no_narrow_bounds,1,None,0.69,4.33,0,1,,3.64,,13,834207,6167808
gcc,icc,mpx_no_narrow_bounds,1,None,0.69,4.28,0,1,,3.59,,13,834207,6167812
gcc,icc,mpx_no_narrow_bounds,1,None,0.78,4.28,0,1,,3.49,,9,834207,6167808
gcc,icc,mpx_no_narrow_bounds,1,None,0.73,4.26,0,3,,3.52,,11,834207,6167808
gcc,icc,mpx_no_narrow_bounds,1,None,0.74,4.26,0,9,,3.52,,13,834207,6167812
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
h264ref,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
lbm,icc,mpx_no_narrow_bounds,1,None,0.01,437.98,0,1,,437.91,,787,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.02,436.28,0,1,,436.2,,782,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.02,436.19,0,1,,436.11,,778,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.01,436.19,0,1,,436.12,,779,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.01,436.2,0,1,,436.13,,776,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.02,436.19,0,1,,436.11,,777,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.01,436.15,0,1,,436.08,,777,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.01,436.16,0,1,,436.09,,779,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.02,437.38,0,1,,437.31,,785,1663,423392
lbm,icc,mpx_no_narrow_bounds,1,None,0.02,436.19,0,1,,436.12,,775,1663,423392
mcf,icc,mpx_no_narrow_bounds,1,None,0.91,532.17,0,10,,531.19,,955,860936,8577132
mcf,icc,mpx_no_narrow_bounds,1,None,0.91,531.1,0,7,,530.12,,946,860631,8576556
mcf,icc,mpx_no_narrow_bounds,1,None,0.98,530.43,0,10,,529.38,,945,860634,8576540
mcf,icc,mpx_no_narrow_bounds,1,None,0.97,531.15,0,8,,530.1,,952,860632,8576540
mcf,icc,mpx_no_narrow_bounds,1,None,0.92,530.71,0,5,,529.72,,947,860629,8576556
mcf,icc,mpx_no_narrow_bounds,1,None,0.99,532.21,0,8,,531.15,,954,860632,8576540
mcf,icc,mpx_no_narrow_bounds,1,None,1.01,530.35,0,10,,529.26,,944,860630,8576556
mcf,icc,mpx_no_narrow_bounds,1,None,0.89,530.71,0,14,,529.74,,946,860634,8576540
mcf,icc,mpx_no_narrow_bounds,1,None,0.92,530.21,0,11,,529.21,,952,860633,8576540
mcf,icc,mpx_no_narrow_bounds,1,None,0.97,530.77,0,10,,529.72,,944,860631,8576548
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.14,469.87,0,124,,469.62,,842,148477,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.11,469.65999999999997,0,124,,469.45,,836,148478,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.12,469.6,0,103,,469.37,,843,148456,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.17,469.98,0,118,,469.71,,835,148471,880400
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.08,469.84000000000003,0,109,,469.67,,840,148462,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.1,508.12,0,1,,507.96,,911,148672,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.1,468.76,0,137,,468.55,,836,148485,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.08,468.94,0,136,,468.75,,838,148481,880392
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.11,469.09000000000003,0,118,,468.88,,839,148469,880408
omnetpp,icc,mpx_no_narrow_bounds,1,None,0.1,469.84000000000003,0,117,,469.64,,837,148470,880404
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.01,12.93,0,7,,12.92,,27,12857,84624
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.0,13.06,0,6,,13.05,,27,12856,83052
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.02,13.0,0,6,,12.97,,31,12856,83048
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.02,13.01,0,7,,12.99,,30,12856,83048
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.01,12.91,0,6,,12.88,,28,12856,83576
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.0,13.05,0,6,,13.04,,29,12856,83048
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.01,12.98,0,6,,12.96,,33,12856,83048
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.01,12.93,0,6,,12.91,,28,12856,83576
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.02,13.05,0,7,,13.02,,32,12856,83052
sphinx3,icc,mpx_no_narrow_bounds,1,None,0.01,13.0,0,6,,12.98,,31,12856,83048
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
dealII,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
soplex,icc,mpx_no_narrow_bounds,1,None,,,,,,,,,,
sjeng,icc,mpx_no_narrow_bounds,1,None,0.01,475.25,0,3,,475.18,,866,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.0,475.28,0,3,,475.22,,846,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.01,475.28,0,3,,475.21,,844,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.0,475.25,0,3,,475.19,,844,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.01,475.42,0,3,,475.35,,848,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.01,475.24,0,3,,475.16,,852,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.0,475.4,0,3,,475.34,,847,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.01,475.24,0,3,,475.17,,844,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.02,475.37,0,3,,475.29,,855,3050,188052
sjeng,icc,mpx_no_narrow_bounds,1,None,0.01,475.24,0,3,,475.17,,847,3050,188052
astar,icc,mpx_no_narrow_bounds,1,None,0.06,225.01,0,8,,224.91,,407,95454,572316
astar,icc,mpx_no_narrow_bounds,1,None,0.08,225.25,0,9,,225.14,,403,95455,572316
astar,icc,mpx_no_narrow_bounds,1,None,0.09,225.37,0,9,,225.25,,407,95455,572316
astar,icc,mpx_no_narrow_bounds,1,None,0.1,225.39,0,9,,225.26,,401,95455,572316
astar,icc,mpx_no_narrow_bounds,1,None,0.08,224.91,0,6,,224.8,,404,95452,571532
astar,icc,mpx_no_narrow_bounds,1,None,0.08,225.38,0,9,,225.27,,408,95455,572316
astar,icc,mpx_no_narrow_bounds,1,None,0.13,224.48,0,6,,224.32,,409,95452,571532
astar,icc,mpx_no_narrow_bounds,1,None,0.08,225.45,0,9,,225.34,,408,95455,572316
astar,icc,mpx_no_narrow_bounds,1,None,0.08,224.96,0,6,,224.85,,403,95452,571532
astar,icc,mpx_no_narrow_bounds,1,None,0.1,225.42000000000002,0,9,,225.29,,408,95455,572316
povray,icc,mpx_no_narrow_bounds,1,None,0.06,165.37,0,21,,165.28,,337,2500,31908
povray,icc,mpx_no_narrow_bounds,1,None,0.05,165.98,0,32,,165.9,,360,2501,33300
povray,icc,mpx_no_narrow_bounds,1,None,0.06,166.75,0,18,,166.66,,344,2501,33304
povray,icc,mpx_no_narrow_bounds,1,None,0.06,164.6,0,33,,164.52,,346,2501,33300
povray,icc,mpx_no_narrow_bounds,1,None,0.08,166.37,0,13,,166.26,,351,2501,33304
povray,icc,mpx_no_narrow_bounds,1,None,0.08,164.4,0,27,,164.3,,354,2501,33300
povray,icc,mpx_no_narrow_bounds,1,None,0.04,167.25,0,30,,167.18,,369,2501,33300
povray,icc,mpx_no_narrow_bounds,1,None,0.07,165.92000000000002,0,27,,165.82,,357,2501,33304
povray,icc,mpx_no_narrow_bounds,1,None,0.04,167.17000000000002,0,32,,167.1,,358,2501,33300
povray,icc,mpx_no_narrow_bounds,1,None,0.05,165.19,0,34,,165.11,,348,2501,33300
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.79,0,1,,311.75,,567,3918,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.77,0,2,,311.74,,558,3919,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.78,0,1,,311.74,,563,3918,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.74,0,1,,311.71,,560,3918,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.73,0,3,,311.7,,559,3920,15216
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.81,0,1,,311.77,,557,3918,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.74,0,1,,311.7,,557,3918,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.76,0,1,,311.72,,559,3918,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.73,0,2,,311.7,,558,3919,15224
hmmer,icc,mpx_no_narrow_bounds,1,None,0.0,311.74,0,1,,311.7,,556,3918,14528
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.39,162.72,0,62,,162.29,,343,223588,1680404
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.4,162.38,0,95,,161.92,,326,223619,1680544
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.45,162.75,0,57,,162.26,,325,223590,1680396
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.45,163.11,0,74,,162.61,,332,223599,1680360
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.42,162.53,0,70,,162.07,,326,223604,1680324
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.44,162.29,0,100,,161.8,,323,223631,1680536
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.42,162.15,0,65,,161.68,,324,223596,1680388
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.47,161.93,0,76,,161.42,,324,223602,1680344
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.36,162.18,0,67,,161.78,,331,223600,1680368
xalancbmk,icc,mpx_no_narrow_bounds,1,None,0.42,161.45,0,83,,160.98,,326,223616,1680332
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.47,0,2,,151.45,,287,11987,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.47,0,3,,151.45,,273,11988,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.44,0,2,,151.41,,271,11987,76440
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.53,0,3,,151.5,,273,11988,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.7,0,4,,151.68,,272,11989,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.55,0,2,,151.53,,275,11987,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.47,0,2,,151.44,,275,11987,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.44,0,2,,151.42,,273,11987,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.01,151.55,0,3,,151.52,,272,11988,76444
namd,icc,mpx_no_narrow_bounds,1,None,0.0,151.48,0,2,,151.46,,273,11987,76444
bzip2,icc,mpx_only_write,1,None,0.0,23.74,0,1,,23.74,,47,4712,111832
bzip2,icc,mpx_only_write,1,None,0.0,23.74,0,1,,23.73,,48,4712,112860
bzip2,icc,mpx_only_write,1,None,0.01,23.73,0,2,,23.72,,49,4713,111832
bzip2,icc,mpx_only_write,1,None,0.0,23.73,0,1,,23.73,,48,4712,112860
bzip2,icc,mpx_only_write,1,None,0.0,23.74,0,1,,23.73,,44,4712,112860
bzip2,icc,mpx_only_write,1,None,0.0,23.74,0,2,,23.73,,46,4713,111832
bzip2,icc,mpx_only_write,1,None,0.01,23.74,0,1,,23.72,,45,4712,112860
bzip2,icc,mpx_only_write,1,None,0.0,23.74,0,1,,23.73,,47,4712,112860
bzip2,icc,mpx_only_write,1,None,0.0,23.73,0,2,,23.72,,48,4713,111832
bzip2,icc,mpx_only_write,1,None,0.0,23.74,0,1,,23.74,,47,4712,112860
gobmk,icc,mpx_only_write,1,None,0.02,56.65,0,5,,56.61,,106,14537,146052
gobmk,icc,mpx_only_write,1,None,0.01,56.62,0,12,,56.6,,105,14544,146052
gobmk,icc,mpx_only_write,1,None,0.02,56.56,0,11,,56.53,,105,14327,145932
gobmk,icc,mpx_only_write,1,None,0.02,56.69,0,6,,56.65,,103,14538,146052
gobmk,icc,mpx_only_write,1,None,0.01,56.6,0,10,,56.58,,104,14542,146052
gobmk,icc,mpx_only_write,1,None,0.01,56.54,0,12,,56.51,,103,14571,145932
gobmk,icc,mpx_only_write,1,None,0.01,56.65,0,5,,56.62,,102,14537,146052
gobmk,icc,mpx_only_write,1,None,0.02,56.65,0,6,,56.62,,105,14538,146052
gobmk,icc,mpx_only_write,1,None,0.02,56.62,0,10,,56.58,,103,14572,145932
gobmk,icc,mpx_only_write,1,None,0.03,56.62,0,8,,56.58,,105,14540,146052
libquantum,icc,mpx_only_write,1,None,0.04,214.94,0,1,,214.87,,389,19949,106464
libquantum,icc,mpx_only_write,1,None,0.07,214.0,0,1,,213.89,,407,19949,106464
libquantum,icc,mpx_only_write,1,None,0.08,215.92000000000002,0,1,,215.81,,413,19949,106464
libquantum,icc,mpx_only_write,1,None,0.07,215.97,0,1,,215.87,,422,19949,106464
libquantum,icc,mpx_only_write,1,None,0.07,215.78,0,1,,215.68,,423,19949,106464
libquantum,icc,mpx_only_write,1,None,0.02,215.94,0,1,,215.9,,418,19949,106464
libquantum,icc,mpx_only_write,1,None,0.04,216.39,0,1,,216.32,,427,19949,106464
libquantum,icc,mpx_only_write,1,None,0.04,213.81,0,1,,213.74,,419,19949,106464
libquantum,icc,mpx_only_write,1,None,0.04,215.85,0,1,,215.78,,424,19949,106464
libquantum,icc,mpx_only_write,1,None,0.04,214.12,0,1,,214.05,,426,19949,106464
milc,icc,mpx_only_write,1,None,0.22,12.52,0,1,,12.29,,27,228910,113008
milc,icc,mpx_only_write,1,None,0.27,12.53,0,2,,12.25,,24,228911,113008
milc,icc,mpx_only_write,1,None,0.22,12.55,0,2,,12.33,,26,228911,113008
milc,icc,mpx_only_write,1,None,0.25,12.44,0,1,,12.18,,26,228910,113008
milc,icc,mpx_only_write,1,None,0.22,12.55,0,2,,12.32,,27,228911,113008
milc,icc,mpx_only_write,1,None,0.2,12.44,0,2,,12.24,,25,228911,113008
milc,icc,mpx_only_write,1,None,0.27,12.49,0,2,,12.21,,27,228911,113008
milc,icc,mpx_only_write,1,None,0.25,12.56,0,8,,12.3,,25,228635,113008
milc,icc,mpx_only_write,1,None,0.27,12.54,0,2,,12.26,,27,228911,113008
milc,icc,mpx_only_write,1,None,0.24,12.48,0,2,,12.24,,23,228911,113008
perlbench,icc,mpx_only_write,1,None,0.43,120.3,0,47,,119.83,,243,448826,2641072
perlbench,icc,mpx_only_write,1,None,0.43,120.27,0,31,,119.81,,240,448805,2641096
perlbench,icc,mpx_only_write,1,None,0.44,120.3,0,40,,119.83,,238,448822,2641104
perlbench,icc,mpx_only_write,1,None,0.39,120.26,0,24,,119.84,,238,448803,2641104
perlbench,icc,mpx_only_write,1,None,0.4,120.28,0,45,,119.85,,245,448826,2641076
perlbench,icc,mpx_only_write,1,None,0.41,120.37,0,29,,119.93,,240,448809,2641104
perlbench,icc,mpx_only_write,1,None,0.42,120.4,0,37,,119.96,,240,448815,2641084
perlbench,icc,mpx_only_write,1,None,0.39,120.26,0,24,,119.84,,239,448806,2641104
perlbench,icc,mpx_only_write,1,None,0.44,120.22,0,47,,119.75,,242,448816,2641080
perlbench,icc,mpx_only_write,1,None,0.42,120.25,0,24,,119.8,,237,448806,2641088
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
gcc,icc,mpx_only_write,1,None,,,,,,,,,,
h264ref,icc,mpx_only_write,1,None,0.0,33.3,0,11,,33.3,,77,6844,78744
h264ref,icc,mpx_only_write,1,None,0.0,33.32,0,5,,33.32,,70,6862,81152
h264ref,icc,mpx_only_write,1,None,0.0,33.3,0,11,,33.29,,68,6894,75212
h264ref,icc,mpx_only_write,1,None,0.0,33.32,0,8,,33.31,,71,6863,77364
h264ref,icc,mpx_only_write,1,None,0.0,33.38,0,6,,33.36,,69,6863,81148
h264ref,icc,mpx_only_write,1,None,0.0,33.3,0,10,,33.29,,67,6893,75216
h264ref,icc,mpx_only_write,1,None,0.0,33.32,0,6,,33.31,,65,6861,77368
h264ref,icc,mpx_only_write,1,None,0.0,33.31,0,4,,33.3,,66,6861,81152
h264ref,icc,mpx_only_write,1,None,0.0,33.3,0,8,,33.29,,69,6891,75220
h264ref,icc,mpx_only_write,1,None,0.0,33.32,0,6,,33.3,,66,6861,77368
lbm,icc,mpx_only_write,1,None,0.0,435.81,0,1,,435.75,,776,1664,423440
lbm,icc,mpx_only_write,1,None,0.01,435.81,0,1,,435.74,,777,1664,423440
lbm,icc,mpx_only_write,1,None,0.02,437.72,0,1,,437.64,,786,1664,423440
lbm,icc,mpx_only_write,1,None,0.02,435.81,0,1,,435.73,,775,1664,423440
lbm,icc,mpx_only_write,1,None,0.02,437.54,0,1,,437.47,,783,1664,423440
lbm,icc,mpx_only_write,1,None,0.02,435.79,0,1,,435.72,,778,1664,423440
lbm,icc,mpx_only_write,1,None,0.02,435.86,0,1,,435.79,,780,1664,423440
lbm,icc,mpx_only_write,1,None,0.01,435.81,0,1,,435.74,,778,1664,423440
lbm,icc,mpx_only_write,1,None,0.02,435.84,0,1,,435.77,,777,1664,423440
lbm,icc,mpx_only_write,1,None,0.01,435.86,0,1,,435.79,,775,1664,423440
mcf,icc,mpx_only_write,1,None,0.87,355.0,0,5,,354.08,,637,860326,8576524
mcf,icc,mpx_only_write,1,None,0.93,353.0,0,3,,352.02,,631,860025,8578620
mcf,icc,mpx_only_write,1,None,0.86,355.17,0,3,,354.26,,636,860327,8577732
mcf,icc,mpx_only_write,1,None,0.78,351.62,0,7,,350.79,,629,860029,8578608
mcf,icc,mpx_only_write,1,None,0.9,352.0,0,3,,351.06,,630,860025,8578620
