name,compiler,type,threads,input,instructions,llc_store_misses,mpxerrors,l1_dcache_stores,l1_dcache_load_misses,llc_loads,l1_dcache_loads,l1_dcache_store_misses,llc_load_misses,llc_stores,time,mpxbtnum
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1426519312413,4288134518,,151373512498,44956588751,16360192163,409777964927,1,9477843216,5872633248,600.114347048,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1426298557108,4287771436,,151390929616,44801207834,16370393409,409723515443,1,9479388633,5880588279,599.957962182,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1425954287502,4288812349,,151379068352,44961621978,16339699081,409734790902,1,9481436306,5866003046,599.612906642,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1426725239286,4290539235,,151348836942,44924513727,16312538910,409785510474,1,9463104842,5884427130,603.878890157,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1426777018346,4288024927,,151388607629,44902537069,16325425021,409819847954,1,9477854477,5876395535,599.566769736,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1426589773005,4289839955,,151341573884,44908515882,16339792949,409735167502,1,9474375593,5871156388,599.362857802,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1427006185849,4291991043,,151329831651,44910591750,16335970520,409873276248,1,9482261689,5882160283,599.588791375,
omnetpp,gcc,mpx_no_narrow_bounds,1,None,1426489061307,4291777039,,151385254795,44900993190,16327656890,409807509960,1,9474545570,5878934730,599.597979115,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
soplex,gcc,mpx_no_narrow_bounds,1,None,,,,,,,,,,,,
astar,gcc,mpx_no_narrow_bounds,1,None,1780681519385,355619761,,137157900693,21125588897,5494887905,479451120576,1,729138040,2675245857,361.012696094,
astar,gcc,mpx_no_narrow_bounds,1,None,1780877390702,359438399,,137150135537,21117752698,5305479810,479451675505,1,729129794,2690544837,360.616159418,
astar,gcc,mpx_no_narrow_bounds,1,None,1781284150214,361827155,,137169732228,21131819606,5319114382,479501570290,1,725017759,2698132736,360.535640149,
astar,gcc,mpx_no_narrow_bounds,1,None,1780632358258,365778862,,137130229969,21118733060,5355017428,479399529032,1,731552303,2695638018,360.658793775,
astar,gcc,mpx_no_narrow_bounds,1,None,1781279252731,357761192,,137193966157,21122282536,5359977678,479533054656,1,724479082,2674909021,360.375133139,
astar,gcc,mpx_no_narrow_bounds,1,None,1781080496728,347536323,,137181606046,21100447168,5436055152,479502853680,1,725735038,2695882816,360.605210375,
astar,gcc,mpx_no_narrow_bounds,1,None,1780892239333,350717077,,137191117200,21125466962,5277697572,479485341454,1,724102598,2677781462,360.277257813,
astar,gcc,mpx_no_narrow_bounds,1,None,1780840742732,341524856,,137205143825,21104553628,5275873096,479504609828,1,723640159,2675452576,360.275814812,
astar,gcc,mpx_no_narrow_bounds,1,None,1781123127847,359176444,,137187341795,21088198887,5289809643,479516059394,1,729208361,2689545304,360.576962609,
astar,gcc,mpx_no_narrow_bounds,1,None,1780384924181,362714967,,137163504820,21099905493,5331093971,479422273456,1,729792791,2674065000,360.545780929,
lbm,gcc,mpx_no_narrow_bounds,1,None,2516003951475,3595861049,,276026184606,64546239883,37169735,666431551891,1,7199228,8843100289,650.805365344,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515608641930,3592248219,,276015925305,64542376523,37069728,666307124784,1,6796788,8834411998,651.140813833,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515655823649,3592993613,,275988675044,64540534219,37311211,666289391426,1,7378492,8841043664,651.107240545,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515996980310,3594486857,,275976773721,64547438570,37288360,666378327910,1,6650144,8834508854,651.706161673,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515683853181,3593366030,,275994660999,64536822843,37178582,666268173544,1,7075619,8836901609,652.465582081,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515648447943,3593116349,,275960782047,64537386433,36847511,666223031731,1,6724813,8840340692,652.026488845,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515754721264,3595810353,,275979044493,64532996777,37447496,666306268145,1,7167143,8851494142,649.532394953,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515697787358,3593219149,,275934671416,64548795597,37192631,666210596446,1,6803922,8846292593,650.284242654,
lbm,gcc,mpx_no_narrow_bounds,1,None,2515784996120,3595758149,,275997591649,64549540730,37432461,666277309639,1,7304802,8841245285,650.582461152,
lbm,gcc,mpx_no_narrow_bounds,1,None,2516259923478,3589451877,,276006655300,64541823655,37021722,666443334343,1,7240450,8851125993,649.931714361,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5887137544473,22384,,463477024606,9084647062,252586074,2480043003859,1,11180,42215547,799.752719805,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5886957124857,41165,,463501828592,9081439431,215245086,2480139132005,1,8890,38542420,799.574429487,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5887171123180,12651,,463459453925,9086092688,240808873,2480045237336,1,10370,39424192,799.602835672,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5886704393364,1472,,463512295734,9087197126,227445301,2479993580286,1,5554,36885276,799.682060078,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5886559836760,21740,,463501905610,9083613387,214378367,2480100345548,1,8178,36828695,799.65591718,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5887220471199,37987,,463461348698,9082657761,210774220,2479973954833,1,3324,37454220,799.548085134,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5887271471403,12712,,463463085964,9082546054,217018467,2479956634365,1,6844,37696183,799.575677903,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5886826398261,2160,,463501689708,9083470969,218824067,2480080725595,1,8108,37401382,799.624312037,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5887034166398,34638,,463465550643,9080715219,222248983,2480008207646,1,10762,36329385,799.631395762,
hmmer,gcc,mpx_no_narrow_bounds,1,None,5886631519883,32194,,463499726081,9082140774,215161798,2480057698744,1,10488,36841160,799.638294955,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178561387295,5693695,,4000075714,2391636520,338364113,39742993678,1,29029952,73871726,22.825872613,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178586243203,5401834,,4008691228,2388818905,336823657,39726121612,1,28943284,71198081,22.808394273,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178588480649,5438318,,4006410137,2393513500,336930161,39734977189,1,28942518,72272579,22.870791079,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178680279835,5746316,,4000788611,2391218097,338759441,39748062451,1,28623714,74150088,22.83895945,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178525200296,5547508,,4003877135,2388603690,336820615,39711616264,1,28658415,73554634,22.805206003,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178573149847,5830864,,4001149915,2394496358,354975186,39716112718,1,28621267,74147072,22.88583327,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178611828487,5566750,,4001246385,2391073204,337869094,39733780496,1,29038910,73328363,22.853440155,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178582770145,5670712,,4001876307,2390167252,345252566,39741167284,1,28893731,73921245,22.83049273,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178553610252,5396779,,4001369840,2387808689,339722962,39728611294,1,29259624,73650080,22.829975946,
sphinx3,gcc,mpx_no_narrow_bounds,1,None,178552327966,5800768,,4002584640,2393116538,339353264,39700287633,1,28808678,73669600,22.87064574,
povray,gcc,mpx_no_narrow_bounds,1,None,1924101315556,87897,,247230922598,64353346920,6148873886,607724404784,1,72621,1171398069,286.444076702,
povray,gcc,mpx_no_narrow_bounds,1,None,1924087140288,104725,,247249386021,64316975180,5758618434,607693530826,1,62598,1340553633,286.586011665,
povray,gcc,mpx_no_narrow_bounds,1,None,1924248689109,92381,,247239583647,64370368704,5979195987,607622881352,1,63701,1528175702,286.500398347,
povray,gcc,mpx_no_narrow_bounds,1,None,1923538159470,96488,,247285602724,64259988886,5408155264,607582906924,1,58805,1371683030,285.786090224,
povray,gcc,mpx_no_narrow_bounds,1,None,1923754485967,93791,,247220096886,64332619509,5242199744,607648851704,1,70646,1200840900,286.121823855,
povray,gcc,mpx_no_narrow_bounds,1,None,1924413412053,97701,,247256399655,64276509297,5824869205,607628302177,1,84523,1759941756,286.413841641,
povray,gcc,mpx_no_narrow_bounds,1,None,1923630468135,83705,,247220962825,64216711368,5468087258,607481545612,1,75239,1320738938,285.775153215,
povray,gcc,mpx_no_narrow_bounds,1,None,1923699854215,100175,,247238848546,64414135889,6543709108,607569934569,1,68782,1171704380,287.381467776,
povray,gcc,mpx_no_narrow_bounds,1,None,1924511106260,105239,,247220744068,64416517278,6544445004,607686116441,1,77135,1134938558,286.935866195,
povray,gcc,mpx_no_narrow_bounds,1,None,1924376189894,100295,,247215821548,64182211586,5088699543,607818942165,1,59358,1540957026,285.383366259,
milc,gcc,mpx_no_narrow_bounds,1,None,72664612831,84591800,,5085814530,1059084276,259388657,15293842217,1,220284019,137038441,19.602582922,
milc,gcc,mpx_no_narrow_bounds,1,None,72696551324,84891783,,5086528377,1060683187,259405795,15291660426,1,220376722,138299517,19.614971206,
milc,gcc,mpx_no_narrow_bounds,1,None,72717671883,86370570,,5086017633,1062908112,258695065,15305192776,1,220963399,135925180,19.53856019,
milc,gcc,mpx_no_narrow_bounds,1,None,72819624040,86409220,,5085226605,1058343979,260235475,15301822645,1,221190053,140115197,19.645311851,
milc,gcc,mpx_no_narrow_bounds,1,None,72615261823,84905344,,5090871194,1057071482,259790536,15294317614,1,220959597,138961644,19.508768212,
milc,gcc,mpx_no_narrow_bounds,1,None,72644787125,86269397,,5085073037,1059594687,258527960,15292821643,1,220930378,137790534,19.52252785,
milc,gcc,mpx_no_narrow_bounds,1,None,72641067165,83753664,,5090008888,1059009382,258987969,15289317117,1,221630785,138938444,19.621013716,
milc,gcc,mpx_no_narrow_bounds,1,None,72763640111,88401820,,5079983949,1058761535,259225858,15322929245,1,222000395,135830075,19.611940113,
milc,gcc,mpx_no_narrow_bounds,1,None,72665256281,86955004,,5083003532,1061977648,259056633,15284958115,1,220694528,140577354,19.508524906,
milc,gcc,mpx_no_narrow_bounds,1,None,72731227847,86252764,,5087510797,1057164389,260030904,15296697259,1,220484814,135173105,19.473124051,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4612343106118,17038052,,88075618980,54007240615,187200841,1058437380844,1,87034687,23181012,581.058893644,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4611790064769,17358494,,88190806524,53995304043,186727516,1058097967966,1,86235949,23549333,580.960492475,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4612078414943,17901209,,88258695991,53998758930,184649404,1057824729653,1,86504214,23429992,580.985130687,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4612802582288,16844467,,88206662651,54007954065,186972992,1058355350415,1,87432671,22389002,581.001361547,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4611890344316,17583812,,88097160356,53991872724,187604216,1058019730055,1,88397637,23218180,581.041021542,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4612225965857,17920996,,88353982897,53974197724,187533404,1057801515654,1,88238754,23778371,580.981044392,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4611446494106,17614100,,88197517732,53975364071,185978650,1057858461320,1,87777160,22719953,581.032654904,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4612391950530,17279896,,88057737091,54010461852,187430870,1058218459828,1,86730111,22730739,580.931711449,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4612027688990,18066811,,88173003139,53997460242,187367070,1058180229530,1,87739888,21551376,580.897854031,
libquantum,gcc,mpx_no_narrow_bounds,1,None,4611845189348,18033860,,87940603744,53994427106,186729989,1057837626642,1,86933237,23328696,580.979932187,
gcc,gcc,mpx_no_narrow_bounds,1,None,9181257048,143020615,,1363553450,409358535,93946185,2371691632,1,60683266,183592491,4.579437035,
gcc,gcc,mpx_no_narrow_bounds,1,None,9314606628,139891026,,1368606304,417626569,92352972,2396384932,1,59700698,182304984,4.539799774,
gcc,gcc,mpx_no_narrow_bounds,1,None,8998981025,136764539,,1381288418,420108626,91289179,2347773313,1,59755704,182740263,4.554623297,
gcc,gcc,mpx_no_narrow_bounds,1,None,9082716058,136255811,,1382041033,421611811,90653941,2368634527,1,59123257,179299677,4.560615763,
gcc,gcc,mpx_no_narrow_bounds,1,None,9338750069,139238450,,1380326183,419787681,91015347,2401074415,1,59866275,184908793,4.544102529,
gcc,gcc,mpx_no_narrow_bounds,1,None,9299970176,140863667,,1381667752,419304327,90811017,2402810113,1,60200557,183821077,4.554148261,
gcc,gcc,mpx_no_narrow_bounds,1,None,9248440473,139443549,,1386983872,420905908,90136969,2389154138,1,59821059,184778394,4.549220957,
gcc,gcc,mpx_no_narrow_bounds,1,None,9284955736,136717117,,1373296839,417904337,92163429,2383110133,1,59470399,180230840,4.530385843,
gcc,gcc,mpx_no_narrow_bounds,1,None,9121555141,136025924,,1386554421,421467850,90691623,2374289663,1,59296716,180769456,4.561932679,
gcc,gcc,mpx_no_narrow_bounds,1,None,9333785284,141345444,,1380577076,417877765,91197258,2402279262,1,59891677,183692847,4.545383675,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133767580944,92391622,,303163811250,6785381084,1164764786,914675405574,1,749299468,265455691,621.835548366,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133644640892,96423714,,303127469494,6781380885,1162890507,914653409006,1,749375052,279231031,621.815399552,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133517253967,140891581,,303183947169,6771761775,1176637154,914658892640,1,749572149,325276503,621.921044957,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4134332856862,108778557,,303186984173,6776625709,1150031188,914739959382,1,749368809,282862803,621.872767653,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4134300717924,106621065,,303169703761,6766179878,1195173745,914715255397,1,749000117,279331937,621.879834844,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133497531720,102527099,,303148564137,6779745450,1261763425,914670986919,1,748881195,292544156,621.98460931,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133865217126,89218740,,303145548793,6786233982,1196818258,914643103377,1,749770979,340022994,621.971497711,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4134263700169,111285365,,303163774343,6773203402,1197873354,914686614037,1,749587528,345160987,621.941074483,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133776564694,125509534,,303158334379,6757074839,1220767263,914691863306,1,749575913,338008033,621.811950928,
sjeng,gcc,mpx_no_narrow_bounds,1,None,4133921595258,116486979,,303171654009,6779262393,1155696087,914680721505,1,749476622,325840611,621.810323849,
h264ref,gcc,mpx_no_narrow_bounds,1,None,625567304328,1375684,,38742906340,51875414185,555161488,187287457751,1,617365,848847741,107.295079175,
h264ref,gcc,mpx_no_narrow_bounds,1,None,625824388327,1480950,,38796660818,51811530926,605959011,186727521858,1,628051,983078943,107.467078731,
h264ref,gcc,mpx_no_narrow_bounds,1,None,626431410149,1761290,,38778123898,51755560218,632767391,186844339661,1,653682,956222020,107.43279804,
h264ref,gcc,mpx_no_narrow_bounds,1,None,625787312807,1661604,,38775323960,51873479561,649111377,187014621786,1,625690,1001736219,107.467145431,
h264ref,gcc,mpx_no_narrow_bounds,1,None,625410358292,1293352,,38738421183,51863805104,569670711,187233650474,1,616409,779480192,107.281568411,
h264ref,gcc,mpx_no_narrow_bounds,1,None,625623161979,1578972,,38777539894,51708328941,552420377,187100401652,1,620544,818842425,107.327792291,
h264ref,gcc,mpx_no_narrow_bounds,1,None,626417602544,1996015,,38755773278,51774995282,607905259,187495856919,1,620826,811532089,107.450757656,
h264ref,gcc,mpx_no_narrow_bounds,1,None,625626165359,1270283,,38764510808,51792377265,609908654,187156448933,1,624064,842818635,107.362824146,
h264ref,gcc,mpx_no_narrow_bounds,1,None,626271578259,2039619,,38766078848,51857932917,635028340,186952915312,1,624296,974721212,107.450930199,
h264ref,gcc,mpx_no_narrow_bounds,1,None,626169431005,1371407,,38749412019,51805277034,626480176,187325885421,1,627418,953080546,107.467407328,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358070756438,21097551,,26128095227,2373210037,660794185,59273929905,1,5205546,1375799494,45.260499621,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358431774256,20944475,,26173521184,2369698485,655911062,59287795550,1,4995762,1361541525,45.249966652,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358595763775,22320941,,26163350887,2363616489,651428951,59309029684,1,4997603,1366144490,45.243688752,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358245798015,22014571,,26173337639,2370196384,648219350,59299151354,1,4983752,1364891983,45.242449321,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358303603781,22784799,,26173354811,2370740352,657129359,59299669583,1,4910999,1367757025,45.243442479,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358395509522,19423423,,26175821817,2369786296,658106528,59293285205,1,4946030,1367916347,45.25017006,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358091751462,21431954,,26146350077,2369125464,662345653,59298696201,1,4985451,1365783321,45.251553815,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358417022757,21091182,,26100822699,2366853962,664823839,59334431416,1,5108968,1367799967,45.256554104,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358159618869,21174038,,26156783631,2365735579,657843891,59289536576,1,4951347,1355884570,45.248712391,
bzip2,gcc,mpx_no_narrow_bounds,1,None,358335924892,25085875,,26142331180,2368006950,659787412,59297175982,1,5132139,1377937626,45.336139191,
namd,gcc,mpx_no_narrow_bounds,1,None,1725554004329,4716871,,75791808584,12184612114,152081162,327440336852,1,4936934,19530651,289.638780839,
namd,gcc,mpx_no_narrow_bounds,1,None,1725461027032,4236257,,75825958931,12197186924,92371527,327306080422,1,4877494,15089719,289.471679782,
namd,gcc,mpx_no_narrow_bounds,1,None,1725503936576,5440427,,75833356308,12221370515,87182505,327298283104,1,4906507,17684215,289.447417257,
namd,gcc,mpx_no_narrow_bounds,1,None,1725487037153,4568029,,75778046199,12192627451,95689071,327420684012,1,4952035,16731237,289.41831903,
namd,gcc,mpx_no_narrow_bounds,1,None,1725294464918,4949595,,75765329988,12184159761,104983719,327339571263,1,4935300,15487561,289.47344538,
namd,gcc,mpx_no_narrow_bounds,1,None,1725611579271,4453701,,75825730214,12179216367,111347179,327395894436,1,4905707,16190491,289.483861475,
namd,gcc,mpx_no_narrow_bounds,1,None,1725648054667,5109023,,75839448693,12188099749,94343541,327417340937,1,4920465,15786301,289.483765867,
namd,gcc,mpx_no_narrow_bounds,1,None,1725409840062,4770061,,75782276065,12181798707,97532175,327385046838,1,4864014,18517370,289.445770923,
namd,gcc,mpx_no_narrow_bounds,1,None,1725436739404,5880665,,75811543749,12169660486,91083969,327396902886,1,4845052,16954476,289.415729609,
namd,gcc,mpx_no_narrow_bounds,1,None,1725299681066,4274109,,75828724886,12164512838,122716983,327311272109,1,4926973,32147925,289.547546626,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
xalancbmk,gcc,mpx_no_narrow_bounds_only_write,1,None,,,,,,,,,,,,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,845021755265,469237646,,114066741225,5538405825,623398542,262314694536,1,146496657,755686724,99.337655045,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,844958907925,474407135,,114023999487,5549384069,608404454,262487638253,1,148331894,760908024,99.443612801,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,846634642020,475928321,,114063138450,5493230505,624535103,262791542661,1,148779493,728004400,99.675217761,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,846069445056,467009037,,114146198882,5517431210,619205658,262741309159,1,147929939,741992910,99.398784186,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,844804841118,488149979,,114154409593,5525966487,602980425,262617409835,1,147759766,765515353,99.333251449,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,844784384416,461544216,,113980799823,5563790521,613864838,262449012154,1,147122287,745122150,99.380147307,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,846621845278,466536865,,114032281412,5501759069,625912159,262802676121,1,148130471,749968941,99.321393549,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,846353910838,458960468,,114017017099,5496041099,622005840,263006249226,1,149842483,718269499,99.454117256,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,845853214291,469106234,,114007382937,5549592033,607965340,262689882525,1,147826472,737739140,99.37700652,
perlbench,gcc,mpx_no_narrow_bounds_only_write,1,None,846405097301,471633086,,114111244437,5511433488,624556154,262889421921,1,149725016,735432252,99.346019539,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106047422321,6978466,,14104105829,589459478,39212773,44531186500,1,3718476,14777754,16.152450055,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106113712365,7602953,,14105629339,586884208,37525561,44535283606,1,3731303,14806208,16.150677441,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106169166599,7525474,,14113486290,591349638,38065226,44626887555,1,3730905,15755602,16.153209189,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106452175540,5758056,,14127870167,575102103,35506916,44584229348,1,4190244,13828593,16.139536924,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106065003042,5703843,,14109333251,570562989,34946695,44574271914,1,4273074,13758435,16.136302432,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,105950088590,5780414,,14112873777,571612061,36626729,44477849077,1,4051000,13765679,16.145030463,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106148744318,6729406,,14118081328,589447653,37112682,44510860621,1,3807183,14971362,16.147231847,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106093481873,5657817,,14114266886,570089039,35177064,44544437491,1,4146575,14957691,16.13625588,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106149320804,5925949,,14121413748,571226161,36836625,44532110713,1,4134515,14229674,16.140710137,
dealII,gcc,mpx_no_narrow_bounds_only_write,1,None,106333850317,5602677,,14133454297,574363068,35280628,44573274524,1,4181768,14134024,16.139793773,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412261210213,538741900,,44582423854,56740560434,28568900934,138463940932,1,11423154144,1202824362,364.438695924,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412086097488,538658818,,44608841697,56773577035,28531680408,138453442198,1,11370481350,1194148307,363.119629565,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412203004690,537480243,,44569069994,56726278676,28521498283,138406536739,1,11374305445,1187694822,363.863611415,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,411871973205,540239802,,44494720586,56801370313,28580676131,138325104716,1,11390649619,1218838122,363.555434558,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412188838997,539757225,,44526022712,56821984894,28557633384,138531140751,1,11365108871,1220073633,362.440469518,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412117087481,538038863,,44570655880,56784090139,28578409706,138487071125,1,11374472052,1202650690,363.731410933,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,411904787800,536276255,,44538573964,56753440698,28537817490,138434149337,1,11395233805,1197862642,363.837831885,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412308008692,538722492,,44465220060,56741941179,28656778694,138479722454,1,11394156953,1236326450,364.707979189,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412208654399,538490505,,44621039668,56792315199,28593276157,138491143027,1,11382838946,1221982358,364.459464911,
mcf,gcc,mpx_no_narrow_bounds_only_write,1,None,412037821915,538733259,,44526921530,56757969729,28553661299,138364126630,1,11385811228,1220204704,364.467302833,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295442175673,128766836,,42537782059,3398040656,371410869,83115235296,1,69089936,627545236,64.898138337,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295655559564,111914454,,42516803231,3390149556,366839401,83169282681,1,70110006,526311622,64.851601834,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295560840157,113615391,,42523237300,3396237212,359409779,83117548963,1,69816147,562794052,64.897762626,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295654405695,129210870,,42519338514,3410306042,374461414,83190673791,1,69757665,567325322,64.884233172,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295549529687,116931938,,42504853382,3417723842,359408027,83145423334,1,70674673,536259234,64.801098921,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295721408669,133286601,,42484230760,3393238736,365249638,83137059939,1,69366101,555490207,64.908990051,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295431482860,133762464,,42495508508,3381167667,373628704,83104478567,1,68959189,558997457,64.936297525,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295784783817,143383236,,42536739144,3391592700,376306823,83170681796,1,70193870,602160058,65.024076681,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295778222312,132139934,,42498999260,3389524112,383591138,83165475899,1,69172367,557071211,64.976604419,
gobmk,gcc,mpx_no_narrow_bounds_only_write,1,None,295492751471,115787907,,42519277674,3405406535,368897316,83112685900,1,69470817,559802384,64.893837149,
omnetpp,gcc,mpx_no_narrow_bounds_only_write,1,None,838292316134,4763169423,,138003584358,39575110404,15774195289,272563415425,1,8564579179,6446969066,457.718380241,
omnetpp,gcc,mpx_no_narrow_bounds_only_write,1,None,838673644667,4766152721,,138035835235,39650052304,15757583271,272674822136,1,8581373333,6446339237,458.488799632,
omnetpp,gcc,mpx_no_narrow_bounds_only_write,1,None,838231673699,4767270792,,138029018748,39537058348,15698203855,272618714677,1,8559686397,6460734133,458.939846151,
omnetpp,gcc,mpx_no_narrow_bounds_only_write,1,None,838634567789,4787817790,,138017989897,39581829766,15712257433,272671569938,1,8559541342,6489337204,457.069534808,
omnetpp,gcc,mpx_no_narrow_bounds_only_write,1,None,838701081678,4792407974,,138065386422,39605395924,15696644745,272706034238,1,8556900836,6478775518,458.376002167,
omnetpp,gcc,mpx_no_narrow_bounds_only_write,1,None,838589052172,4790060604,,138009670722,39612781238,15711708737,272594909855,1,8556775953,6483463838,458.509291565,
