name,compiler,type,threads,input,involuntary_context_switches,mpxbtnum,voluntary_context_switches,major_faults,user_time,mpxerrors,time,minor_faults,maxsize,sys_time
bzip2,icc,native,1,4,260,,3,0,131.04,,131.12,5213,1487104,0.06
bzip2,icc,native,1,0,17,,1,0,8.18,,8.2,4424,104260,0.01
bzip2,icc,native,1,1,34,,2,0,16.38,,16.39,4477,196444,0.0
bzip2,icc,native,1,2,67,,3,0,32.76,,32.78,4583,380824,0.02
bzip2,icc,native,1,3,134,,2,0,65.52,,65.57,4792,749584,0.03
bzip2,icc,native,1,4,262,,2,0,131.01,,131.1,5212,1487104,0.06
bzip2,icc,native,1,0,17,,1,0,8.19,,8.2,4424,104260,0.0
bzip2,icc,native,1,1,33,,2,0,16.37,,16.38,4477,196444,0.0
bzip2,icc,native,1,2,67,,2,0,32.75,,32.77,4582,380824,0.01
bzip2,icc,native,1,3,134,,3,0,65.52,,65.56,4793,749584,0.03
bzip2,icc,native,1,4,261,,3,0,131.06,,131.15,5213,1487104,0.07
bzip2,icc,native,1,0,17,,1,0,8.19,,8.2,4424,104260,0.0
bzip2,icc,native,1,1,33,,1,0,16.38,,16.39,4476,196444,0.0
bzip2,icc,native,1,2,68,,2,0,32.74,,32.76,4582,380824,0.01
bzip2,icc,native,1,3,134,,3,0,65.49,,65.54,4793,749584,0.04
bzip2,icc,native,1,4,260,,2,0,131.01,,131.1,5212,1487104,0.06
dealII,icc,native,1,0,2,,1,0,0.46,,0.47,6197,15400,0.01
dealII,icc,native,1,1,9,,1,0,1.33,,1.35,14726,23380,0.01
dealII,icc,native,1,2,18,,3,0,3.96,,3.97,37991,52388,0.0
dealII,icc,native,1,3,65,,8,0,21.68,,21.82,187508,220380,0.14
dealII,icc,native,1,4,539,,3,0,236.62,,238.12,1754713,912052,1.46
dealII,icc,native,1,0,2,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,9,,1,0,1.34,,1.35,14726,23380,0.0
dealII,icc,native,1,2,19,,2,0,3.94,,3.97,37990,52388,0.03
dealII,icc,native,1,3,64,,1,0,21.65,,21.82,187504,220380,0.16
dealII,icc,native,1,4,540,,21,0,236.29,,237.7,1754721,912052,1.37
dealII,icc,native,1,0,2,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,11,,1,0,1.33,,1.35,14726,23380,0.01
dealII,icc,native,1,2,18,,2,0,3.92,,3.96,37990,52388,0.04
dealII,icc,native,1,3,64,,1,0,21.66,,21.84,187504,220380,0.17
dealII,icc,native,1,4,536,,14,0,236.7,,238.17000000000002,1754717,912052,1.44
dealII,icc,native,1,0,2,,1,0,0.45,,0.47,6197,15400,0.01
dealII,icc,native,1,1,12,,1,0,1.33,,1.35,14726,23380,0.01
dealII,icc,native,1,2,18,,2,0,3.92,,3.96,37990,52388,0.03
dealII,icc,native,1,3,64,,1,0,21.64,,21.81,187504,220380,0.16
dealII,icc,native,1,4,541,,2,0,236.85,,238.28,1754712,912052,1.39
dealII,icc,native,1,0,8,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,5,,1,0,1.35,,1.35,14726,23380,0.0
dealII,icc,native,1,2,18,,2,0,3.92,,3.96,37990,52388,0.03
dealII,icc,native,1,3,62,,1,0,21.68,,21.81,187504,220380,0.12
dealII,icc,native,1,4,540,,13,0,236.3,,237.75,1754717,912052,1.42
dealII,icc,native,1,0,8,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,5,,1,0,1.34,,1.35,14726,23380,0.0
dealII,icc,native,1,2,19,,1,0,3.93,,3.97,37990,52388,0.03
dealII,icc,native,1,3,66,,2,0,21.65,,21.81,187504,220380,0.16
dealII,icc,native,1,4,536,,10,0,236.26,,237.71,1754720,912052,1.41
dealII,icc,native,1,0,7,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,6,,1,0,1.34,,1.35,14726,23380,0.01
dealII,icc,native,1,2,18,,2,0,3.94,,3.96,37990,52388,0.02
dealII,icc,native,1,3,65,,2,0,21.63,,21.81,187504,220380,0.17
dealII,icc,native,1,4,538,,3,0,236.67,,238.07,1754712,912052,1.36
dealII,icc,native,1,0,4,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,7,,1,0,1.34,,1.35,14726,23380,0.0
dealII,icc,native,1,2,18,,7,0,3.94,,3.97,37991,52384,0.02
dealII,icc,native,1,3,63,,4,0,21.64,,21.81,187506,220380,0.16
dealII,icc,native,1,4,540,,7,0,236.7,,238.13,1754715,912052,1.4
dealII,icc,native,1,0,2,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,11,,1,0,1.33,,1.35,14726,23380,0.01
dealII,icc,native,1,2,19,,3,0,3.95,,3.97,37990,52388,0.01
dealII,icc,native,1,3,65,,1,0,21.67,,21.83,187504,220380,0.15
dealII,icc,native,1,4,534,,9,0,236.27,,237.78,1754712,912052,1.47
dealII,icc,native,1,0,3,,1,0,0.46,,0.47,6197,15400,0.0
dealII,icc,native,1,1,13,,1,0,1.34,,1.35,14726,23380,0.01
dealII,icc,native,1,2,18,,1,0,3.93,,3.96,37990,52388,0.03
dealII,icc,native,1,3,61,,2,0,21.67,,21.82,187504,220380,0.14
dealII,icc,native,1,4,537,,14,0,236.79,,238.23,1754717,912052,1.38
hmmer,clang,native,1,0,4,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,6,,1,0,2.03,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,10,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,23,,1,0,8.83,,8.84,10900,145596,0.01
hmmer,clang,native,1,4,35,,1,0,16.11,,16.13,14401,290728,0.02
hmmer,clang,native,1,0,3,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,6,,1,0,2.02,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,11,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,23,,1,0,8.8,,8.83,10900,145596,0.02
hmmer,clang,native,1,4,33,,1,0,16.1,,16.12,14401,290728,0.01
hmmer,clang,native,1,0,3,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,6,,1,0,2.02,,2.02,5180,31232,0.0
hmmer,clang,native,1,2,9,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,20,,1,0,8.81,,8.83,10900,145596,0.01
hmmer,clang,native,1,4,34,,1,0,16.08,,16.12,14401,290728,0.03
hmmer,clang,native,1,0,4,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,5,,1,0,2.02,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,11,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,22,,1,0,8.8,,8.83,10900,145596,0.02
hmmer,clang,native,1,4,35,,1,0,16.1,,16.12,14401,290728,0.02
hmmer,clang,native,1,0,4,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,5,,1,0,2.01,,2.03,5180,31232,0.01
hmmer,clang,native,1,2,13,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,19,,1,0,8.82,,8.83,10900,145596,0.0
hmmer,clang,native,1,4,33,,1,0,16.1,,16.13,14401,290728,0.02
hmmer,clang,native,1,0,4,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,6,,1,0,2.02,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,10,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,18,,1,0,8.82,,8.83,10900,145596,0.01
hmmer,clang,native,1,4,35,,1,0,16.09,,16.12,14401,290728,0.02
hmmer,clang,native,1,0,7,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,5,,1,0,2.02,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,12,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,19,,1,0,8.82,,8.83,10900,145596,0.0
hmmer,clang,native,1,4,36,,1,0,16.1,,16.12,14401,290728,0.02
hmmer,clang,native,1,0,6,,1,0,1.01,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,5,,1,0,2.02,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,9,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,19,,1,0,8.81,,8.83,10900,145596,0.01
hmmer,clang,native,1,4,34,,1,0,16.1,,16.12,14401,290728,0.02
hmmer,clang,native,1,0,4,,1,0,1.02,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,6,,1,0,2.02,,2.02,5180,31232,0.0
hmmer,clang,native,1,2,9,,1,0,3.72,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,22,,1,0,8.82,,8.83,10900,145596,0.0
hmmer,clang,native,1,4,35,,1,0,16.1,,16.13,14401,290728,0.02
hmmer,clang,native,1,0,4,,1,0,1.01,,1.02,4368,21796,0.0
hmmer,clang,native,1,1,6,,1,0,2.02,,2.03,5180,31232,0.0
hmmer,clang,native,1,2,11,,1,0,3.73,,3.73,8005,73188,0.0
hmmer,clang,native,1,3,21,,1,0,8.82,,8.83,10900,145596,0.0
hmmer,clang,native,1,4,34,,1,0,16.1,,16.12,14401,290728,0.01
libquantum,clang,native,1,0,4,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,16,,1,0,6.48,,6.48,3299,14720,0.0
libquantum,clang,native,1,2,125,,1,0,69.36,,69.37,6513,51584,0.0
libquantum,clang,native,1,3,655,,1,0,367.55,,367.7,23401,199180,0.1
libquantum,clang,native,1,4,3328,,1,0,1880.02,,10880.6,28573,788884,0.35
libquantum,clang,native,1,0,4,,1,0,1.17,,1.17,1694,5488,0.0
libquantum,clang,native,1,1,15,,1,0,6.44,,6.45,3299,14720,0.0
libquantum,clang,native,1,2,132,,1,0,71.58,,71.59,6513,51584,0.0
libquantum,clang,native,1,3,644,,2,0,360.35,,360.51,23402,199180,0.12
libquantum,clang,native,1,4,3337,,1,0,1886.63,,10887.26,28573,788884,0.4
libquantum,clang,native,1,0,5,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,17,,1,0,6.43,,6.44,3299,14720,0.0
libquantum,clang,native,1,2,133,,1,0,71.33,,71.35,6513,51584,0.0
libquantum,clang,native,1,3,646,,6,0,363.17,,363.27,23406,199180,0.05
libquantum,clang,native,1,4,3342,,1,0,1887.6,,10888.22,28573,788884,0.4
libquantum,clang,native,1,0,4,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,16,,1,0,6.44,,6.44,3299,14720,0.0
libquantum,clang,native,1,2,134,,1,0,72.04,,72.06,6513,51584,0.0
libquantum,clang,native,1,3,649,,8,0,365.5,,365.61,23408,199180,0.06
libquantum,clang,native,1,4,3344,,6,0,1887.34,,10887.97,28578,788884,0.39
libquantum,clang,native,1,0,5,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,17,,1,0,6.44,,6.44,3299,14720,0.0
libquantum,clang,native,1,2,128,,1,0,71.86,,71.87,6513,51584,0.0
libquantum,clang,native,1,3,650,,7,0,364.58,,364.72,23407,199180,0.1
libquantum,clang,native,1,4,3351,,1,0,1891.05,,10891.65,28573,788884,0.37
libquantum,clang,native,1,0,4,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,14,,1,0,6.44,,6.44,3299,14720,0.0
libquantum,clang,native,1,2,130,,1,0,71.95,,71.96000000000001,6513,51584,0.0
libquantum,clang,native,1,3,657,,8,0,366.1,,366.29,23408,199180,0.13
libquantum,clang,native,1,4,3339,,9,0,1886.42,,10887.03,28581,788884,0.38
libquantum,clang,native,1,0,5,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,13,,2,0,6.44,,6.45,3300,14720,0.0
libquantum,clang,native,1,2,134,,1,0,72.48,,72.49,6513,51584,0.0
libquantum,clang,native,1,3,652,,8,0,365.97,,366.13,23408,199180,0.11
libquantum,clang,native,1,4,3345,,1,0,1889.28,,10889.91,28573,788884,0.4
libquantum,clang,native,1,0,4,,1,0,1.18,,1.18,1694,5488,0.0
libquantum,clang,native,1,1,16,,1,0,6.44,,6.44,3299,14720,0.0
libquantum,clang,native,1,2,128,,5,0,68.76,,68.77,6517,51584,0.0
libquantum,clang,native,1,3,654,,1,0,367.42,,367.55,23401,199180,0.08
libquantum,clang,native,1,4,3347,,8,0,1892.66,,10893.26,28580,788884,0.37
libquantum,clang,native,1,0,3,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,18,,2,0,6.43,,6.43,3300,14720,0.0
libquantum,clang,native,1,2,134,,1,0,72.02,,72.05,6513,51584,0.02
libquantum,clang,native,1,3,654,,1,0,367.76,,367.91,23401,199180,0.1
libquantum,clang,native,1,4,3352,,4,0,1890.54,,10891.12,28576,788884,0.35
libquantum,clang,native,1,0,4,,1,0,1.16,,1.16,1694,5488,0.0
libquantum,clang,native,1,1,14,,2,0,6.44,,6.45,3300,14720,0.0
libquantum,clang,native,1,2,129,,1,0,71.46,,71.47,6513,51584,0.0
libquantum,clang,native,1,3,654,,1,0,368.18,,368.35,23401,199180,0.12
libquantum,clang,native,1,4,3360,,1,0,1892.8,,10893.39,28573,788884,0.36
bzip2,clang,native,1,0,19,,1,0,8.86,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,35,,2,0,17.71,,17.72,4465,196320,0.01
bzip2,clang,native,1,2,73,,1,0,35.42,,35.43,4569,380700,0.01
bzip2,clang,native,1,3,143,,1,0,70.89,,70.94,4779,749460,0.04
bzip2,clang,native,1,4,280,,2,0,141.68,,141.79,5200,1486980,0.08
bzip2,clang,native,1,0,18,,1,0,8.87,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,38,,2,0,17.71,,17.73,4465,196320,0.01
bzip2,clang,native,1,2,71,,2,0,35.44,,35.46,4570,380700,0.01
bzip2,clang,native,1,3,144,,1,0,70.88,,70.92,4779,749460,0.03
bzip2,clang,native,1,4,279,,1,0,141.72,,141.81,5199,1486980,0.07
bzip2,clang,native,1,0,19,,2,0,8.86,,8.87,4413,104136,0.0
bzip2,clang,native,1,1,38,,2,0,17.71,,17.73,4465,196320,0.01
bzip2,clang,native,1,2,70,,2,0,35.46,,35.48,4570,380700,0.01
bzip2,clang,native,1,3,141,,2,0,70.85,,70.89,4780,749460,0.02
bzip2,clang,native,1,4,283,,1,0,141.8,,141.89,5199,1486980,0.07
bzip2,clang,native,1,0,20,,1,0,8.86,,8.87,4412,104136,0.01
bzip2,clang,native,1,1,39,,1,0,17.72,,17.74,4464,196320,0.0
bzip2,clang,native,1,2,69,,1,0,35.42,,35.44,4569,380700,0.02
bzip2,clang,native,1,3,140,,2,0,70.87,,70.91,4780,749460,0.03
bzip2,clang,native,1,4,283,,1,0,141.7,,141.79,5199,1486980,0.07
bzip2,clang,native,1,0,21,,1,0,8.86,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,39,,3,0,17.72,,17.73,4466,196320,0.0
bzip2,clang,native,1,2,70,,2,0,35.43,,35.46,4570,380700,0.02
bzip2,clang,native,1,3,140,,1,0,70.9,,70.95,4779,749460,0.03
bzip2,clang,native,1,4,280,,2,0,141.7,,141.79,5200,1486980,0.08
bzip2,clang,native,1,0,21,,1,0,8.87,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,40,,2,0,17.71,,17.72,4465,196320,0.01
bzip2,clang,native,1,2,73,,2,0,35.43,,35.45,4570,380700,0.02
bzip2,clang,native,1,3,139,,2,0,70.9,,70.94,4780,749460,0.03
bzip2,clang,native,1,4,278,,2,0,141.78,,141.87,5200,1486980,0.07
bzip2,clang,native,1,0,21,,1,0,8.86,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,38,,1,0,17.7,,17.71,4464,196320,0.01
bzip2,clang,native,1,2,74,,1,0,35.41,,35.44,4569,380700,0.02
bzip2,clang,native,1,3,141,,1,0,70.88,,70.92,4779,749460,0.02
bzip2,clang,native,1,4,280,,1,0,141.77,,141.85,5199,1486980,0.06
bzip2,clang,native,1,0,17,,1,0,8.86,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,39,,1,0,17.71,,17.72,4464,196320,0.01
bzip2,clang,native,1,2,74,,1,0,35.43,,35.45,4569,380700,0.01
bzip2,clang,native,1,3,144,,1,0,70.86,,70.9,4779,749460,0.03
bzip2,clang,native,1,4,276,,2,0,141.69,,141.79,5200,1486980,0.08
bzip2,clang,native,1,0,19,,1,0,8.86,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,38,,1,0,17.7,,17.72,4464,196320,0.01
bzip2,clang,native,1,2,72,,2,0,35.41,,35.44,4570,380700,0.02
bzip2,clang,native,1,3,143,,2,0,70.83,,70.88,4780,749460,0.04
bzip2,clang,native,1,4,284,,1,0,142.62,,142.71,5199,1486980,0.07
bzip2,clang,native,1,0,19,,1,0,8.87,,8.87,4412,104136,0.0
bzip2,clang,native,1,1,39,,2,0,17.71,,17.73,4465,196320,0.02
bzip2,clang,native,1,2,73,,1,0,35.44,,35.46,4569,380700,0.02
bzip2,clang,native,1,3,141,,2,0,70.9,,70.96000000000001,4780,749460,0.04
bzip2,clang,native,1,4,280,,1,0,141.84,,141.93,5199,1486980,0.06
dealII,clang,native,1,0,4,,1,0,0.52,,0.53,6124,14504,0.0
dealII,clang,native,1,1,8,,1,0,1.46,,1.46,14653,22444,0.0
dealII,clang,native,1,2,18,,2,0,4.06,,4.08,37693,51272,0.02
dealII,clang,native,1,3,64,,2,0,21.44,,21.6,186304,218928,0.15
dealII,clang,native,1,4,541,,2,0,240.69,,242.04,1741192,908804,1.32
dealII,clang,native,1,0,2,,1,0,0.53,,0.53,6124,14504,0.0
dealII,clang,native,1,1,10,,1,0,1.45,,1.46,14653,22444,0.0
dealII,clang,native,1,2,18,,1,0,4.06,,4.09,37692,51272,0.02
dealII,clang,native,1,3,62,,2,0,21.48,,21.62,186304,218928,0.13
dealII,clang,native,1,4,543,,15,0,239.66,,241.15,1741201,908804,1.46
dealII,clang,native,1,0,2,,1,0,0.52,,0.53,6124,14504,0.0
dealII,clang,native,1,1,11,,1,0,1.44,,1.46,14653,22444,0.01
dealII,clang,native,1,2,18,,2,0,4.08,,4.08,37692,51272,0.0
dealII,clang,native,1,3,63,,1,0,21.46,,21.62,186304,218928,0.15
dealII,clang,native,1,4,542,,14,0,240.08,,241.58,1741199,908804,1.46
dealII,clang,native,1,0,4,,1,0,0.53,,0.53,6124,14504,0.0
dealII,clang,native,1,1,11,,1,0,1.45,,1.46,14653,22444,0.01
dealII,clang,native,1,2,19,,1,0,4.05,,4.08,37692,51272,0.02
dealII,clang,native,1,3,62,,2,0,21.46,,21.6,186304,218928,0.13
dealII,clang,native,1,4,540,,10,0,240.52,,241.95,1741200,908804,1.4
dealII,clang,native,1,0,6,,1,0,0.52,,0.53,6124,14504,0.0
dealII,clang,native,1,1,11,,1,0,1.46,,1.46,14653,22444,0.0
dealII,clang,native,1,2,19,,3,0,4.06,,4.08,37693,51272,0.02
dealII,clang,native,1,3,60,,1,0,21.46,,21.62,186304,218928,0.15
dealII,clang,native,1,4,542,,4,0,240.44,,241.93,1741195,908804,1.46
dealII,clang,native,1,0,6,,1,0,0.53,,0.53,6124,14504,0.0
dealII,clang,native,1,1,9,,1,0,1.44,,1.46,14653,22444,0.02
dealII,clang,native,1,2,19,,1,0,4.05,,4.08,37692,51272,0.03
dealII,clang,native,1,3,61,,1,0,21.44,,21.61,186304,218928,0.16
dealII,clang,native,1,4,536,,9,0,239.75,,241.17,1741195,908804,1.38
dealII,clang,native,1,0,9,,1,0,0.52,,0.53,6124,14504,0.01
dealII,clang,native,1,1,8,,1,0,1.45,,1.46,14653,22444,0.0
dealII,clang,native,1,2,17,,1,0,4.06,,4.08,37692,51272,0.02
dealII,clang,native,1,3,63,,1,0,21.45,,21.6,186304,218928,0.14
dealII,clang,native,1,4,543,,14,0,240.23,,241.65,1741198,908804,1.38
dealII,clang,native,1,0,7,,1,0,0.52,,0.53,6124,14504,0.0
dealII,clang,native,1,1,9,,1,0,1.45,,1.47,14653,22444,0.01
dealII,clang,native,1,2,18,,2,0,4.06,,4.08,37692,51272,0.02
dealII,clang,native,1,3,61,,1,0,21.42,,21.6,186304,218928,0.17
dealII,clang,native,1,4,544,,2,0,240.6,,241.95,1741192,908804,1.32
dealII,clang,native,1,0,7,,1,0,0.52,,0.53,6124,14504,0.0
dealII,clang,native,1,1,6,,1,0,1.46,,1.46,14653,22444,0.0
dealII,clang,native,1,2,19,,1,0,4.04,,4.08,37692,51272,0.03
dealII,clang,native,1,3,62,,2,0,21.42,,21.6,186305,218928,0.17
dealII,clang,native,1,4,538,,4,0,240.69,,242.01,1741193,908804,1.28
dealII,clang,native,1,0,7,,1,0,0.52,,0.53,6124,14504,0.0
dealII,clang,native,1,1,8,,1,0,1.45,,1.46,14653,22444,0.0
dealII,clang,native,1,2,19,,1,0,4.05,,4.08,37692,51272,0.03
dealII,clang,native,1,3,62,,2,0,21.48,,21.61,186304,218928,0.12
dealII,clang,native,1,4,541,,10,0,239.84,,241.25,1741197,908804,1.37
hmmer,clang,asan,1,0,6,,1,0,1.98,,2.0,19779,114268,0.01
hmmer,clang,asan,1,1,13,,1,0,3.86,,3.88,18519,107268,0.0
hmmer,clang,asan,1,2,20,,1,0,7.1,,7.12,25049,179164,0.02
hmmer,clang,asan,1,3,35,,1,0,16.83,,16.94,83418,480728,0.1
hmmer,clang,asan,1,4,60,,1,0,30.71,,30.95,213385,633784,0.24
hmmer,clang,asan,1,0,6,,1,0,1.95,,1.96,19779,114268,0.01
hmmer,clang,asan,1,1,11,,1,0,3.87,,3.88,18519,107268,0.0
hmmer,clang,asan,1,2,18,,1,0,7.08,,7.12,25049,179164,0.04
hmmer,clang,asan,1,3,37,,1,0,16.86,,16.94,83418,480728,0.08
hmmer,clang,asan,1,4,61,,1,0,30.73,,30.95,213385,633784,0.21
hmmer,clang,asan,1,0,6,,1,0,1.94,,1.96,19779,114268,0.02
hmmer,clang,asan,1,1,13,,1,0,3.86,,3.87,18519,107268,0.01
hmmer,clang,asan,1,2,19,,1,0,7.09,,7.12,25049,179164,0.02
hmmer,clang,asan,1,3,34,,1,0,16.87,,16.94,83418,480728,0.06
hmmer,clang,asan,1,4,60,,1,0,30.75,,30.95,213385,633784,0.19
hmmer,clang,asan,1,0,7,,1,0,1.96,,1.96,19779,114268,0.0
hmmer,clang,asan,1,1,11,,1,0,3.86,,3.87,18519,107268,0.01
hmmer,clang,asan,1,2,17,,1,0,7.1,,7.12,25049,179164,0.01
hmmer,clang,asan,1,3,38,,1,0,16.86,,16.95,83418,480728,0.08
hmmer,clang,asan,1,4,60,,1,0,30.73,,30.96,213385,633784,0.22
hmmer,clang,asan,1,0,7,,1,0,1.94,,1.96,19779,114268,0.02
hmmer,clang,asan,1,1,12,,1,0,3.85,,3.87,18519,107268,0.02
hmmer,clang,asan,1,2,20,,1,0,7.1,,7.12,25049,179164,0.01
hmmer,clang,asan,1,3,33,,1,0,16.86,,16.94,83418,480728,0.08
hmmer,clang,asan,1,4,58,,1,0,30.76,,30.96,213385,633784,0.19
hmmer,clang,asan,1,0,6,,1,0,1.96,,1.97,19779,114268,0.01
hmmer,clang,asan,1,1,11,,1,0,3.84,,3.88,18519,107268,0.03
hmmer,clang,asan,1,2,19,,1,0,7.08,,7.12,25049,179164,0.04
hmmer,clang,asan,1,3,36,,1,0,16.86,,16.94,83418,480728,0.08
hmmer,clang,asan,1,4,62,,1,0,30.74,,30.96,213385,633784,0.2
hmmer,clang,asan,1,0,6,,1,0,1.94,,1.97,19779,114268,0.02
hmmer,clang,asan,1,1,13,,1,0,3.85,,3.87,18519,107268,0.02
hmmer,clang,asan,1,2,18,,1,0,7.09,,7.12,25049,179164,0.02
hmmer,clang,asan,1,3,35,,1,0,16.84,,16.94,83418,480728,0.09
hmmer,clang,asan,1,4,59,,1,0,30.76,,30.96,213385,633784,0.18
hmmer,clang,asan,1,0,7,,1,0,1.95,,1.96,19779,114268,0.01
hmmer,clang,asan,1,1,11,,1,0,3.85,,3.87,18516,107280,0.02
hmmer,clang,asan,1,2,18,,1,0,7.08,,7.12,25049,179164,0.03
hmmer,clang,asan,1,3,37,,1,0,16.85,,16.94,83418,480728,0.08
hmmer,clang,asan,1,4,61,,1,0,30.73,,30.95,213385,633784,0.21
hmmer,clang,asan,1,0,6,,1,0,1.94,,1.96,19779,114268,0.02
hmmer,clang,asan,1,1,14,,1,0,3.85,,3.87,18516,107280,0.02
hmmer,clang,asan,1,2,17,,1,0,7.1,,7.12,25049,179164,0.02
hmmer,clang,asan,1,3,35,,1,0,16.85,,16.94,83406,480728,0.08
hmmer,clang,asan,1,4,59,,1,0,30.71,,30.96,213385,633784,0.24
hmmer,clang,asan,1,0,6,,2,0,1.94,,1.97,19777,114280,0.02
hmmer,clang,asan,1,1,12,,1,0,3.84,,3.87,18519,107268,0.03
hmmer,clang,asan,1,2,18,,1,0,7.1,,7.12,25049,179164,0.01
hmmer,clang,asan,1,3,36,,1,0,16.85,,16.94,83418,480728,0.08
hmmer,clang,asan,1,4,62,,1,0,30.7,,30.96,213385,633784,0.25
libquantum,clang,asan,1,0,6,,1,0,1.98,,1.98,11590,55312,0.0
libquantum,clang,asan,1,1,29,,1,0,10.85,,10.88,37135,179676,0.02
libquantum,clang,asan,1,2,172,,2,0,86.12,,86.22,85166,346696,0.09
libquantum,clang,asan,1,3,799,,2,0,405.08,,405.5,267157,484788,0.36
libquantum,clang,asan,1,4,4120,,1,0,2096.44,,11097.76,964097,1067640,1.06
libquantum,clang,asan,1,0,7,,1,0,1.96,,1.98,11590,55312,0.01
libquantum,clang,asan,1,1,28,,1,0,10.84,,10.88,37135,179676,0.04
libquantum,clang,asan,1,2,175,,2,0,86.36,,86.47,85166,346696,0.09
libquantum,clang,asan,1,3,799,,4,0,404.93,,405.33,267157,484788,0.35
libquantum,clang,asan,1,4,4122,,1,0,2096.36,,11097.7,964097,1067640,1.09
libquantum,clang,asan,1,0,6,,1,0,1.97,,1.98,11590,55312,0.01
libquantum,clang,asan,1,1,26,,1,0,10.84,,10.88,37135,179676,0.03
libquantum,clang,asan,1,2,173,,1,0,86.99,,87.06,85165,345732,0.05
libquantum,clang,asan,1,3,797,,1,0,404.48,,404.82,267157,484836,0.29
libquantum,clang,asan,1,4,4127,,1,0,2097.23,,11098.62,964097,1067640,1.14
libquantum,clang,asan,1,0,6,,1,0,1.97,,1.98,11590,55312,0.0
libquantum,clang,asan,1,1,25,,1,0,10.86,,10.9,37135,179724,0.03
libquantum,clang,asan,1,2,180,,2,0,86.91,,86.98,85166,346696,0.05
libquantum,clang,asan,1,3,797,,2,0,404.51,,404.82,267157,484788,0.26
libquantum,clang,asan,1,4,4125,,1,0,2095.5,,11096.94,964097,1067640,1.18
libquantum,clang,asan,1,0,7,,1,0,1.97,,1.98,11590,55312,0.0
libquantum,clang,asan,1,1,24,,1,0,10.87,,10.9,37135,179676,0.02
libquantum,clang,asan,1,2,177,,2,0,87.05,,87.16,85166,346696,0.09
libquantum,clang,asan,1,3,796,,3,0,404.36,,404.63,267158,484788,0.22
libquantum,clang,asan,1,4,4128,,1,0,2094.96,,11096.37,964097,1067640,1.15
libquantum,clang,asan,1,0,6,,1,0,1.97,,1.98,11590,55312,0.01
libquantum,clang,asan,1,1,24,,1,0,10.84,,10.87,37135,179676,0.02
libquantum,clang,asan,1,2,170,,1,0,85.92,,86.05,85165,346696,0.12
libquantum,clang,asan,1,3,804,,3,0,405.5,,405.85,266661,484788,0.29
libquantum,clang,asan,1,4,4126,,1,0,2097.92,,11099.3,964097,1067640,1.12
