name,compiler,type,threads,input,major_faults,branch_instructions,minor_faults,dtlb_stores,mpxbtnum,dtlb_load_misses,time,instructions,dtlb_store_misses,cycles,mpxerrors,dtlb_loads,branch_misses
dealII,icc,native,1,4,0,361814996637,1758251,153526611275,,23651042,237.442636842,2045431942725,9366348,881712091758,,710605406364,3717989815
dealII,icc,native,1,0,0,527074710,6174,339419729,,10375,0.472456597,4760085967,35567,1791043260,,1619144069,5332507
dealII,icc,native,1,1,0,1640527786,14702,1025762296,,52810,1.355663271,13144020645,94376,5100257388,,4906699582,16646187
dealII,icc,native,1,2,0,5102991589,36946,3170414077,,183980,3.963773169,37960564797,184353,14998638488,,14415861709,53623304
dealII,icc,native,1,3,0,29446014944,186474,17572530952,,1558949,21.752907438,202878240332,845727,81620392936,,77424684331,316061100
dealII,icc,native,1,4,0,361676963131,1754675,153721485242,,23728204,237.860296117,2045826103761,9411323,883215765242,,710214655118,3711993534
dealII,icc,native,1,0,0,525680536,6174,341417846,,12510,0.472705799,4757505558,34082,1789815539,,1636406939,5192420
dealII,icc,native,1,1,0,1648158715,14704,1010442917,,59002,1.355217058,13240708584,89488,5104354086,,4878827093,16814732
dealII,icc,native,1,2,0,5102168991,37454,3092587523,,173292,3.957115815,38285447978,194509,14981523026,,14365499272,52990319
dealII,icc,native,1,3,0,29425713343,185965,17640575410,,1594194,21.860779533,202497437831,880008,82012977072,,77414986024,318556657
dealII,icc,native,1,4,0,361470297386,1753673,153630452025,,23111163,237.413511118,2045419107999,9452647,881422143174,,710253281981,3705602586
dealII,icc,native,1,0,0,525781847,6175,341807812,,11947,0.471420009,4752600343,36046,1785366996,,1636634017,5035586
dealII,icc,native,1,1,0,1645461524,14702,1022560126,,57557,1.355913,13187252696,93082,5103642404,,4900064163,16839439
dealII,icc,native,1,2,0,5114862485,37455,3136745218,,180868,3.961779176,38130687070,183734,14995565945,,14431391578,53838231
dealII,icc,native,1,3,0,29498729619,183902,17576385168,,1635624,21.796127146,203168743717,817267,81772549386,,77359062724,316629055
dealII,icc,native,1,4,0,361849078309,1755223,153465958029,,23056512,237.307286807,2045557036364,9502190,881494559352,,710622410882,3705916975
dealII,icc,native,1,0,0,524266897,6173,342336503,,11173,0.472418444,4750207842,32179,1787918688,,1634145959,5060694
dealII,icc,native,1,1,0,1647976943,14701,1017183838,,57701,1.356171941,13206413602,88937,5106411944,,4902058094,16412164
dealII,icc,native,1,2,0,5099371835,37965,3119502645,,188450,3.959082015,38135770497,195167,14988023201,,14371487643,52713875
dealII,icc,native,1,3,0,29550689524,184939,17627155134,,1589263,21.767368509,202964465512,850809,81618741981,,77462519779,312367813
dealII,icc,native,1,4,0,361678342987,1757232,153620751979,,23357967,237.103843153,2045951917096,9361182,880292203440,,710159742269,3701986113
dealII,icc,native,1,0,0,526062539,6172,342004961,,10434,0.472702791,4761378217,32502,1791249999,,1637069351,5117886
dealII,icc,native,1,1,0,1648148234,14702,1017390687,,55793,1.3570992,13188955595,90481,5102449885,,4898386587,16832099
dealII,icc,native,1,2,0,5094406850,37455,3124490989,,179620,3.960221757,38061578940,185529,14994358812,,14419000734,52863764
dealII,icc,native,1,3,0,29453849965,184924,17684761775,,1634917,21.802471354,202613724621,847268,81811975752,,77403547037,315577997
dealII,icc,native,1,4,0,361720669287,1748581,153439869038,,23903407,237.489005785,2045254659211,9452165,882233580121,,710335461528,3718900929
dealII,icc,native,1,0,0,524434842,6175,342048048,,11682,0.472615986,4756197671,32459,1790744557,,1626408304,5305641
dealII,icc,native,1,1,0,1642053657,14702,1028307613,,52463,1.357997038,13139879073,92833,5106398068,,4900022055,17205403
dealII,icc,native,1,2,0,5131054497,37966,3117943046,,199111,4.003814225,38372925581,195407,15145866122,,14417887941,53053576
dealII,icc,native,1,3,0,29370019117,185947,17639296563,,1710332,21.825139565,202653919225,850151,81910593226,,77417850714,318831538
dealII,icc,native,1,4,0,361666366200,1757765,153528242548,,24197760,237.360204137,2044899415057,9513462,881378521690,,710456303994,3717669940
libquantum,icc,native,1,0,0,1186583633,1672,1186696438,,4292,1.580647921,13571683686,14568,5994326375,,2244200146,2361180
libquantum,icc,native,1,1,0,6596585608,3277,6586600078,,6660,8.781821183,76227522325,9486,33295867420,,12484952724,8954558
libquantum,icc,native,1,2,0,43295002223,6302,39841304426,,438915,80.101472429,488193843327,74939,302660761831,,80159270889,56085831
libquantum,icc,native,1,3,0,184693559859,6691,187908094713,,5759679,399.068032203,2152300987048,186930,1433743265838,,353806774798,167915585
libquantum,icc,native,1,4,0,942828501083,28266,956442914072,,1392685,2085.928401243,11005218987875,329550,7317546219406,,1819547729555,779209417
libquantum,icc,native,1,0,0,1190506863,1673,1182107870,,2690,1.580219091,13605005039,12801,5955506637,,2244550416,2416055
libquantum,icc,native,1,1,0,6594576432,3279,6617029362,,6124,8.807411439,76107811648,15061,33400609522,,12473947101,8755441
libquantum,icc,native,1,2,0,43270930444,6211,39950310292,,2731885,81.444591254,487841641914,160219,308519615596,,80206064735,56229365
libquantum,icc,native,1,3,0,184564273778,22883,187110851168,,5017958,396.65278488,2148452339414,334603,1427673436866,,354015686824,166776426
libquantum,icc,native,1,4,0,943080033316,29911,957696212085,,1094302,2085.049406254,11002597462775,320604,7314769183371,,1819392518253,778856483
libquantum,icc,native,1,0,0,1188376008,1675,1182054684,,3412,1.579132259,13594459593,12195,5952971483,,2246839780,2430997
libquantum,icc,native,1,1,0,6586525735,3281,6574008318,,6217,8.773428891,76225222808,22357,33285159667,,12485918179,8713501
libquantum,icc,native,1,2,0,43112034095,6427,40010246142,,2703067,81.027203528,488069241037,160478,306991218468,,80201594235,56973526
libquantum,icc,native,1,3,0,184205840737,23310,186877396206,,5503365,395.009481395,2148794144090,326023,1424587157993,,353901326894,166821255
libquantum,icc,native,1,4,0,943320954295,28768,957613470401,,1510893,2081.343318877,11008503445275,337224,7307449095092,,1819744652187,773590754
libquantum,icc,native,1,0,0,1188031595,1674,1182075292,,2206,1.581320595,13594561014,14631,5955705366,,2245846425,2408044
libquantum,icc,native,1,1,0,6584506292,3278,6569302654,,7325,8.818522034,76128941453,24735,33478112107,,12490088332,8718088
libquantum,icc,native,1,2,0,43243728562,6424,39653786855,,2566106,81.132953807,488335301393,156325,307324759347,,80225441579,55925154
libquantum,icc,native,1,3,0,184695260373,23144,187644430278,,5353044,397.731333022,2148507845801,356161,1429452654414,,353966273734,166979262
libquantum,icc,native,1,4,0,943819266439,29628,959269610763,,1110316,2083.868095262,11005801758181,331363,7314234597338,,1819813823098,781229792
libquantum,icc,native,1,0,0,1183616799,1672,1182822960,,3908,1.581229035,13563130654,14504,5998343306,,2244411043,2396742
libquantum,icc,native,1,1,0,6602953228,3281,6554449163,,6714,8.781269466,76190900759,10195,33294206616,,12497701734,8550376
libquantum,icc,native,1,2,0,43137635651,6449,40023836057,,2552180,81.017702456,487618215603,172183,306916781184,,80181489346,56913070
libquantum,icc,native,1,3,0,184215193930,23405,187487151511,,5372878,396.838841202,2145592658103,380416,1427824154851,,353999817895,166590995
libquantum,icc,native,1,4,0,943584311240,29553,958073574116,,1210861,2088.814597798,11005417959987,353264,7323684535762,,1819645369029,783140367
libquantum,icc,native,1,0,0,1186762636,1676,1186072694,,2423,1.580644554,13588328007,14623,5953349005,,2245000386,2401617
libquantum,icc,native,1,1,0,6581235878,3278,6573567572,,6573,8.771037861,76192686166,24907,33286823161,,12469343295,8601539
libquantum,icc,native,1,2,0,43258956809,6077,40046128874,,2716218,81.432381555,487876989061,170799,308271668217,,80243426522,56050131
libquantum,icc,native,1,3,0,184766941742,23083,186709678344,,5340571,397.03993636,2151268259080,311740,1428113336877,,353926348811,168981013
libquantum,icc,native,1,4,0,943186559335,28701,957268770193,,1117269,2080.986647572,11006186888168,310965,7308077310194,,1819527013463,786110394
libquantum,icc,native,1,0,0,1184446295,1674,1184589712,,2634,1.58150227,13581893489,14519,5999984144,,2243933578,2332489
libquantum,icc,native,1,1,0,6565587506,3280,6688537470,,6218,8.827979286,75879357943,40759,33505068784,,12415202288,8911281
libquantum,icc,native,1,2,0,43150678553,5992,39646025812,,2639946,80.941021525,488244531167,153837,306536522436,,80127226118,57162028
libquantum,icc,native,1,3,0,184722015739,22732,186635179908,,5001263,397.222011628,2149730833017,358554,1429790471666,,354039404691,166993533
libquantum,icc,native,1,4,0,943334997482,28605,958503510209,,1082987,2090.199528598,11003931013253,328475,7329648212081,,1819694735852,780515402
libquantum,icc,native,1,0,0,1189058946,1673,1182333960,,2223,1.580434827,13601917296,13586,5956160350,,2245333296,2428577
libquantum,icc,native,1,1,0,6551441219,3278,6720935201,,8142,8.782576305,75893856627,13110,33324711987,,12403117916,9186511
libquantum,icc,native,1,2,0,43258847598,6365,39670988956,,2664949,81.414451477,488576549960,156273,308418266211,,80173604019,55746912
libquantum,icc,native,1,3,0,184527818877,22425,187130812593,,5039517,398.523416108,2150313875800,270474,1432784885401,,353921953774,165900723
libquantum,icc,native,1,4,0,942908085971,29671,956927563638,,1133180,2084.025036666,11003382730026,319702,7314444972705,,1819686956564,775228232
libquantum,icc,native,1,0,0,1184574403,1673,1183395765,,2545,1.582244499,13577740930,14855,6000786175,,2243856546,2335914
libquantum,icc,native,1,1,0,6594769928,3278,6626692249,,6997,8.790842235,76219457635,25877,33368909760,,12478374566,8797991
libquantum,icc,native,1,2,0,43166265483,6367,40123681616,,2648217,81.161838558,488364115715,154230,307429165780,,80211407648,56360436
libquantum,icc,native,1,3,0,184426683624,23387,188273881007,,5253564,397.786281196,2148815579585,257892,1430318625925,,353930170087,165755851
libquantum,icc,native,1,4,0,942114880559,28980,955047334150,,1131903,2085.148160406,11004742082728,285458,7314606341418,,1819370094979,780115292
libquantum,icc,native,1,0,0,1192884611,1672,1181465776,,2331,1.579493418,13638734308,4219,5959413716,,2244617213,2419135
libquantum,icc,native,1,1,0,6584253107,3280,6616167644,,6535,8.767593905,76147618310,40595,33276681691,,12483732057,8964462
libquantum,icc,native,1,2,0,43276682920,6070,39854842275,,2672014,81.218545059,487823134512,163085,307350495404,,80221670187,56703144
libquantum,icc,native,1,3,0,184220781516,23267,187334565451,,5339707,398.558101406,2148555011173,312990,1433062766428,,353912094419,167277214
libquantum,icc,native,1,4,0,943846866907,28688,958351939953,,1242449,2085.435175569,11007549257513,329878,7316461462936,,1819560063926,773886566
hmmer,icc,native,1,0,0,391633338,4355,437181209,,10105,0.643815866,7651640451,20125,2432953008,,3038957399,6294086
hmmer,icc,native,1,1,0,772828708,4651,867644730,,38725,1.27315212,15200417782,78110,4828590205,,6028431081,12515852
hmmer,icc,native,1,2,0,1414932772,6968,1595034810,,59636,2.336093765,27930466999,118036,8862410648,,11146320756,22992542
hmmer,icc,native,1,3,0,3344550886,11905,3744325336,,132174,5.544835738,66128381970,243422,21013583286,,26662133012,52397677
hmmer,icc,native,1,4,0,6103833825,16430,6833071062,,229288,10.080970667,120166863731,575837,38257046743,,48359904282,96425801
hmmer,icc,native,1,0,0,392380640,4865,436771870,,12565,0.644005699,7644310358,23813,2432990628,,3044578702,6285761
hmmer,icc,native,1,1,0,772379800,5163,866659988,,33625,1.273741721,15191053577,70743,4829964885,,6031000324,12534655
hmmer,icc,native,1,2,0,1413263572,6456,1592285528,,66439,2.33840329,27888320687,144670,8868709131,,11188520285,22942453
hmmer,icc,native,1,3,0,3343265565,11398,3742939893,,131100,5.544173738,66152538358,243171,21014353503,,26664170479,52416714
hmmer,icc,native,1,4,0,6092075150,16430,6887313611,,263362,10.092676191,121017630553,585171,38204367979,,47731053093,102011316
hmmer,icc,native,1,0,0,391820123,4352,433326507,,10424,0.6436901,7638770884,30466,2439001925,,3047195739,6337437
hmmer,icc,native,1,1,0,772631524,5169,866861618,,34391,1.273713285,15202342580,68354,4831208055,,6041273687,12459036
hmmer,icc,native,1,2,0,1414999692,7482,1591676955,,60305,2.339975531,27988414010,120313,8869507343,,11137900418,23090530
hmmer,icc,native,1,3,0,3344113360,10887,3747488929,,131060,5.54598622,66137529735,352575,21014837686,,26646007648,52297848
hmmer,icc,native,1,4,0,6077838587,13879,6800057529,,221202,10.072682398,120344737936,425269,38229455215,,48296904152,95010309
hmmer,icc,native,1,0,0,392413027,4866,437129738,,12785,0.644323757,7643317727,23691,2430714299,,3044946327,6279973
hmmer,icc,native,1,1,0,772160564,4656,866232138,,34199,1.272610287,15199256961,63803,4827412726,,6034533552,12512282
hmmer,icc,native,1,2,0,1413522564,6456,1591310540,,58430,2.337516276,27901140242,97050,8868647746,,11185118876,22911130
hmmer,icc,native,1,3,0,3341670912,10883,3743832498,,133657,5.545052681,66199983341,238724,21016224609,,26627194368,52535098
hmmer,icc,native,1,4,0,6099545651,14390,6826211567,,221657,10.075231649,120074153553,427423,38239304564,,48471260719,95629859
hmmer,icc,native,1,0,0,392463155,4352,435980451,,13029,0.644447861,7666892313,22213,2429406097,,3043028705,6321235
hmmer,icc,native,1,1,0,772213499,5166,866538660,,33087,1.27452254,15205107559,71481,4829529620,,6038893628,12448252
hmmer,icc,native,1,2,0,1415327772,7988,1594059893,,59450,2.337310668,27950228074,122134,8869128652,,11164161825,22877681
hmmer,icc,native,1,3,0,3339454695,10887,3739447561,,128947,5.544757182,66244008330,239069,21023138992,,26594897040,52644590
hmmer,icc,native,1,4,0,6104002977,14388,6858850273,,220671,10.083616506,120080695009,409890,38266223822,,48395201355,97694608
hmmer,icc,native,1,0,0,391733617,4864,436419349,,13841,0.644121844,7655595962,23511,2436282141,,3036868700,6266890
hmmer,icc,native,1,1,0,772520113,5167,867049587,,33518,1.272752154,15190489761,68415,4827634715,,6036186763,12487266
hmmer,icc,native,1,2,0,1414603185,6967,1591037392,,59823,2.338914746,27982545818,120163,8864283614,,11140107569,23064006
hmmer,icc,native,1,3,0,3348970599,11906,3753126452,,127984,5.549723382,66022778452,244769,21059917109,,26635399383,52840164
hmmer,icc,native,1,4,0,6092275168,14388,6809866717,,219669,10.078665357,120154008470,430416,38252453448,,48433709552,95224017
hmmer,icc,native,1,0,0,392222408,4866,435879805,,16171,0.646666903,7643389270,99278,2427715238,,3041297210,6327134
hmmer,icc,native,1,1,0,772153751,4654,863202214,,33232,1.274165229,15189742550,62639,4830295910,,6063959700,12516982
hmmer,icc,native,1,2,0,1414626820,6968,1595302351,,56660,2.338419999,27906420844,104256,8868180326,,11169409642,22942763
hmmer,icc,native,1,3,0,3348693736,11397,3761563001,,135417,5.549014338,65966332538,249706,21057751253,,26654910356,52933027
hmmer,icc,native,1,4,0,6101312343,16940,6839419208,,221350,10.078831582,120039321963,457004,38254674465,,48479663290,96554273
hmmer,icc,native,1,0,0,391582122,4354,437853112,,9014,0.644388564,7641315781,22893,2440317966,,3046377201,6325507
hmmer,icc,native,1,1,0,772688966,4653,867607384,,33679,1.274426516,15206166891,64734,4832205952,,6031027097,12552196
hmmer,icc,native,1,2,0,1414751650,6970,1591060805,,69684,2.338112035,28002498291,110555,8864468871,,11141885535,23089285
hmmer,icc,native,1,3,0,3342887656,10884,3745743585,,128621,5.545025016,66151026931,281191,21018766727,,26658991756,52664118
hmmer,icc,native,1,4,0,6100846756,16431,6848327587,,231673,10.074932033,120075882384,445851,38235236005,,48500514110,96709961
hmmer,icc,native,1,0,0,392245369,4863,436813539,,12284,0.643243863,7657030148,23221,2431242951,,3038186411,6299361
hmmer,icc,native,1,1,0,772705222,5166,867002262,,33509,1.273340103,15195169484,72590,4829724551,,6034348096,12494262
hmmer,icc,native,1,2,0,1415170214,7990,1592156118,,61636,2.33766105,27999199901,120003,8864646338,,11141502830,23138308
hmmer,icc,native,1,3,0,3340242880,11396,3740626681,,131126,5.544457002,66153877551,292431,21016056347,,26649772336,52608052
hmmer,icc,native,1,4,0,6080396207,14386,6806646667,,223175,10.071642116,120350206272,439716,38223227228,,48311861271,95133096
hmmer,icc,native,1,0,0,392184888,4356,436933882,,13067,0.643683325,7636750241,23642,2432057455,,3044439890,6295958
hmmer,icc,native,1,1,0,772537998,4656,861113055,,38321,1.275814956,15198445276,68027,4837606644,,6061201182,12413456
hmmer,icc,native,1,2,0,1414810272,7479,1597374876,,70635,2.337788144,27958493270,164346,8868991913,,11162424343,22857277
hmmer,icc,native,1,3,0,3339494862,10886,3741166173,,129411,5.544311679,66260633092,239527,21022735961,,26590194617,52504972
hmmer,icc,native,1,4,0,6100198972,14389,6890676087,,275362,10.09703374,120295848324,658783,38311078300,,48320075453,99199289
bzip2,icc,native,1,0,0,11032858856,4759,4037799175,,6207,8.217785054,65238522387,12331,31181181485,,20621172528,382103617
bzip2,icc,native,1,1,0,22119171772,4391,8064532440,,5432,16.397344041,130531107390,28531,62184622471,,41289135230,759256500
bzip2,icc,native,1,2,0,44328189874,4627,16129709524,,4915,32.704025407,260380688891,17738,124120762747,,82924688644,1513305842
