name,compiler,type,threads,input,dtlb_stores,minor_faults,dtlb_store_misses,branch_misses,mpxerrors,branch_instructions,mpxbtnum,major_faults,cycles,dtlb_load_misses,time,dtlb_loads,instructions
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,23840298,8438,223,163096,,39398803,,0,2072140559,43179,0.554598699,114515493,3972015689
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,28734860,8438,247,145367,,32564748,,0,2061417843,42918,0.559369128,114286587,3952003387
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,26992701,8435,223,156444,,35007768,,0,2064654203,44326,0.554750806,114462509,3965570381
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,28325657,8440,116,145434,,33106459,,0,2066336166,43423,0.556640156,114279476,3965637954
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,23908682,8435,182,152712,,39466893,,0,2077708650,42750,0.554387442,114569082,3979745873
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,28637754,8437,226,163699,,32681854,,0,2062496638,43611,0.557110826,114488390,3960867075
linear_regression,gcc,mpx_no_narrow_bounds_only_write,1,native,24731471,8437,243,152060,,38272798,,0,2075827507,43184,0.55678111,114260591,3973904743
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7385749871,8438,259,68677220,,8490229570,,0,15651331227,74870,4.141244886,6253004094,39726612913
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7333444043,8438,218,68383694,,8488551409,,0,16102716902,71068,4.250108055,6242196949,39732006892
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7405423432,8441,370,70252744,,8485647498,,0,15757414845,74432,4.15884746,6332145154,39692569281
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7168428998,8438,216,67697488,,8479590692,,0,15736862442,77134,4.162031922,6238816369,39704523726
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7330913063,8437,233,67452240,,8488480335,,0,15881202412,74362,4.204223045,6253854234,39713067143
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7208175570,8438,300,70412103,,8466184110,,0,15766105009,76603,4.167252496,6282098983,39616577952
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7198449834,8438,230,68699554,,8473523052,,0,15767703553,76162,4.168488151,6277423099,39650887311
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7420673473,8440,285,68841450,,8478657348,,0,15679718501,76367,4.145029742,6272752260,39636522367
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7343540171,8440,268,67145002,,8489893456,,0,15900308815,81475,4.201977547,6251100453,39737108797
string_match,gcc,mpx_no_narrow_bounds_only_write,1,native,7423937141,8443,295,69003329,,8493723587,,0,15713367436,70631,4.146269532,6275687642,39759455332
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1434621232,21618,640,97583,,499381043,,0,4092371702,75021,1.080329319,3320894936,12409613968
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1429449383,21619,783,98853,,503105632,,0,4097067104,75187,1.082094776,3320626041,12402135066
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1433220616,21615,608,98611,,503875468,,0,4088644360,76287,1.080844887,3319652702,12373020201
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1433732550,21619,630,101959,,499238565,,0,4093894273,74886,1.080223785,3320423467,12415355711
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1437040122,21618,737,105293,,519413313,,0,4089687211,76322,1.091439928,3350233673,12335818182
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1430273069,21616,719,101012,,500835028,,0,4092320403,75250,1.081428932,3323973550,12391675813
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1433522985,21616,477,99449,,501906344,,0,4094290119,75085,1.080494993,3318599326,12389693101
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1429697368,21619,662,101158,,505244981,,0,4097068180,78336,1.081025832,3342409620,12395501785
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1431240224,21616,664,100930,,499729775,,0,4086398876,75469,1.081025273,3327316218,12392320271
histogram,gcc,mpx_no_narrow_bounds_only_write,1,native,1435998268,21616,736,100915,,506514947,,0,4108852625,77120,1.083969617,3334036290,12359806885
linear_regression,icc,mpx,1,native,6794151,8444,269,78378,,290836977,,0,1705806977,46279,0.450623307,566242166,6006994424
linear_regression,icc,mpx,1,native,6797929,8448,226,78550,,289761793,,0,1707016954,46042,0.454591658,564909906,5994200295
linear_regression,icc,mpx,1,native,6765975,8446,266,78116,,290914310,,0,1700934838,45836,0.450203558,566701702,6010442302
linear_regression,icc,mpx,1,native,6798317,8447,199,78484,,289644457,,0,1695213288,46290,0.454526265,570100491,5981366087
linear_regression,icc,mpx,1,native,6681014,8447,271,77086,,291138445,,0,1705519434,45128,0.450243591,565714489,6014058013
linear_regression,icc,mpx,1,native,6723470,8445,214,77627,,292319893,,0,1691036725,45857,0.45403096,569038889,6004604776
linear_regression,icc,mpx,1,native,6737515,8449,96,77859,,290929148,,0,1704787200,73211,0.453942125,567012970,6010479267
linear_regression,icc,mpx,1,native,6690930,8449,278,75536,,290820145,,0,1706296937,44534,0.450225547,565505189,6012164836
linear_regression,icc,mpx,1,native,6813545,8445,199,76588,,289809813,,0,1695648178,46178,0.45491772,566254071,5991844818
linear_regression,icc,mpx,1,native,6781185,8447,253,80574,,290940043,,0,1703813985,44809,0.450283374,566541134,6008626877
string_match,icc,mpx,1,native,8199428273,8448,274,95104364,,18854659116,,0,28004977890,72226,7.392702409,12697613157,68827446265
string_match,icc,mpx,1,native,8198963839,8447,252,95017898,,18851689618,,0,28007975784,73448,7.395127676,12698621336,68811498220
string_match,icc,mpx,1,native,8166464380,8449,320,96625505,,18857909803,,0,31652579840,72659,8.353788062,12697486491,68710907884
string_match,icc,mpx,1,native,8202358957,8446,304,93765018,,18861092204,,0,27778415148,72919,7.34108998,12700020959,68810203423
string_match,icc,mpx,1,native,8204482942,8448,238,96005594,,18847812475,,0,28000075474,73569,7.402772087,12696638505,68811231507
string_match,icc,mpx,1,native,8203448029,8447,346,95025651,,18847009309,,0,28002880420,75165,7.391522625,12703654684,68797823462
string_match,icc,mpx,1,native,8199957051,8445,298,95609287,,18856941460,,0,28195083786,72207,7.444495369,12700920597,68841935472
string_match,icc,mpx,1,native,8199308033,8444,272,94817132,,18854123943,,0,28015726354,72667,7.401110999,12698032022,68832376695
string_match,icc,mpx,1,native,8197904498,8448,220,95168348,,18854714641,,0,28010405334,74606,7.403801211,12698882527,68797709983
string_match,icc,mpx,1,native,8199410491,8446,240,92250888,,18858514562,,0,27999924515,75735,7.394755966,12701064311,68823039468
histogram,icc,mpx,1,native,1440532347,21623,657,102678,,519228707,,0,4013476633,77222,1.06009463,2871255756,8621875030
histogram,icc,mpx,1,native,1440108952,21628,805,103678,,519838258,,0,4010965218,77169,1.060386769,2869809545,8625538397
histogram,icc,mpx,1,native,1439149780,21623,758,102529,,520304133,,0,4011345936,77192,1.059808166,2870102250,8628016858
histogram,icc,mpx,1,native,1438537918,21626,846,104624,,520318847,,0,4010736523,76725,1.059542895,2869573915,8629814213
histogram,icc,mpx,1,native,1438073292,21630,754,105256,,520684708,,0,4010170909,77307,1.059314221,2870297649,8632772639
histogram,icc,mpx,1,native,1437406117,21629,772,105430,,520624760,,0,4011190633,76690,1.059936912,2870068730,8634426195
histogram,icc,mpx,1,native,1437038086,21627,858,103175,,520794324,,0,4010704248,76496,1.059857567,2869675710,8634667810
histogram,icc,mpx,1,native,1436956634,21628,609,103132,,520759753,,0,4010344449,76832,1.059264257,2870352371,8634422909
histogram,icc,mpx,1,native,1436755254,21626,760,104492,,520891073,,0,4011032051,86737,1.060736971,2868674154,8634785228
histogram,icc,mpx,1,native,1436327122,21627,845,101859,,520957510,,0,4006911336,77530,1.059107175,2870435891,8632162081
linear_regression,icc,mpx_only_write,1,native,10151598,8447,260,74532,,290197213,,0,1448292548,43366,0.383214465,560333215,5460255000
linear_regression,icc,mpx_only_write,1,native,7340553,8448,280,77705,,290583268,,0,1457698975,44200,0.385885721,563739017,5480189832
linear_regression,icc,mpx_only_write,1,native,8035036,8447,181,77667,,290553734,,0,1450488860,43963,0.383006769,565341963,5462358156
linear_regression,icc,mpx_only_write,1,native,9132349,8445,283,77961,,290465772,,0,1450938080,44644,0.38308498,565123063,5460575803
linear_regression,icc,mpx_only_write,1,native,6833432,8448,231,78116,,289761169,,0,1461701976,44478,0.387211186,564343422,5464027352
linear_regression,icc,mpx_only_write,1,native,10289020,8444,272,75948,,290436059,,0,1450143925,44204,0.383202691,559770844,5462748054
linear_regression,icc,mpx_only_write,1,native,7719021,8448,280,79114,,289597072,,0,1455561173,44214,0.385280614,564367511,5455027844
linear_regression,icc,mpx_only_write,1,native,6784447,8443,312,76960,,290569516,,0,1462801696,44824,0.387272805,565990794,5465001893
linear_regression,icc,mpx_only_write,1,native,8254716,8447,257,79170,,290466642,,0,1451012581,44855,0.383141893,565147088,5464079941
linear_regression,icc,mpx_only_write,1,native,6692586,8446,271,80549,,289814009,,0,1449273598,45117,0.385610404,566858808,5446823978
string_match,icc,mpx_only_write,1,native,6256219641,8443,352,68420800,,11260185505,,0,15620663910,73153,4.124632492,10232568478,48873053116
string_match,icc,mpx_only_write,1,native,6231760974,8448,334,68253011,,11242060233,,0,15615259239,73146,4.123811021,10228529765,48839314356
string_match,icc,mpx_only_write,1,native,6237601566,8449,302,68353167,,11249538429,,0,15627373551,73072,4.124247033,10213602026,48849972163
string_match,icc,mpx_only_write,1,native,6260588767,8444,378,68052660,,11286887070,,0,16020991780,73304,4.22829245,10119786905,49026012835
string_match,icc,mpx_only_write,1,native,6251889696,8445,300,68331732,,11254508034,,0,15624499447,74040,4.123484548,10218377309,48868971830
string_match,icc,mpx_only_write,1,native,5971243259,8448,246,66526814,,10997118498,,0,15765604040,71416,4.166763214,10193387819,48315179107
string_match,icc,mpx_only_write,1,native,6339961833,8450,335,68280887,,11338901722,,0,15690698524,74292,4.143175444,10191308812,49023116232
string_match,icc,mpx_only_write,1,native,6215435512,8448,446,68175851,,11242597703,,0,15632604222,72793,4.128795716,10203480018,48874743636
string_match,icc,mpx_only_write,1,native,6232495863,8444,300,68375980,,11243041571,,0,15617772571,74363,4.124488115,10232662098,48815516993
string_match,icc,mpx_only_write,1,native,6215876346,8448,347,67886482,,11254683404,,0,16319673039,73733,4.308746297,10142748834,48958987389
histogram,icc,mpx_only_write,1,native,1438320936,21628,626,95698,,504067151,,0,3562562681,77312,0.946023157,2862233269,10417009127
histogram,icc,mpx_only_write,1,native,1430770370,21625,645,94187,,503950469,,0,3582666907,77500,0.946116958,2857457094,10563592581
histogram,icc,mpx_only_write,1,native,1438029639,21626,713,95504,,505075890,,0,3582315727,76915,0.946563078,2857303498,10549850137
histogram,icc,mpx_only_write,1,native,1434096162,21626,537,101697,,505697102,,0,3566171556,75847,0.946130968,2860192015,10435957480
histogram,icc,mpx_only_write,1,native,1435152583,21628,755,99553,,503625920,,0,3586006886,79044,0.945953629,2854371654,10565990195
histogram,icc,mpx_only_write,1,native,1434388786,21630,728,100889,,503082488,,0,3561290453,75717,0.94598783,2864067568,10417269107
histogram,icc,mpx_only_write,1,native,1430333847,21626,804,97956,,500314434,,0,3611734513,136084,0.952496805,2849758800,10550615364
histogram,icc,mpx_only_write,1,native,1434058608,21626,783,100739,,503621243,,0,3564566346,75984,0.946460111,2862344913,10422951646
histogram,icc,mpx_only_write,1,native,1439239945,21627,732,95101,,505158621,,0,3575065442,77185,0.946718791,2856028403,10436475889
histogram,icc,mpx_only_write,1,native,1430466856,21628,817,93962,,507961522,,0,3577366662,76590,0.955220822,2875532752,10479267932
linear_regression,icc,mpx_no_narrow_bounds,1,native,6771291,8448,194,80582,,291760128,,0,1693238854,47815,0.452728133,566644718,6020465424
linear_regression,icc,mpx_no_narrow_bounds,1,native,6684455,8447,267,76983,,290829068,,0,1705305709,44322,0.450217706,565684801,6008035136
linear_regression,icc,mpx_no_narrow_bounds,1,native,6794866,8447,153,78653,,290929339,,0,1697015570,45500,0.452882034,565953647,6024631158
linear_regression,icc,mpx_no_narrow_bounds,1,native,6685087,8448,281,77762,,290898272,,0,1704888946,44356,0.450156166,565379467,6008084857
linear_regression,icc,mpx_no_narrow_bounds,1,native,6753652,8448,149,77337,,290346088,,0,1694003897,44968,0.452704125,566257549,6002857606
linear_regression,icc,mpx_no_narrow_bounds,1,native,6694714,8450,252,76535,,290790131,,0,1705809405,45704,0.450509105,565446858,6009189324
linear_regression,icc,mpx_no_narrow_bounds,1,native,6798282,8447,210,78570,,290714091,,0,1690188571,45599,0.452734137,568227655,6001982499
linear_regression,icc,mpx_no_narrow_bounds,1,native,6681592,8449,317,78591,,290987678,,0,1705514528,45913,0.450292367,565814119,6006846117
linear_regression,icc,mpx_no_narrow_bounds,1,native,6773465,8448,236,80072,,291345984,,0,1687224298,46944,0.452858852,568661720,6002415891
linear_regression,icc,mpx_no_narrow_bounds,1,native,6696327,8449,255,80120,,290930565,,0,1704800355,44162,0.449972751,565524992,6009313449
string_match,icc,mpx_no_narrow_bounds,1,native,8202460681,8448,332,95224487,,18854234894,,0,28124445234,77021,7.433930005,12701343892,68814772826
string_match,icc,mpx_no_narrow_bounds,1,native,8202237143,8446,270,94473084,,18854913283,,0,27989086483,72966,7.387047546,12701629451,68812522198
string_match,icc,mpx_no_narrow_bounds,1,native,8201113739,8447,270,96047872,,18843802748,,0,28050343857,72763,7.407961192,12697700313,68774977897
string_match,icc,mpx_no_narrow_bounds,1,native,8199533072,8446,368,91787727,,18851615830,,0,27992697706,76326,7.38828054,12697424271,68822817520
string_match,icc,mpx_no_narrow_bounds,1,native,8199345119,8449,240,95961825,,18846359236,,0,28013531831,73899,7.401562253,12702427107,68809029327
string_match,icc,mpx_no_narrow_bounds,1,native,8202093498,8444,290,95000736,,18848777013,,0,28012122894,72776,7.405820138,12700254364,68809084082
string_match,icc,mpx_no_narrow_bounds,1,native,8198450088,8447,330,95858576,,18863428226,,0,28069803863,73123,7.412086692,12694789497,68862740679
string_match,icc,mpx_no_narrow_bounds,1,native,8200455154,8444,346,94535831,,18857729722,,0,28004638557,73563,7.396310038,12702137756,68813693157
string_match,icc,mpx_no_narrow_bounds,1,native,8195328748,8448,236,95367694,,18853044549,,0,28000987241,77214,7.398799868,12701080938,68821709809
string_match,icc,mpx_no_narrow_bounds,1,native,8204973150,8448,304,96200774,,18848248318,,0,28132678985,72373,7.436367973,12698694839,68780219141
histogram,icc,mpx_no_narrow_bounds,1,native,1440971964,21625,799,100045,,518313439,,0,4009251971,76671,1.059226236,2873989814,8612288219
histogram,icc,mpx_no_narrow_bounds,1,native,1440424269,21624,749,103023,,518110153,,0,4011362668,76945,1.059351933,2874149633,8615720283
histogram,icc,mpx_no_narrow_bounds,1,native,1437305334,21630,710,103620,,520660533,,0,4007862161,76863,1.060891604,2867813831,8633103015
histogram,icc,mpx_no_narrow_bounds,1,native,1436735530,21628,903,97225,,520714074,,0,4005935038,76339,1.059339065,2870532304,8630856611
histogram,icc,mpx_no_narrow_bounds,1,native,1435558577,21621,786,104081,,520961002,,0,4003752780,76232,1.059827199,2871187406,8629026585
histogram,icc,mpx_no_narrow_bounds,1,native,1435710900,21624,782,104474,,521049663,,0,4003041681,76728,1.05987296,2871148621,8627188928
histogram,icc,mpx_no_narrow_bounds,1,native,1434981632,21626,787,104483,,520723276,,0,3996375193,76948,1.059649545,2874236078,8619596494
histogram,icc,mpx_no_narrow_bounds,1,native,1440310549,21628,857,104128,,520860127,,0,3998170415,87356,1.061185461,2871346691,8619104428
histogram,icc,mpx_no_narrow_bounds,1,native,1437258058,21628,867,102903,,519124338,,0,4012777002,77130,1.059633959,2873671141,8627461866
histogram,icc,mpx_no_narrow_bounds,1,native,1436255251,21626,749,102562,,520515137,,0,4011116732,77121,1.059931967,2874293234,8628676182
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,6785641,8443,284,78880,,291154867,,0,1456708607,45337,0.385019366,564611828,5482711210
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,10458573,8448,268,77348,,290408385,,0,1450120584,44092,0.382979083,560038732,5462070993
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,7842658,8445,252,79586,,290829827,,0,1456527128,44214,0.385633838,564053553,5480541797
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,8705214,8447,265,78701,,290504249,,0,1449809777,44250,0.382964812,565002234,5462319017
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,9798562,8443,273,73752,,290448411,,0,1450175847,43630,0.382923089,559432869,5461672316
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,7105223,8449,314,76772,,290400627,,0,1457496409,44548,0.3857076,563754302,5479228426
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,7947044,8447,224,77191,,290520954,,0,1450803592,44432,0.382920988,565546195,5461671158
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,8580463,8447,277,78107,,290425238,,0,1450417785,44733,0.383353126,565139991,5461278586
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,6697617,8448,225,80548,,289828627,,0,1457054053,44136,0.385255608,564250215,5457125261
linear_regression,icc,mpx_no_narrow_bounds_only_write,1,native,6754164,8447,192,77395,,290529342,,0,1457735232,45576,0.386863817,565964711,5464294920
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6230789082,8445,346,67788359,,11259640033,,0,15652097593,73522,4.136971663,10125621172,49015966146
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6378797788,8447,345,67852073,,11383811986,,0,15714832182,71212,4.147051752,10224683869,49123717101
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6222883600,8443,322,67905890,,11248844061,,0,15642644586,73629,4.132554452,10151843097,48947952356
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6228808013,8447,296,67375678,,11270272118,,0,16684895044,77521,4.404704307,10124318732,49001469290
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6269011739,8447,275,68007114,,11290403491,,0,15640521102,75397,4.13804762,10148502753,48977395629
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6235162241,8449,356,68220751,,11252639883,,0,15623575012,71699,4.125437816,10198582176,48881652832
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6276274996,8447,356,68354206,,11288274563,,0,15616585344,72513,4.125988283,10212931470,48904547646
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6273467626,8445,288,68278544,,11262950400,,0,15623897775,72202,4.12448912,10224477173,48878562633
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6258919306,8449,360,68376867,,11259382611,,0,15630607569,73239,4.124775402,10219856865,48876378181
string_match,icc,mpx_no_narrow_bounds_only_write,1,native,6276625415,8445,384,68416613,,11280785669,,0,15638834399,71770,4.126791257,10222915347,48907303700
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1438510785,21625,768,97804,,502562789,,0,3568865780,76444,0.945829085,2856990928,10423884315
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1432739906,21628,818,99464,,507058849,,0,3582777726,93588,0.947664831,2863887070,10555432436
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1438833688,21627,679,99893,,503328688,,0,3569870047,76813,0.946981417,2856242698,10432247228
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1433671295,21623,799,95140,,501392868,,0,3578412681,77971,0.94659872,2859728094,10541266265
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1431330132,21623,645,99063,,504198213,,0,3585542352,76510,0.946718128,2855939205,10575746842
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1437179558,21628,883,98077,,505421078,,0,3577214942,76100,0.946381649,2860449888,10546998396
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1434745307,21625,899,99162,,505457997,,0,3571016571,76635,0.946128332,2858517818,10441450733
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1437064365,21629,695,101039,,505320294,,0,3584671361,78344,0.945554342,2855033484,10558707336
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1439515289,21628,781,101027,,509429915,,0,3574104523,76030,0.943214017,2859344136,10440605550
histogram,icc,mpx_no_narrow_bounds_only_write,1,native,1439828608,21625,885,99327,,504612895,,0,3570841883,76713,0.945582423,2857472921,10419676922
linear_regression,softbound,native,1,native,13679740,8422,267,62083,,289426087,,0,1309807871,45774,0.345571514,564123854,4923248223
linear_regression,softbound,native,1,native,15304718,8422,292,57264,,288246028,,0,1309249735,46705,0.345830598,553662434,4920145902
linear_regression,softbound,native,1,native,12907355,8420,243,61770,,289022522,,0,1314184596,44516,0.349912369,564558917,4907287948
linear_regression,softbound,native,1,native,15287166,8420,275,59588,,288359012,,0,1308909949,44631,0.345396678,553207348,4920862771
linear_regression,softbound,native,1,native,15273142,8421,301,59430,,287705503,,0,1314939460,46887,0.347994768,564054980,4921716459
linear_regression,softbound,native,1,native,15378676,8420,260,58505,,286969682,,0,1308106221,44394,0.345758585,555862529,4918856315
linear_regression,softbound,native,1,native,15069635,8421,235,57683,,288707100,,0,1309259288,46532,0.345700029,565693650,4919583899
linear_regression,softbound,native,1,native,14447296,8421,274,60458,,289876532,,0,1308497864,44958,0.347848041,566026102,4922153422
linear_regression,softbound,native,1,native,15335471,8421,275,57826,,287728837,,0,1308971106,46497,0.345792271,554813196,4921633963
linear_regression,softbound,native,1,native,14320609,8422,294,59685,,289141018,,0,1309984239,44635,0.34562413,564673256,4923314445
string_match,softbound,native,1,native,13263765,8420,331,59810962,,1925502463,,0,3004281979,136626,0.793681042,507089629,4993863815
string_match,softbound,native,1,native,15539592,8421,223,60007577,,1930125983,,0,2992490448,135961,0.792171167,505748259,4980061178
string_match,softbound,native,1,native,15561931,8423,205,59949704,,1931634455,,0,2995274529,135513,0.790206299,506965408,4988482420
string_match,softbound,native,1,native,15593277,8420,254,59919137,,1928741490,,0,2999830923,135535,0.791804309,506015217,4985858240
string_match,softbound,native,1,native,15543848,8422,310,59886784,,1930551564,,0,2996855951,135473,0.793152024,504822465,4982106662
string_match,softbound,native,1,native,15547134,8419,303,59712695,,1925259276,,0,2996096407,136015,0.792281804,503659615,4981341103
string_match,softbound,native,1,native,6747118,8419,338,59362621,,1926461244,,0,3005067803,135898,0.798296654,510951557,4994418550
string_match,softbound,native,1,native,15579489,8420,277,59503192,,1925522046,,0,2989479549,135886,0.788647195,511721273,4986367865
string_match,softbound,native,1,native,15519576,8420,248,59806176,,1924667031,,0,2992535613,135852,0.792347552,504859496,4977542810
string_match,softbound,native,1,native,15605739,8422,271,59925042,,1928138907,,0,2998653446,135387,0.792501217,506981151,4981117362
histogram,softbound,native,1,native,1424080925,21602,586,83908,,509150813,,0,2651650643,75671,0.699291591,2877540086,5348698523
histogram,softbound,native,1,native,1437704433,21601,641,89156,,518555956,,0,2662363058,76709,0.706295693,2882115922,5343107303
histogram,softbound,native,1,native,1421131765,21602,628,85929,,513636045,,0,2655881189,96314,0.703963786,2896758633,5338820400
histogram,softbound,native,1,native,1424400143,21600,871,87452,,511306784,,0,2652488757,75930,0.702960788,2898656928,5334541628
histogram,softbound,native,1,native,1423677933,21604,940,85012,,509558541,,0,2660311822,75166,0.701715336,2877932928,5348695983
histogram,softbound,native,1,native,1445517479,21601,534,89583,,517009209,,0,2664893821,75453,0.707795811,2873330811,5336514331
histogram,softbound,native,1,native,1428258180,21601,872,85763,,511751690,,0,2654337538,75359,0.702130755,2892272081,5335969756
histogram,softbound,native,1,native,1423684227,21603,781,83574,,509378050,,0,2658022575,77586,0.700886784,2878012809,5348279361
histogram,softbound,native,1,native,1444977460,21600,550,88635,,517034363,,0,2662940438,78364,0.706678039,2874829469,5344219935
histogram,softbound,native,1,native,1425925193,21601,544,85717,,511145030,,0,2658893906,75590,0.702390911,2886726645,5352812493
linear_regression,softbound,enabled,1,native,15508150,8439,291,61686,,1643252912,,0,2255423481,45681,0.59726045,1642931691,9288228488
linear_regression,softbound,enabled,1,native,15594169,8439,232,61008,,1643009796,,0,2255617886,44667,0.597782075,1642112586,9302002172
linear_regression,softbound,enabled,1,native,15540964,8440,184,63381,,1645952688,,0,2258163853,44510,0.595655506,1642432082,9322408634
linear_regression,softbound,enabled,1,native,15524553,8440,230,63810,,1639543504,,0,2252090936,44156,0.59763991,1646358765,9273920583
linear_regression,softbound,enabled,1,native,14332144,8437,227,67594,,1639446569,,0,2257439001,45270,0.604943109,1653129885,9257296075
linear_regression,softbound,enabled,1,native,15583395,8440,245,65052,,1640692429,,0,2260714814,43918,0.597542139,1639431082,9306852908
linear_regression,softbound,enabled,1,native,15487308,8440,284,64528,,1649085937,,0,2251947567,44883,0.598012493,1644277631,9255241602
linear_regression,softbound,enabled,1,native,15576797,8439,130,63116,,1647216682,,0,2258822416,45322,0.595932086,1643255379,9328234899
linear_regression,softbound,enabled,1,native,15532797,8439,217,61739,,1645630383,,0,2263330468,44419,0.597569166,1639225278,9328826899
linear_regression,softbound,enabled,1,native,15511442,8439,200,63227,,1644645425,,0,2256217340,45395,0.595026396,1642861426,9314068535
string_match,softbound,enabled,1,native,13242260,8442,257,58083066,,3392661065,,0,3649463194,102033,0.975965128,1007118870,9343848103
string_match,softbound,enabled,1,native,14485890,8436,256,57926401,,3384804133,,0,3695269198,96527,0.976398584,1006496363,9328800062
string_match,softbound,enabled,1,native,15093800,8443,252,57950858,,3382930358,,0,3682544036,97618,0.976087362,1007642390,9315263027
string_match,softbound,enabled,1,native,12423146,8444,226,57899924,,3392142882,,0,3648378031,96528,0.973962006,1006002354,9359728166
string_match,softbound,enabled,1,native,15676161,8440,305,58025565,,3377958330,,0,3686373456,99066,0.976101811,1005498993,9312217275
string_match,softbound,enabled,1,native,13561352,8441,185,57975400,,3387297165,,0,3691254522,96901,0.975907965,1008568825,9328895703
string_match,softbound,enabled,1,native,15705524,8439,269,58024751,,3388702017,,0,3696314396,96436,0.978048662,1006078520,9328254019
string_match,softbound,enabled,1,native,15705133,8436,208,57982446,,3376667651,,0,3683111885,97246,0.976836734,1005857210,9296503167
string_match,softbound,enabled,1,native,12915488,8442,245,58041915,,3391886079,,0,3646430322,96699,0.975470746,1007239871,9342476003
string_match,softbound,enabled,1,native,15730299,8440,274,58048400,,3385124932,,0,3697691164,96126,0.978306121,1006679054,9314234204
histogram,softbound,enabled,1,native,1436647767,21620,552,99202,,5175942472,,0,5471597630,69022,1.446587792,3336672910,22150461586
histogram,softbound,enabled,1,native,1436018229,21623,589,92994,,5181516443,,0,5458743498,69314,1.442335665,3336723720,22172917266
histogram,softbound,enabled,1,native,1432811451,21619,567,99588,,5184812810,,0,5466044863,69226,1.445788186,3337621579,22165747173
histogram,softbound,enabled,1,native,1430464831,21621,618,92216,,5195655946,,0,5462952980,69024,1.440867839,3341214725,22172629405
histogram,softbound,enabled,1,native,1434189352,21622,493,91668,,5181968386,,0,5450233831,68508,1.444674783,3342656300,22140047554
histogram,softbound,enabled,1,native,1436569684,21623,593,93838,,5176390202,,0,5457482697,68798,1.442985643,3342262014,22135081703
histogram,softbound,enabled,1,native,1440379074,21622,631,100449,,5172905488,,0,5455882598,68017,1.446154185,3336965012,22140543702
histogram,softbound,enabled,1,native,1437307792,21621,496,115178,,5176342214,,0,5470213144,68623,1.445256841,3337957497,22149141427
histogram,softbound,enabled,1,native,1436418546,21620,617,90175,,5179534452,,0,5461258889,68049,1.443651214,3335980655,22160731363
histogram,softbound,enabled,1,native,1436247459,21618,555,92622,,5184970460,,0,5467148882,69347,1.446527373,3335954039,22174840439
linear_regression,safecode,native,1,native,6737710,8418,252,64043,,288936824,,0,1209017100,47609,0.329336919,565108222,4371831041
