name,compiler,type,threads,input,instructions,mpxerrors,branch_misses,major_faults,cycles,dtlb_loads,dtlb_load_misses,dtlb_store_misses,branch_instructions,time,dtlb_stores,minor_faults,mpxbtnum
matrix_multiply,icc,native,1,3,253274196284,,9799610,0,465073221692,78551935487,27031456248,649161,28556574983,122.581202427,15445295396,1888,
matrix_multiply,icc,native,1,0,1187184274,,220936,0,652248862,337262960,2006,540,190514999,0.180853478,177878643,288,
matrix_multiply,icc,native,1,1,7548969222,,632011,0,4294589162,2326596630,9935,2089,1140913334,1.135440681,947436976,795,
matrix_multiply,icc,native,1,2,41283606237,,2481952,0,28723635483,12886772052,740361938,33233,5433350130,8.121685447,3844840945,602,
matrix_multiply,icc,native,1,3,253282450267,,9836628,0,465401981305,78522271331,27033597812,675337,28560788116,122.650885767,15448450900,1885,
matrix_multiply,icc,native,1,0,1187916328,,61058,0,648831082,283742182,1575,763,192370174,0.172973212,161392307,290,
matrix_multiply,icc,native,1,1,7549966421,,623784,0,4248230109,2333512619,11248,2086,1144366480,1.136190793,941963957,797,
matrix_multiply,icc,native,1,2,41312651878,,2485316,0,29025997809,12855326956,784599337,442850,5445738668,8.223698642,3846927074,1114,
matrix_multiply,icc,native,1,3,253283894353,,9829561,0,465214112226,78537546859,27035062167,648402,28574450157,122.655138477,15426660765,1887,
matrix_multiply,icc,native,1,0,1188170635,,63007,0,645191229,283446060,2486,765,191849253,0.172137547,161367845,290,
matrix_multiply,icc,native,1,1,7625487461,,635107,0,4316936570,2330021896,16086,2084,1140551496,1.140217547,947710122,796,
matrix_multiply,icc,native,1,2,41301385257,,2480452,0,33356069278,12882630331,1178810359,290338,5449692481,9.151134524,3832690184,1114,
matrix_multiply,icc,native,1,3,253366117772,,9833384,0,464993691803,78535046920,27038957313,692367,28574911671,122.627990106,15427290577,1887,
matrix_multiply,icc,native,1,0,1184104833,,60686,0,657625005,280141752,2409,757,189283118,0.174881331,161337192,292,
matrix_multiply,icc,native,1,1,7585962791,,610948,0,4268945765,2341451579,8996,453,1148210549,1.132749984,936289132,285,
matrix_multiply,icc,native,1,2,41281593664,,2491356,0,31654682420,12864550100,953299777,390790,5439661839,8.686508046,3867225840,1115,
matrix_multiply,icc,native,1,3,253286228314,,9801930,0,464925337317,78534154385,27042678377,638972,28562975603,122.538944757,15444986561,1886,
pca,icc,native,1,0,508942313,,140840,0,175589272,97232390,3322,67,55229481,0.05948774,2933092,1244,
pca,icc,native,1,1,3219489776,,413089,0,1145550010,472711892,13319,141420,241684341,0.302324124,29220546,2936,
pca,icc,native,1,2,12507905511,,1376024,0,4604572512,1806628715,55860,1062762,861996337,1.244588818,44390844,6795,
pca,icc,native,1,3,53175491882,,4789420,0,18923136090,7030736914,226622,4458196,3344272427,5.005821417,104638704,17801,
pca,icc,native,1,0,546249755,,135548,0,182685751,96691676,2656,10,59509216,0.059167015,143974,1239,
pca,icc,native,1,1,3678025837,,443482,0,1140879743,485855542,10048,122659,256475830,0.302013236,21745553,2940,
pca,icc,native,1,2,15492939690,,1341886,0,4679470731,1602417970,51617,1119538,916677793,1.249108713,42705220,6797,
pca,icc,native,1,3,55128267635,,4916440,0,18929386842,6840482063,229818,4591586,3558823393,5.004202662,106955348,17799,
pca,icc,native,1,0,662045142,,159448,0,176573682,93034744,3795,33,62999950,0.060485107,2880516,1240,
pca,icc,native,1,1,3665592150,,458541,0,1134840315,476270249,12984,115581,264869224,0.304886716,23972234,2934,
pca,icc,native,1,2,13133540033,,1280633,0,4641052479,1714963697,47948,1108645,861414410,1.244300287,43881141,6794,
pca,icc,native,1,3,52614005280,,5067403,0,18969327829,6927515750,231268,4387610,3574254585,5.005101506,104945542,17801,
pca,icc,native,1,0,564684748,,143709,0,160904424,96145116,2687,25,60646111,0.060662211,3177895,1242,
pca,icc,native,1,1,3661425783,,469683,0,1136516547,490209926,12900,115086,254040179,0.305072728,23749004,2936,
pca,icc,native,1,2,14305336151,,1239628,0,4667495250,1599455901,55548,1208948,867286618,1.243663988,44056238,6794,
pca,icc,native,1,3,55564045826,,4911857,0,18928139398,7071202497,231153,4440704,3563724801,5.006858523,99779631,17796,
pca,icc,native,1,0,458711914,,132188,0,185957091,107401399,2528,10,66596117,0.062143343,136651,1241,
pca,icc,native,1,1,3673032143,,377769,0,1130352792,471883587,13159,139551,250772727,0.302996128,31202600,2937,
pca,icc,native,1,2,14259700382,,1242399,0,4632405806,1597634672,50111,1218725,846101591,1.244459641,44296800,6793,
pca,icc,native,1,3,54700935584,,4920909,0,18975757710,7041988991,231424,4369646,3609252984,5.00525975,107900439,17797,
pca,icc,native,1,0,457787659,,133825,0,177081674,102685229,2398,13,59217071,0.059548178,177251,1240,
pca,icc,native,1,1,3619826144,,430466,0,1146328322,489691906,13103,116991,254048217,0.303281148,24340296,2937,
pca,icc,native,1,2,13662526516,,1363113,0,4670152162,1796487757,54463,953293,931425386,1.242994418,45021302,6794,
pca,icc,native,1,3,55175527461,,5077202,0,18910040730,7008680287,227964,4369486,3760153853,5.004733567,103709363,17798,
pca,icc,native,1,0,541249445,,134478,0,181660789,96839582,2832,18,59506669,0.059311381,144511,1243,
pca,icc,native,1,1,3224962596,,418066,0,1128732007,478370269,9573,131051,220160385,0.302129845,32286112,2935,
pca,icc,native,1,2,14301625812,,1240568,0,4652110034,1602256627,53684,1208997,844444074,1.242877071,44359613,6793,
pca,icc,native,1,3,56415445620,,4771957,0,18896879916,6809039170,248543,4515234,3569572257,5.004067102,101936336,17801,
pca,icc,native,1,0,524999784,,134836,0,172367801,103039038,2661,16,59634920,0.059254756,149558,1244,
pca,icc,native,1,1,3319469504,,463834,0,1145055876,525681559,12989,125360,254593771,0.305055847,24526431,2937,
pca,icc,native,1,2,14302280599,,1375165,0,4688074712,1691638153,52084,1078861,943644240,1.245646223,43767045,6792,
pca,icc,native,1,3,54732964825,,5258268,0,18871220689,7023330965,226876,4218549,3672599625,5.00325721,100414364,17800,
pca,icc,native,1,0,495174284,,138242,0,169270554,97035503,2670,9,54273222,0.05938494,145056,1241,
pca,icc,native,1,1,3223684747,,418409,0,1128984934,478270956,13358,132781,220164912,0.302408182,32109041,2938,
pca,icc,native,1,2,14713091185,,1339084,0,4635448112,1743263378,48767,1095246,1039242853,1.243227995,43803045,6794,
pca,icc,native,1,3,53842854279,,5050983,0,18934812926,7034080112,227130,4449324,3586076515,5.006411937,102915543,17801,
pca,icc,native,1,0,425229139,,137420,0,130498428,96722302,2653,3,57140561,0.062070093,160321,1243,
pca,icc,native,1,1,3220697209,,415471,0,1148866480,479612390,13312,139692,249993894,0.303970202,28923901,2939,
pca,icc,native,1,2,14245094151,,1339220,0,4675876937,1735047108,54148,1103812,1001786075,1.246411967,43491944,6794,
pca,icc,native,1,3,55558364745,,4968436,0,18938382986,6866519084,230775,4356409,3618607943,5.008810353,101703028,17804,
kmeans,clang,native,1,0,2600116948,,11008811,0,956812595,396799154,200676,9876,404039412,0.252806084,126460611,4441,
kmeans,clang,native,1,1,1837940030,,1959399,0,609146740,338407432,17857,11939,317456073,0.161397236,136926888,7718,
kmeans,clang,native,1,2,3364125115,,2750329,0,1095566839,643197662,60537,61158,607048439,0.299470401,255153728,13242,
kmeans,clang,native,1,3,5502738435,,12387250,0,2032175350,1031385698,185604,111121,976793913,0.537128856,479408187,26345,
kmeans,clang,native,1,0,2602142743,,10939501,0,958915868,402408820,206665,9935,402886825,0.253310563,127207129,4444,
kmeans,clang,native,1,1,1874491635,,2293339,0,600409951,339554833,22508,23820,320811658,0.164750267,140057149,7719,
kmeans,clang,native,1,2,3361232057,,2733685,0,1096747665,642027985,62905,61426,603765868,0.300536904,257024011,13755,
kmeans,clang,native,1,3,5502880636,,12462944,0,2036813201,1038972792,174339,111044,978495242,0.538729919,481476548,25836,
kmeans,clang,native,1,0,2594780443,,11107700,0,957793993,400563051,202575,9630,403934179,0.253146346,126420970,4444,
kmeans,clang,native,1,1,1898120592,,2575928,0,606296207,335481357,24559,29632,321447907,0.161283362,146435799,7718,
kmeans,clang,native,1,2,3421689398,,2672167,0,1101602000,636271993,79257,60383,605758749,0.30001522,255664387,13757,
kmeans,clang,native,1,3,5515736850,,12313902,0,2030338504,1032792534,183875,103793,981074156,0.53685868,472865449,25833,
kmeans,clang,native,1,0,2611099904,,10956210,0,957883003,396789169,199015,9809,403136357,0.253301721,125874104,4441,
kmeans,clang,native,1,1,1826264934,,1831317,0,607086066,336154041,19492,9824,316741127,0.160857925,138770888,7207,
kmeans,clang,native,1,2,3409471447,,2695654,0,1099980593,638296796,75782,62437,605324552,0.299719882,255218161,13758,
kmeans,clang,native,1,3,5498995127,,12327083,0,2032445646,1031478240,185236,112729,977452847,0.537586588,476171493,26350,
kmeans,clang,native,1,0,2600951536,,10935752,0,959077059,401753864,182402,9873,402391126,0.253207104,126878510,3932,
kmeans,clang,native,1,1,1837633055,,2012338,0,605087924,334602659,15366,12466,317270571,0.160469609,138519843,7206,
kmeans,clang,native,1,2,3411854832,,2668079,0,1098644973,636542576,69288,54749,605213414,0.29987744,255753785,13244,
kmeans,clang,native,1,3,5511225258,,12339103,0,2029385955,1035807171,174268,112506,983975797,0.536717146,471762762,26344,
kmeans,clang,native,1,0,2599506448,,11060889,0,957273330,399057035,201087,9643,403551524,0.253269846,125903595,4442,
kmeans,clang,native,1,1,1883208920,,2520430,0,606204797,334175114,18579,22678,319629018,0.160785776,146245951,7206,
kmeans,clang,native,1,2,3327021203,,3041015,0,1098892864,642679973,54786,63043,602183878,0.302566611,259784236,13756,
kmeans,clang,native,1,3,5531951378,,12247878,0,2029676390,1040219897,189045,112336,987108510,0.53649796,465839450,26346,
kmeans,clang,native,1,0,2591624436,,11155301,0,959514626,404674216,202559,9037,403959768,0.25409831,127827830,4442,
kmeans,clang,native,1,1,1861412371,,2347274,0,607183674,336878488,20265,20032,318832548,0.160856458,137376924,7205,
kmeans,clang,native,1,2,3440873223,,2680220,0,1105327593,637061374,81557,62401,607071115,0.300611736,253798801,13758,
kmeans,clang,native,1,3,5487288175,,12446701,0,2029989688,1045318223,186523,110178,980674399,0.539715481,479235509,26344,
kmeans,clang,native,1,0,2586622876,,11271753,0,954501048,408021264,181361,8880,405443637,0.252391039,132254126,3933,
kmeans,clang,native,1,1,1848862504,,2096834,0,607165190,335931582,18514,20516,318778994,0.160730765,137607876,7721,
kmeans,clang,native,1,2,3379809994,,2743758,0,1097531740,641159809,63908,61129,604676225,0.300126963,254859714,13756,
kmeans,clang,native,1,3,5522915075,,12271732,0,2064195780,1029873366,169589,111139,994392437,0.550606429,488879003,26345,
kmeans,clang,native,1,0,2573888212,,11320281,0,954285222,406628992,183099,9134,406142694,0.252580712,129259009,3930,
kmeans,clang,native,1,1,1852985768,,2225602,0,604723950,334309410,20444,18232,318637898,0.160063819,138758117,7206,
kmeans,clang,native,1,2,3384629412,,2749899,0,1096634163,641407665,61350,61619,603725282,0.299963659,255556169,13249,
kmeans,clang,native,1,3,5495957166,,12362558,0,2029076371,1032004519,184807,112198,977874771,0.536474562,478264692,26345,
kmeans,clang,native,1,0,2605017901,,10898366,0,958630327,401423043,208444,10154,402556056,0.253231835,127542857,4442,
kmeans,clang,native,1,1,1835708746,,1949603,0,604305281,334257957,19190,12936,317248817,0.159941071,139646122,7208,
kmeans,clang,native,1,2,3387281378,,2708140,0,1098631034,638931565,66648,61462,605328307,0.30031316,254786328,13757,
kmeans,clang,native,1,3,5506898913,,12343044,0,2030788878,1028486159,169588,105791,978515069,0.537383275,477044178,25834,
word_count,clang,native,1,0,2005475632,,11234396,0,2187496459,485927551,133703,4242,309905810,0.58875258,316950649,3283,
word_count,clang,native,1,1,9441363714,,63029276,0,11782335766,2015660387,8566756,73099,1606639267,3.113676139,1089947840,14385,
word_count,clang,native,1,2,21001306937,,133946560,0,28598394093,4584395534,36441259,420871,3484592767,7.534699915,2499639676,28407,
word_count,clang,native,1,3,36729527866,,273395037,0,52710748163,7339125301,85271653,396827,6589107135,13.886506447,3124609640,55730,
word_count,clang,native,1,0,2007564756,,11221898,0,2187506137,485273847,132544,4626,312346392,0.587626492,315996645,3284,
word_count,clang,native,1,1,9409459919,,63098964,0,11785436057,2018557272,8536522,68406,1600097254,3.11636291,1080753794,14386,
word_count,clang,native,1,2,20923184266,,133355979,0,28593034270,4607384826,36408828,425870,3477463912,7.536467087,2490358064,28410,
word_count,clang,native,1,3,36691149446,,273629994,0,52672845971,7339686369,85337081,470786,6589429662,13.875153549,3110076013,55730,
word_count,clang,native,1,0,2009912730,,11208628,0,2187434043,485839265,129096,4531,316303535,0.585975391,315118287,3285,
word_count,clang,native,1,1,9383894701,,62942428,0,11834657012,2024382406,8587959,68737,1586374337,3.121847809,1078031332,14384,
word_count,clang,native,1,2,20933973026,,133723074,0,28624535105,4615408286,36242555,380627,3476642210,7.540944838,2520184048,28407,
word_count,clang,native,1,3,36703603622,,272969180,0,52776065941,7359983458,85306257,460044,6606952298,13.90389627,3122988071,55727,
word_count,clang,native,1,0,2033854838,,11284949,0,2192876278,484771418,127288,4175,318888940,0.585957504,313270632,3284,
word_count,clang,native,1,1,9388894999,,63167892,0,11827048934,2019298562,8574665,70362,1595361315,3.117254582,1085796624,14387,
word_count,clang,native,1,2,21070344697,,134893716,0,28554000955,4569468282,36472583,353280,3490535789,7.529428159,2511061862,28412,
word_count,clang,native,1,3,36683257662,,273003128,0,52675795925,7335000930,84736186,417652,6582177477,13.878459988,3107297232,55730,
word_count,clang,native,1,0,2078277230,,11018709,0,2223136158,473494302,132012,6032,317856162,0.602151101,318475266,3280,
word_count,clang,native,1,1,9490490329,,62959834,0,11794061105,2022305509,8560328,67029,1611164755,3.111682188,1096355718,14386,
word_count,clang,native,1,2,21068889241,,134143168,0,28558126244,4578812148,36641984,367883,3491553847,7.531435638,2509950338,28413,
word_count,clang,native,1,3,36733843065,,272945770,0,52570182510,7308727469,85329086,476038,6582044233,13.848518084,3139643090,55729,
word_count,clang,native,1,0,2024270773,,11277428,0,2195965598,485346938,124838,4162,319511640,0.58742864,315030622,3283,
word_count,clang,native,1,1,9389896631,,63085681,0,11839567183,2019439173,8578872,65339,1595431874,3.12108292,1088855545,14386,
word_count,clang,native,1,2,20950169318,,133396875,0,28614107348,4611370218,36459968,355477,3481450203,7.538749765,2496953303,28409,
word_count,clang,native,1,3,36721584931,,272655989,0,52795290549,7334407834,85738812,453028,6590902339,13.908936131,3102562666,55727,
word_count,clang,native,1,0,2014537593,,11253372,0,2193267823,485811251,126336,4439,317811104,0.586991748,315738329,3283,
word_count,clang,native,1,1,9491405842,,63201337,0,11790287634,2020445268,8581811,72028,1610465679,3.112214817,1102560517,14387,
word_count,clang,native,1,2,20991762744,,134821236,0,28652157321,4572942155,36694734,385518,3491906373,7.566708288,2535593222,28411,
word_count,clang,native,1,3,36714581280,,272885119,0,52704437566,7338607097,84814458,472715,6583304858,13.884665709,3115924383,55729,
word_count,clang,native,1,0,2007975134,,11222972,0,2190360458,485939863,134050,4842,312570258,0.589597155,317278168,3282,
word_count,clang,native,1,1,9441734152,,62968225,0,11782789590,2017060138,8596570,68869,1606575152,3.113916881,1086199056,14384,
word_count,clang,native,1,2,21024432978,,134214913,0,28551683685,4580930669,36605684,391251,3488065117,7.532883307,2509443101,28412,
word_count,clang,native,1,3,36765058889,,274243863,0,52722040450,7350317795,84622118,445539,6614703923,13.894044622,3140710070,55728,
word_count,clang,native,1,0,2037370069,,11235061,0,2192824191,485343996,118382,4318,319229616,0.585812619,314087005,3281,
word_count,clang,native,1,1,9452793786,,63064647,0,11783511820,2017526986,8544681,66786,1607626498,3.112930472,1087829240,14384,
word_count,clang,native,1,2,21035016084,,133960093,0,28554376925,4581500442,36453733,417542,3489093208,7.533294663,2507812591,28411,
word_count,clang,native,1,3,36718523223,,272729792,0,52645598482,7337098035,84797429,401904,6599606353,13.870707736,3101827405,55731,
word_count,clang,native,1,0,2018416234,,11286782,0,2194461562,484821086,126872,4732,318959381,0.587328888,315760493,3286,
word_count,clang,native,1,1,9488572213,,63298843,0,11792655827,2017876130,8534704,73551,1611373788,3.110366062,1099734883,14387,
word_count,clang,native,1,2,20918066222,,133203212,0,28593985473,4610612669,36414763,394414,3479826643,7.537030999,2501426947,28409,
word_count,clang,native,1,3,36771835061,,272372760,0,52732282510,7340118539,85403534,509059,6603857506,13.902023068,3087205726,55728,
matrix_multiply,clang,native,1,0,1272398638,,350073,0,715672677,379411225,1607,1224,247839273,0.190912073,212497270,261,
matrix_multiply,clang,native,1,1,9085822437,,4703646,1,4852327737,2797352028,8713,7094,1794374972,1.288724396,1390807346,765,
matrix_multiply,clang,native,1,2,53442887554,,34278844,1,26962099639,16240579599,336161,1184,10562875705,7.104441558,7224078240,2616,
matrix_multiply,clang,native,1,3,350343340478,,273588393,1,168859194070,105482487111,3101400,16819,69526988347,44.475392211,42421389121,10032,
matrix_multiply,clang,native,1,0,1280830747,,358532,0,719771244,382463055,1167,1309,250656266,0.191102987,212862459,259,
matrix_multiply,clang,native,1,1,9132440981,,4604356,1,4854110342,2789117909,12233,7066,1792988820,1.280556277,1385608795,761,
matrix_multiply,clang,native,1,2,53459950812,,34288259,1,26980151251,16237000031,340717,28706,10569344397,7.11640727,7226779953,2616,
matrix_multiply,clang,native,1,3,350352746931,,273500125,1,169179156500,105497705836,3034439,115788,69538555631,44.576969185,42408157162,10031,
matrix_multiply,clang,native,1,0,1280982703,,388165,0,721089254,392224306,978,1189,250578187,0.19222513,211190912,260,
matrix_multiply,clang,native,1,1,9123778219,,4573503,1,4845594217,2789523490,15365,7348,1791075064,1.277988486,1378839796,764,
