name,compiler,type,threads,input,time,sgxmem,instructions,l1_dcache_loads,llc_load_misses,sgxtime,mpxbtnum,l1_dcache_store_misses,mpxerrors,l1_dcache_load_misses,l1_dcache_stores,llc_store_misses,llc_loads,llc_stores
histogram,safecode,native,1,native,0.687927033,,5263245264,2844901826,247816,,,1,,25905003,1422307120,54626,1100463,82227
histogram,safecode,native,1,native,0.688489213,,5238221371,2832777371,243306,,,1,,25910261,1421147254,57360,1075342,79366
histogram,safecode,native,1,native,0.703397062,,5323875899,2847834755,237068,,,1,,26352728,1440258119,57574,1089804,93544
histogram,safecode,native,1,native,0.686289202,,5260478690,2838847923,204801,,,1,,26221612,1424784032,56516,1190303,80563
histogram,safecode,native,1,native,0.687566806,,5268935975,2838593335,203018,,,1,,26338503,1423147703,56339,1070650,80011
string_match,safecode,native,1,native,0.79302651,,5091807110,511099856,201463,,,1,,9866060,7599876,29810,410245,45457
string_match,safecode,native,1,native,0.790635883,,5089324233,509111982,212172,,,1,,9731860,7623948,30985,439733,43024
string_match,safecode,native,1,native,0.793524558,,5073676268,512032351,201092,,,1,,9865150,7612999,31074,448581,47135
string_match,safecode,native,1,native,0.792949103,,5083581103,514226910,183074,,,1,,10015169,7588899,30687,447122,49481
string_match,safecode,native,1,native,0.792614881,,5095333405,517567584,171625,,,1,,10158490,7602719,33850,416602,49199
string_match,safecode,native,1,native,0.792149588,,4952892557,497993912,223566,,,1,,9559923,7550510,29306,476175,38725
string_match,safecode,native,1,native,0.789760872,,4976582125,499916662,213793,,,1,,9541515,7557983,27741,536850,35514
string_match,safecode,native,1,native,0.792506043,,5096667105,514437867,188986,,,1,,10005795,7616957,30297,414512,42823
string_match,safecode,native,1,native,0.792708637,,5068312744,514320323,177599,,,1,,10046425,7602758,30769,409913,44037
string_match,safecode,native,1,native,0.793057924,,5096628064,518318009,155151,,,1,,10239671,7757531,29441,419069,47075
linear_regression,safecode,native,1,native,0.331429653,,4325192258,556647992,149562,,,1,,10070955,14456794,34201,463261,40620
linear_regression,safecode,native,1,native,0.337732947,,4274789950,549662447,224135,,,1,,9534890,10785093,36555,599843,44194
linear_regression,safecode,native,1,native,0.326920018,,4385123831,561017200,76627,,,1,,10248433,14525160,33978,461188,44105
linear_regression,safecode,native,1,native,0.326835198,,4362198132,562680855,57566,,,1,,10265830,14521817,36102,462968,43012
linear_regression,safecode,native,1,native,0.33214662,,4380483665,564037445,158907,,,1,,10210221,14477908,34368,471968,42815
linear_regression,safecode,native,1,native,0.326791427,,4356210324,564027242,41154,,,1,,10240340,14517502,33611,464589,42241
linear_regression,safecode,native,1,native,0.326664683,,4344667116,563973879,33850,,,1,,10232640,14504518,34214,457929,42977
linear_regression,safecode,native,1,native,0.332005203,,4349901416,559068906,174463,,,1,,10013118,14524747,34242,470279,41601
linear_regression,safecode,native,1,native,0.327524002,,4379291521,559790908,89478,,,1,,10249032,14504935,34938,458542,44322
linear_regression,safecode,native,1,native,0.327470473,,4379341459,560065208,88973,,,1,,10252593,14503089,34108,463166,41826
histogram,safecode,enabled,1,native,0.691782274,,5240933870,2833503712,301882,,,1,,25633225,1418202843,59592,1108077,89326
histogram,safecode,enabled,1,native,0.685301472,,5262753553,2837277985,173654,,,1,,26414167,1424379985,56695,1128746,80441
histogram,safecode,enabled,1,native,0.689837349,,5260218231,2838003387,285819,,,1,,25629954,1418296899,59664,1067776,84043
histogram,safecode,enabled,1,native,0.690743657,,5216588699,2835369025,267111,,,1,,25777121,1429151689,53164,1166400,79028
histogram,safecode,enabled,1,native,0.690359525,,5281199159,2847811834,243750,,,1,,26052715,1419882920,56653,1126571,81621
histogram,safecode,enabled,1,native,0.685496264,,5261931029,2837705539,188433,,,1,,26358142,1424188625,57435,1164845,83522
histogram,safecode,enabled,1,native,0.692998546,,5258598173,2852286991,311514,,,1,,25645696,1420211328,59666,1121113,86130
histogram,safecode,enabled,1,native,0.690654921,,5214110802,2831177709,281365,,,1,,25813812,1423199394,54872,1240622,80803
histogram,safecode,enabled,1,native,0.685810678,,5267532939,2837213170,217353,,,1,,26100435,1423360900,56482,1117667,91880
histogram,safecode,enabled,1,native,0.687966194,,5223804840,2829093125,222596,,,1,,26146140,1423277127,55170,1078809,82462
string_match,safecode,enabled,1,native,0.809166588,,5049339092,513778074,156388,,,1,,10394939,14676889,26757,569506,44425
string_match,safecode,enabled,1,native,0.806196274,,5060503755,518834909,125446,,,1,,10401799,14705894,25977,571030,42823
string_match,safecode,enabled,1,native,0.808597305,,5034805131,514782067,133259,,,1,,10314986,14683990,27757,563605,44639
string_match,safecode,enabled,1,native,0.808017169,,5043717325,515618174,137207,,,1,,10306496,14690311,26932,569649,41572
string_match,safecode,enabled,1,native,0.809308643,,5037478068,511641250,161407,,,1,,10391237,14690420,25752,569327,42010
string_match,safecode,enabled,1,native,0.807926502,,5052090688,512899677,161393,,,1,,10395930,14700161,26038,571036,44110
string_match,safecode,enabled,1,native,0.80559592,,5056398404,518423036,125950,,,1,,10388753,14703976,27853,567522,43421
string_match,safecode,enabled,1,native,0.808744738,,5049929931,512217528,156698,,,1,,10386313,14679149,26350,566626,40373
string_match,safecode,enabled,1,native,0.811096761,,5020877444,503667613,213571,,,1,,10032778,14662365,27479,619579,42719
string_match,safecode,enabled,1,native,0.808546371,,5038927901,511806964,162864,,,1,,10358532,14687219,28398,577725,42778
linear_regression,safecode,enabled,1,native,0.346012719,,4346546122,564648803,77017,,,1,,10173109,8112646,32636,230451,50799
linear_regression,safecode,enabled,1,native,0.343084379,,4191273741,539732009,163069,,,1,,9466945,7455496,35397,312140,42881
linear_regression,safecode,enabled,1,native,0.356811316,,4347509433,565473398,129132,,,1,,10164540,14519381,37403,678234,46653
linear_regression,safecode,enabled,1,native,0.355224344,,4313221281,563607957,106291,,,1,,10217852,14554365,35611,576979,48028
linear_regression,safecode,enabled,1,native,0.34363334,,4189764237,539829638,162419,,,1,,9447270,7450062,35769,331013,43263
linear_regression,safecode,enabled,1,native,0.343703198,,4189185368,539771816,162083,,,1,,9451501,7450949,35805,314053,43630
linear_regression,safecode,enabled,1,native,0.352278981,,4371769226,564405183,76786,,,1,,10186892,14543486,35570,499865,47750
linear_regression,safecode,enabled,1,native,0.343406898,,4194851628,540260381,163464,,,1,,9448598,7459096,36171,309455,43014
linear_regression,safecode,enabled,1,native,0.345583787,,4365761984,564096111,61833,,,1,,10204264,9112206,34501,267805,55741
linear_regression,safecode,enabled,1,native,0.346947138,,4370469851,567072200,78593,,,1,,10183582,7992842,32478,246418,56596
word_count,softbound,native,1,native,7.585802118,,20911922680,4558289124,5391794,,,1,,1321268505,2546625503,1856482,575443586,2768291
word_count,softbound,native,1,native,7.583741451,,20875387599,4539483989,5333585,,,1,,1300765297,2508953372,1846309,574443950,2718253
word_count,softbound,native,1,native,7.584158686,,20907290289,4553388903,5255416,,,1,,1320195163,2537300632,1846168,574054953,2702299
word_count,softbound,native,1,native,7.607331412,,20847778099,4575546656,5513407,,,1,,1331108985,2529381297,1859961,565249715,2595712
word_count,softbound,native,1,native,7.602262147,,20756474019,4555969642,5678559,,,1,,1328209436,2515636399,1790775,562128343,2565925
word_count,softbound,native,1,native,7.631316054,,20734029168,4532137110,5786053,,,1,,1309366818,2525420315,1819752,574476996,2641305
word_count,softbound,native,1,native,7.606165504,,20804474179,4589810400,5646934,,,1,,1341313466,2549058151,1807491,568836403,2561221
word_count,softbound,native,1,native,7.603160945,,20788311846,4571509211,5643772,,,1,,1324590355,2506807594,1789138,558082946,2654295
word_count,softbound,native,1,native,7.598957886,,20790670374,4564414161,5631172,,,1,,1320677220,2507219976,1779660,560682954,2554938
word_count,softbound,native,1,native,7.601010481,,20804747382,4574388590,5621380,,,1,,1332066215,2519781298,1799483,561667328,2585398
kmeans,safecode,native,1,native,15.703870513,,230600521207,48794461637,881150,,,1,,405374564,219470039,5943,96558744,215170
kmeans,safecode,native,1,native,15.709446636,,230450320843,48763460592,885040,,,1,,405733039,222582224,1092,96516412,143634
kmeans,safecode,native,1,native,15.70220268,,230619830620,48782936679,886507,,,1,,406127526,220057887,5487,96459170,203079
kmeans,safecode,native,1,native,15.700590017,,230305428721,48743800072,799126,,,1,,405614573,219441556,5715,96696320,195819
kmeans,safecode,native,1,native,15.699669949,,230440433295,48747639943,758570,,,1,,404458142,219721217,6079,96716724,160094
kmeans,safecode,native,1,native,15.689800171,,230362302470,48758118672,685138,,,1,,407023622,222738602,3862,96566671,119520
kmeans,safecode,native,1,native,15.688004555,,230415564331,48761325228,643654,,,1,,406458607,222581736,2925,96846475,168639
kmeans,safecode,native,1,native,15.697814572,,230427903384,48763839143,783679,,,1,,405744130,219598835,1193,96968487,185141
kmeans,safecode,native,1,native,15.68492331,,230508946087,48778410340,597519,,,1,,405495149,223030121,1099,96561139,165638
kmeans,safecode,native,1,native,15.704027173,,230450529903,48776926926,896572,,,1,,406335551,219785284,5722,96331923,211775
word_count,safecode,native,1,native,7.660964119,,20474716865,4392940417,5830990,,,1,,1317556576,2510521290,1789852,568013719,2577071
word_count,safecode,native,1,native,7.658577575,,20635007654,4421074391,5639890,,,1,,1320291150,2518161160,1781077,567873045,2638778
word_count,safecode,native,1,native,7.6548875,,20639205731,4423973273,5505098,,,1,,1327205136,2516535109,1806477,570352712,2650461
word_count,safecode,native,1,native,7.669761447,,20462706510,4386143713,5918998,,,1,,1317675665,2485662436,1788721,565731971,2602280
word_count,safecode,native,1,native,7.653447534,,20650923190,4406736031,5555492,,,1,,1316985488,2501849515,1832831,571674384,2632650
word_count,safecode,native,1,native,7.656728352,,20632467757,4432216253,5567406,,,1,,1321353113,2497943050,1796390,569684788,2619658
word_count,safecode,native,1,native,7.663273636,,20453585198,4389812151,5896783,,,1,,1312465482,2494944195,1796488,569331916,2544434
word_count,safecode,native,1,native,7.650153536,,20600528248,4406161131,5343703,,,1,,1321583935,2516190543,1848641,575514364,2678141
word_count,safecode,native,1,native,7.654515639,,20701378446,4421117289,5448665,,,1,,1319844077,2513987130,1814292,570008224,2649385
word_count,safecode,native,1,native,7.659198797,,20521311119,4392980707,5720665,,,1,,1315021311,2511409409,1799204,572058536,2619313
kmeans,softbound,enabled,1,native,42.011873923,,725430709337,259406033317,14172356,,,1,,580336904,20289089218,14181,144897959,496226
kmeans,softbound,enabled,1,native,41.928889344,,725470285451,259409943829,12640577,,,1,,582389596,20274439563,20097,144297910,496093
kmeans,softbound,enabled,1,native,41.887669976,,725196021418,259365607345,11538766,,,1,,584355162,20302423896,9438,146218927,480518
kmeans,softbound,enabled,1,native,41.924930841,,725329680482,259385262217,12305081,,,1,,581421210,20290115663,16192,145907388,426348
kmeans,softbound,enabled,1,native,41.91089823,,725014131157,259266203802,11954970,,,1,,582229963,20264214617,19599,144978467,527458
kmeans,softbound,enabled,1,native,41.979865724,,725348031594,259337767444,13453421,,,1,,582093393,20289730373,14469,145483331,533829
kmeans,softbound,enabled,1,native,41.912106926,,725639891685,259346391500,12041265,,,1,,577553052,20259755472,17929,144176262,496108
kmeans,softbound,enabled,1,native,41.885414361,,725452013329,259343617278,11485551,,,1,,583495040,20281955723,19322,143927635,510973
kmeans,softbound,enabled,1,native,41.920756801,,725453386796,259352663614,12150971,,,1,,580606320,20289547656,19849,145100952,489663
kmeans,softbound,enabled,1,native,41.940948168,,725016732552,259226222264,12531145,,,1,,583316351,20283661583,13706,145237603,504960
matrix_multiply,softbound,enabled,1,native,11.495715254,,148601219980,60430021042,746726,,,1,,258092890,7327224970,11682,2814724,191387
matrix_multiply,softbound,enabled,1,native,11.494852497,,148637219801,60454900198,753372,,,1,,258738289,7327274365,114319,2694391,661233
matrix_multiply,softbound,enabled,1,native,11.520528752,,148785886303,60466508332,795578,,,1,,255283205,7332843348,576983,2691962,260976
matrix_multiply,softbound,enabled,1,native,11.534640862,,148489591060,60380204913,759841,,,1,,256839224,7330355703,11758,2815904,105180
matrix_multiply,softbound,enabled,1,native,11.532591896,,148527391065,60409962741,757664,,,1,,256587196,7330677244,10987,2844203,105228
matrix_multiply,softbound,enabled,1,native,11.560364892,,148661489862,60455712562,746198,,,1,,258403830,7327960477,12463,2702222,665896
matrix_multiply,softbound,enabled,1,native,11.553260463,,148841021983,60469845740,800730,,,1,,263677813,7336912039,12283,3021368,121815
matrix_multiply,softbound,enabled,1,native,11.579237712,,148700747804,60417784449,719355,,,1,,257692821,7333175579,12527,3027722,106182
matrix_multiply,softbound,enabled,1,native,11.568968971,,148406476505,60353667208,726934,,,1,,255982222,7324481241,12029,2968501,442225
matrix_multiply,softbound,enabled,1,native,11.527452871,,148681945662,60447949627,800398,,,1,,256622068,7338430933,12590,3003519,97475
word_count,softbound,enabled,1,native,177.157609755,,829718221066,249364022783,1548356600,,,1,,12503615268,115554642672,4739882,3617714905,36824686
word_count,softbound,enabled,1,native,177.2170543,,829039921568,249290863850,1550150436,,,1,,12484243607,115527982561,4835105,3620233179,38056194
word_count,softbound,enabled,1,native,177.137855339,,829577732572,249367530511,1547946028,,,1,,12501917546,115521236153,4877128,3609231070,38155279
word_count,softbound,enabled,1,native,177.201759038,,829807207678,249421665176,1550061848,,,1,,12520028602,115569065660,4799119,3616279435,38405081
word_count,softbound,enabled,1,native,177.238412089,,829626098242,249426587955,1551729903,,,1,,12517821645,115574707896,5010190,3613027535,38906625
word_count,softbound,enabled,1,native,177.111104456,,829352244392,249315597847,1545312562,,,1,,12511846692,115516805509,4970436,3607849531,38793508
word_count,softbound,enabled,1,native,177.200137918,,829557642363,249437237963,1550006475,,,1,,12477017182,115603215485,4725737,3604329045,38717992
word_count,softbound,enabled,1,native,177.126259821,,829402409118,249302887799,1544438059,,,1,,12477897976,115547737250,4858332,3614126347,38966636
word_count,softbound,enabled,1,native,177.149334308,,829240029749,249301823765,1548318964,,,1,,12468854888,115536341859,4957109,3610249012,38561769
word_count,softbound,enabled,1,native,177.183468004,,829922617210,249349275331,1548214923,,,1,,12503714956,115507312701,5022363,3607593039,38815023
pca,softbound,enabled,1,native,19.968072444,,365983369659,108502602102,240184,,,1,,905506697,157121402,4604519,4738512,10019346
pca,softbound,enabled,1,native,19.973070289,,365963435546,108510925454,294146,,,1,,905433030,157262106,4853760,4875662,9978129
pca,softbound,enabled,1,native,19.970492279,,365951234169,108512476271,242190,,,1,,905587439,155197998,4877003,4791425,9978362
pca,softbound,enabled,1,native,19.971823554,,365933287251,108513162610,244865,,,1,,905102634,157632724,4866840,4856380,9970535
pca,softbound,enabled,1,native,19.973000247,,365959043742,108515823826,257999,,,1,,905187302,157730395,4864405,4759387,9986909
pca,softbound,enabled,1,native,19.968754967,,365945915824,108513096004,245844,,,1,,905501218,155662640,4730006,4843671,9979206
pca,softbound,enabled,1,native,19.971856036,,366102863216,108515119740,263712,,,1,,905516192,153856958,4803400,4891323,9968504
pca,softbound,enabled,1,native,19.970902281,,366027639144,108521777119,260267,,,1,,905628888,153899989,4885442,4821133,9979572
pca,softbound,enabled,1,native,19.972208682,,366039344893,108519850183,250341,,,1,,905656002,155665861,4731119,4755360,9990382
pca,softbound,enabled,1,native,19.967412145,,365988801608,108515822502,247999,,,1,,905561852,155050211,4794191,4807535,9997847
kmeans,safecode,enabled,1,native,18.855755521,,230612420665,48804484914,44018069,,,1,,576868630,260929433,59977,93584955,276461
kmeans,safecode,enabled,1,native,18.93463631,,230344390188,48779314131,44211518,,,1,,576403086,250645812,77880,94007689,274052
kmeans,safecode,enabled,1,native,18.935682737,,231060458168,48812713076,44246095,,,1,,576904451,233444527,533566,94200806,295003
kmeans,safecode,enabled,1,native,18.879128586,,230480864098,48764052219,43918576,,,1,,580250565,243943199,473333,93424154,279598
kmeans,safecode,enabled,1,native,18.902737554,,230363766913,48813749559,43961683,,,1,,577455237,236718841,407237,93517018,291371
kmeans,safecode,enabled,1,native,18.869418257,,230467861883,48792006022,44030134,,,1,,576900621,243715288,242536,94018702,272500
kmeans,safecode,enabled,1,native,18.912758762,,230600779044,48840840328,43983671,,,1,,573540720,248350234,62170,94401305,278226
kmeans,safecode,enabled,1,native,18.889787979,,230646949367,48824300346,44144544,,,1,,577321681,258257436,131494,94332587,272977
kmeans,safecode,enabled,1,native,18.733751905,,230472433501,48801272376,44580371,,,1,,566440983,260255903,63932,93589477,263963
kmeans,safecode,enabled,1,native,18.683825034,,230857428327,48820835484,44370616,,,1,,568747811,237913859,310695,93214881,275368
matrix_multiply,safecode,enabled,1,native,7.334697107,,57029628420,16329035978,715512,,,1,,271304499,7282201059,240569,2625246,675599
matrix_multiply,safecode,enabled,1,native,7.299789186,,57086356520,16329627717,705283,,,1,,261142319,7284627690,574375,2644578,601347
matrix_multiply,safecode,enabled,1,native,7.375268665,,56931305263,16307325721,714447,,,1,,263648098,7281279263,11843,2759494,194015
matrix_multiply,safecode,enabled,1,native,7.332011778,,57131443136,16340720087,754621,,,1,,260763983,7285447292,575441,2644269,280892
matrix_multiply,safecode,enabled,1,native,7.333268654,,57078584555,16331968376,685358,,,1,,266213702,7284910887,571351,2641474,644666
matrix_multiply,safecode,enabled,1,native,7.342865432,,56958308446,16311468835,713824,,,1,,258627345,7280637795,12390,2776613,95185
matrix_multiply,safecode,enabled,1,native,7.374774186,,56964900501,16310902352,712797,,,1,,259366131,7280295919,11725,2781657,96657
matrix_multiply,safecode,enabled,1,native,7.292273053,,57109380733,16338360547,789385,,,1,,258557128,7289112415,13320,2749049,101983
matrix_multiply,safecode,enabled,1,native,7.292229914,,57109125414,16340248126,786343,,,1,,261794977,7288818460,12991,2758440,71487
matrix_multiply,safecode,enabled,1,native,7.322198207,,57106031494,16342152516,801364,,,1,,259307113,7287146911,13909,2757885,72688
word_count,safecode,enabled,1,native,9.160271442,,55391210832,14011699352,5207871,,,1,,1336370464,9186912275,1794518,572466092,2813981
word_count,safecode,enabled,1,native,9.160468659,,55403973845,14009634626,5316328,,,1,,1341062741,9183315758,1776151,572037535,2799198
word_count,safecode,enabled,1,native,9.161291215,,55368153797,14010382208,5335862,,,1,,1339789171,9185465360,1780867,572203026,2709138
word_count,safecode,enabled,1,native,9.17039964,,55217985391,13985132945,5387666,,,1,,1339360803,9185725071,1789053,574325953,2768917
word_count,safecode,enabled,1,native,9.159774765,,55233500511,14001798083,5302950,,,1,,1342333671,9183985323,1780351,565415126,2395463
word_count,safecode,enabled,1,native,9.170993567,,55238747056,13986978449,5269444,,,1,,1334926309,9174891849,1802131,575498731,2731760
word_count,safecode,enabled,1,native,9.166988118,,55267680071,14001422805,5473115,,,1,,1338229049,9181859757,1785382,570366087,2647793
word_count,safecode,enabled,1,native,9.161346137,,55394421133,14008999546,5343131,,,1,,1339887309,9186170855,1800484,571755536,2738731
word_count,safecode,enabled,1,native,9.159920757,,55424099178,14013434271,5215306,,,1,,1343962238,9190842651,1792619,572801403,2762202
word_count,safecode,enabled,1,native,9.155303165,,55253183149,13996085151,5173474,,,1,,1346245559,9187344626,1825834,568064672,2786679
pca,safecode,enabled,1,native,8.728080724,,135796638915,27216413614,1005197,,,1,,876074533,117294877,4832651,4878456,10053081
pca,safecode,enabled,1,native,8.723701995,,135493071487,27175764470,1025146,,,1,,874976460,116972435,4953647,5000998,10050802
pca,safecode,enabled,1,native,8.72632734,,135442262798,27166751959,1026597,,,1,,874837313,116560291,5029571,4901905,10135103
pca,safecode,enabled,1,native,8.726483485,,135826273535,27220866676,985326,,,1,,876476092,114921012,4929399,4943348,10057644
pca,safecode,enabled,1,native,8.728784245,,135846679111,27219282012,953684,,,1,,876267181,117126217,5004483,4952974,10137252
pca,safecode,enabled,1,native,8.728591945,,135756378112,27207917907,924787,,,1,,876032993,116397524,4839072,4918734,10109779
pca,safecode,enabled,1,native,8.743862954,,135748762882,27212787869,1438918,,,1,,875967968,118353278,4990788,5880990,10011027
pca,safecode,enabled,1,native,8.725491645,,135800165642,27212906228,992577,,,1,,876305381,115250073,4917212,4889574,10052402
pca,safecode,enabled,1,native,8.735460875,,135769773956,27216010005,919249,,,1,,876211797,119678700,4801029,4888269,10039169
pca,safecode,enabled,1,native,8.736520474,,135710749511,27205164868,918253,,,1,,875673528,119824089,4894868,4985421,10015039
