name,compiler,type,threads,input,dtlb_loads,major_faults,mpxerrors,minor_faults,dtlb_store_misses,branch_misses,branch_instructions,dtlb_load_misses,mpxbtnum,time,cycles,dtlb_stores,sgxmem,instructions,sgxtime
histogram,clang,native,8,native,2863243559,0,,21634,748,108877,497847578,79527,,0.194810637,4386677446,1437695847,,5581526175,
linear_regression,clang,native,2,native,556191189,0,,8448,259,68024,276882454,56268,,0.180118695,1170667810,6764976,,4285273290,
linear_regression,clang,native,4,native,531001548,0,,8449,261,74547,287974784,44893,,0.105669629,1150205129,6622882,,4524516469,
linear_regression,clang,native,8,native,551226892,0,,8448,287,84274,280647052,54323,,0.124319834,2014389870,10238043,,4622307794,
matrix_multiply,clang,native,2,native,12858533557,0,,1125,382153,2489854,4582741893,752865174,,5.475420104,28723959253,3865652122,,35317877863,
matrix_multiply,clang,native,4,native,12855676174,0,,1360,407969,2486572,4606749654,790979800,,4.309029158,28805074761,3816763334,,35396196164,
matrix_multiply,clang,native,8,native,12852169424,0,,1722,689791,2611060,4600377799,3370371895,,6.443025497,105818121741,3856129113,,35452246774,
string_match,clang,native,2,native,4079861778,0,,8463,708,54319985,6975983342,56022,,1.563586824,11584924768,5109416254,,31274146736,
string_match,clang,native,4,native,4087984003,0,,8461,649,55532721,6981364673,60999,,0.843341131,11620635189,5102730534,,31257444476,
string_match,clang,native,8,native,4091901081,0,,8464,473,56851952,7005813472,79500,,0.630215604,17446502859,5092585166,,31412335819,
pca,clang,native,2,native,7163365342,0,,17854,4290377,5065687,1886521675,669253,,2.693476501,19834187614,105232066,,47355916847,
pca,clang,native,4,native,6980989919,0,,18585,4458927,4960537,1872598912,795884,,1.621177398,22287137604,102202841,,47694731536,
pca,clang,native,8,native,6965494156,0,,22898,4535097,4979707,1876294003,3150900,,1.315542478,35171493619,106231285,,47919633126,
word_count,gcc,mpx,2,native,13169225724,0,,46232,681721,215487221,4943840700,20399761,,6.534143963,46421740610,9213412456,,43501884003,
word_count,gcc,mpx,4,native,13079444055,0,,42696,555213,218255763,4991408990,21067791,,5.924510527,58121793221,9228904182,,43841510357,
word_count,gcc,mpx,8,native,13144807913,0,,43067,863338,222348048,5036064338,48843117,,9.603495596,124792984896,9189743415,,44488960673,
kmeans,gcc,mpx,2,native,21117163896,0,,3369,2333,53297477,7434190097,956887,,6.440190379,32008110085,17005508,,68062597531,
kmeans,gcc,mpx,4,native,20600989684,0,,3104,17747,55537665,7337059886,641785,,3.58109589,29278049108,38237071,,74370827687,
kmeans,gcc,mpx,8,native,21641631071,0,,3162,35742,53579439,6176318791,11192872,,3.07131473,61029591908,91627556,,79997202678,
histogram,gcc,mpx,2,native,7130316036,0,,21652,1056,343074,502818089,78922,,2.278108101,16880758900,1433655081,,28458423583,
histogram,gcc,mpx,4,native,7101555789,0,,21654,801,318560,509716403,74204,,1.282767702,17324752061,1425615135,,28646833758,
histogram,gcc,mpx,8,native,7098518894,0,,21651,795,289470,515478217,79503,,1.359771347,34046038400,1434252271,,28658566746,
linear_regression,gcc,mpx,2,native,10056485804,0,,8458,399,188136,293598952,48704,,2.697777431,20023843224,1625611316,,32580958776,
linear_regression,gcc,mpx,4,native,9860530759,0,,8456,393,207516,296324135,63133,,2.563307788,33796983928,1634881741,,33362272398,
linear_regression,gcc,mpx,8,native,10053633238,0,,8459,326,256812,300536296,70417,,4.61069501,118722615326,1639232058,,32675717121,
matrix_multiply,gcc,mpx,2,native,19586527341,0,,632,68703,2519207,7103492982,794353853,,8.195853862,49745695533,3851395592,,76939662060,
matrix_multiply,gcc,mpx,4,native,19630251877,0,,1338,366160,2519777,7116792731,772130012,,5.786278261,49379434830,3842759678,,76581213097,
matrix_multiply,gcc,mpx,8,native,19654671848,0,,1732,687507,2554150,7119174363,3375075914,,6.26896924,102105046193,3865595321,,76710905589,
string_match,gcc,mpx,2,native,9982976866,0,,8477,772,64246610,9720555991,63822,,2.91049493,21726994128,7538320535,,51669740021,
string_match,gcc,mpx,4,native,9977197352,0,,8477,509,64367729,9713050424,62636,,1.571237505,21732239747,7536223413,,51550611920,
string_match,gcc,mpx,8,native,10019512312,0,,8476,454,64940007,9720396660,56790,,1.399224096,38449063944,7548353280,,51585797978,
pca,gcc,mpx,2,native,229897331164,0,,17705,2033793,5195632,13698180090,426362,,42.798355269,321750025337,155846242,,541172045515,
pca,gcc,mpx,4,native,229910867573,0,,17820,3225050,5292953,13696295841,251985,,22.437744366,321596289127,152006544,,541160121309,
pca,gcc,mpx,8,native,229917512411,0,,17959,4180560,5321138,13712761743,505672,,21.548151864,616784975307,168162876,,541326463908,
word_count,gcc,mpx_no_narrow_bounds,2,native,13012065968,0,,44688,753570,218052791,4919362612,19490363,,6.387735129,46535494443,9159566949,,44064335039,
word_count,gcc,mpx_no_narrow_bounds,4,native,12991365237,0,,41215,370698,215680954,5014462826,16825212,,5.785221561,57477142195,9157647762,,44438705524,
word_count,gcc,mpx_no_narrow_bounds,8,native,13131277136,0,,45168,1115158,220531837,5008388792,56541744,,9.751056242,126901226516,9197756976,,44166770541,
kmeans,gcc,mpx_no_narrow_bounds,2,native,20182718953,0,,3345,15135,52942561,7213610771,2350628,,6.411951314,35310170678,40399677,,77068654846,
kmeans,gcc,mpx_no_narrow_bounds,4,native,19225974278,0,,3344,18489,51557798,6813864466,2335625,,3.576574492,36367074006,43682413,,82973152188,
kmeans,gcc,mpx_no_narrow_bounds,8,native,23651865626,0,,3158,1184,65375196,7524831359,13793464,,3.041792352,70998767365,26935459,,81535478838,
histogram,gcc,mpx_no_narrow_bounds,2,native,6627190979,0,,21645,937,331683,511977904,73308,,2.232647814,16440431126,1429498279,,28146119029,
histogram,gcc,mpx_no_narrow_bounds,4,native,6611507306,0,,21645,613,309293,503327644,75367,,1.241655488,16646108537,1433839997,,28270725178,
histogram,gcc,mpx_no_narrow_bounds,8,native,6629028551,0,,21653,804,282429,511198461,78527,,1.323106949,33566168151,1430437255,,28312927133,
linear_regression,gcc,mpx_no_narrow_bounds,2,native,9964581585,0,,8459,323,183215,294122719,47266,,2.64907796,19455897825,1646469897,,32755869651,
linear_regression,gcc,mpx_no_narrow_bounds,4,native,10164324031,0,,8459,335,206065,292533308,65574,,2.542331946,33802534206,1650695768,,32308809879,
linear_regression,gcc,mpx_no_narrow_bounds,8,native,10015142868,0,,8460,268,262456,295384702,74215,,4.76043465,120555538379,1642189765,,32797305667,
matrix_multiply,gcc,mpx_no_narrow_bounds,2,native,19651055479,0,,651,104669,2491981,7120650073,1185238456,,8.252893073,50137142930,3846329589,,76540932251,
matrix_multiply,gcc,mpx_no_narrow_bounds,4,native,19655954329,0,,1377,404394,2532218,7114743724,1055825058,,5.799418403,49766044994,3852573275,,76670382352,
matrix_multiply,gcc,mpx_no_narrow_bounds,8,native,19615127506,0,,1777,687162,2563276,7128591379,3376069250,,6.613608383,111164203210,3856495268,,76805156480,
string_match,gcc,mpx_no_narrow_bounds,2,native,10009050981,0,,8476,658,64543200,9717558102,60384,,2.90027119,21620131379,7550644296,,51467709735,
string_match,gcc,mpx_no_narrow_bounds,4,native,9989275134,0,,8473,715,64438572,9727026816,62859,,1.614127696,21660670269,7533840951,,51654629111,
string_match,gcc,mpx_no_narrow_bounds,8,native,10013434852,0,,8475,619,65300370,9710152599,52222,,1.380773565,38725609171,7555074632,,51576722803,
pca,gcc,mpx_no_narrow_bounds,2,native,229867892352,0,,17552,1449135,5205200,13698981909,159732,,42.833300629,321702531167,155082120,,541193834826,
pca,gcc,mpx_no_narrow_bounds,4,native,229894073193,0,,17867,3757261,5255874,13698255112,553231,,22.416885492,321325073002,153847443,,541195709763,
pca,gcc,mpx_no_narrow_bounds,8,native,229911775829,0,,17922,4097437,5359372,13712143073,683873,,21.439558599,613877475904,166988690,,541285276935,
word_count,clang,asan,2,native,63347333233,0,,40888,130593,171343094,63343741849,12082192,,11.35350381,82741379344,56938494089,,315676073329,
word_count,clang,asan,4,native,63270565964,0,,41011,121622,171652364,63416550726,11467010,,6.347599978,83305043416,56892231718,,315921079150,
word_count,clang,asan,8,native,63450255418,0,,41017,176838,178250075,63465224096,31293077,,6.149457803,149784900903,56564544219,,315574234106,
kmeans,clang,asan,2,native,29443740260,0,,52142,192213,17751391,24812949578,678952,,7.388359474,42146173422,7819365432,,129328303825,
kmeans,clang,asan,4,native,19105121698,0,,52215,186375,19649896,18315929894,1261648,,3.014055169,25605087413,2281284026,,92932383628,
kmeans,clang,asan,8,native,18105678593,0,,52263,181074,19247657,18163668216,6525480,,2.577365344,41486537971,1249154373,,95210495453,
histogram,clang,asan,2,native,8656522494,0,,65237,2592,283581,4856760729,270231,,1.08148846,7898088402,1533308406,,28450146289,
histogram,clang,asan,4,native,8696767009,0,,65236,1790,288347,4764774864,280006,,0.682288767,8709324583,1579917646,,28002050210,
histogram,clang,asan,8,native,8564611329,0,,65235,2620,326252,4736388509,273461,,0.644586372,15238806934,1488575791,,27829277594,
linear_regression,clang,asan,2,native,1236763203,0,,25687,2403,134958,922605267,204317,,0.351353373,2479927096,74106410,,9338332705,
linear_regression,clang,asan,4,native,1206275033,0,,25679,1359,138713,904726733,185057,,0.198454703,2505025478,83822032,,9203382729,
linear_regression,clang,asan,8,native,1145826970,0,,25686,1180,137998,875579145,141506,,0.177238154,4356876124,41457409,,9283146817,
matrix_multiply,clang,asan,2,native,19835656873,0,,2669,109940,3267712,14031032144,3691740961,,10.441522936,66424532274,3960301023,,87530568345,
matrix_multiply,clang,asan,4,native,19851960442,0,,3335,147142,2569853,14052408592,3359320356,,6.751098541,62155569006,4001886369,,87653350111,
matrix_multiply,clang,asan,8,native,19795203979,0,,4124,698224,2585014,14017438753,4004969765,,6.970573187,120721115303,3951721630,,87529453731,
string_match,clang,asan,2,native,19397252064,0,,25727,2618,65458329,23781351940,165030,,3.818257181,28593781146,11525785002,,113275676701,
string_match,clang,asan,4,native,19390735787,0,,25731,1531,65519113,23741980473,166273,,2.047443795,28513203086,11517017354,,113020901969,
string_match,clang,asan,8,native,19326419361,0,,25729,1499,67228217,23694442985,161692,,2.275783445,64105863983,11514312165,,113016299742,
pca,clang,asan,2,native,20824137056,0,,27001,4487561,4973767,15606719454,6803388,,4.330913048,32102094845,272906345,,130242480956,
pca,clang,asan,4,native,20808246917,0,,26836,4520414,4984748,15582450236,7082075,,2.376254905,33072064628,251975101,,130055454296,
pca,clang,asan,8,native,20690731893,0,,30821,4565009,5054061,15483909534,10015617,,2.194063251,59993879341,171131157,,129413604878,
word_count,clang,native,2,native,4393484156,0,,32173,80525,122352104,3038474068,5580211,,3.294650179,24329121301,2283283478,,18577239696,
word_count,clang,native,4,native,4416392135,0,,32117,75752,122260922,3055215414,5302953,,1.884038172,24832611647,2274994849,,18730655148,
word_count,clang,native,8,native,4441823377,0,,32260,160847,123543752,3074063571,19279366,,1.526470543,34606615193,2299543546,,18775992664,
kmeans,clang,native,2,native,8076293635,0,,2820,1436,20200013,6383669806,421841,,1.855925539,305150936,47109249,,21583838555,
kmeans,clang,native,4,native,7833605523,0,,2819,4353,17534503,5110622659,674497,,1.060910901,1624291476,63974289,,19645827040,
kmeans,clang,native,8,native,5837209373,0,,2822,21095,14092408,4827311073,4869904,,0.928143336,16464972284,85195701,,30342813349,
histogram,clang,native,2,native,2768744470,0,,21635,661,93374,503581933,74934,,0.372128686,2689117733,1395073279,,5796006000,
histogram,clang,native,4,native,2826041360,0,,21635,848,92031,490769843,80724,,0.212104896,2575700298,1415009217,,5564906471,
histogram,clang,native,8,native,2858989933,0,,21634,987,102466,493689240,79728,,0.215156166,4058556600,1428765267,,5548633855,
linear_regression,clang,native,2,native,557171554,0,,8449,229,70812,280427745,66333,,0.186517253,1211323391,6700472,,4430344741,
linear_regression,clang,native,4,native,553109398,0,,8447,257,68805,281518965,52550,,0.119379011,1146533370,6631178,,4362824881,
linear_regression,clang,native,8,native,547703678,0,,8449,317,74279,286222907,48088,,0.11784016,1838816847,6609213,,4638088365,
matrix_multiply,clang,native,2,native,12838554162,0,,1141,394256,2481948,4573840114,739169502,,5.39588583,28783973879,3879722285,,35293153970,
matrix_multiply,clang,native,4,native,12843260394,0,,1343,455190,2464300,4582788630,762499847,,4.35012322,28503817834,3843655196,,35325532105,
matrix_multiply,clang,native,8,native,12881237806,0,,1222,160844,2578040,4588592334,3365575320,,6.387120664,104829021904,3868243179,,35354807141,
string_match,clang,native,2,native,4072242904,0,,8463,784,54440167,6970184017,65446,,1.562262024,11604965444,5096664136,,31210756386,
string_match,clang,native,4,native,4068485224,0,,8462,557,53935066,6997553468,77888,,0.848711167,11610286901,5101929542,,31360123994,
string_match,clang,native,8,native,4087328247,0,,8464,471,56546022,7007365045,75677,,0.648856095,17124304445,5086917650,,31373295377,
pca,clang,native,2,native,7081224755,0,,18100,4399531,4923851,1845431907,1627434,,2.746301057,20249918020,102137493,,46487049783,
pca,clang,native,4,native,7054442419,0,,18980,4396385,4990191,1874586590,1343349,,1.577352268,21736403535,99006002,,47589030119,
pca,clang,native,8,native,6962219667,0,,22188,4528823,4959129,1879575592,3569434,,1.32535701,35128942938,103738667,,47999596140,
word_count,gcc,mpx,2,native,13064899731,0,,44606,671521,215102446,4987446549,19742012,,6.395201373,46524839516,9291396481,,43911907137,
word_count,gcc,mpx,4,native,13072610037,0,,45744,578956,212277313,4887851194,22055813,,6.098218603,59050716217,9148929204,,43805665185,
word_count,gcc,mpx,8,native,13143113150,0,,45030,963950,221240636,5009861351,61110314,,10.060510234,129970320196,9222337092,,44101471291,
kmeans,gcc,mpx,2,native,19509054302,0,,3103,20488,54137805,7746076630,347825,,6.446875441,36746732736,67860422,,84033015042,
kmeans,gcc,mpx,4,native,18957676641,0,,3171,20678,51225425,6336140101,1835849,,3.612759501,39042643211,54717286,,88178347196,
kmeans,gcc,mpx,8,native,21631130668,0,,3038,25333,59525792,7135344806,7854255,,3.102872059,72939679523,50109949,,79566908381,
histogram,gcc,mpx,2,native,7085544645,0,,21652,882,304481,500650201,77811,,2.262965652,16746709225,1447951133,,28616152651,
histogram,gcc,mpx,4,native,7065657533,0,,21654,913,319784,502469179,75608,,1.286744794,17403008051,1435343281,,28630101947,
histogram,gcc,mpx,8,native,7095339333,0,,21653,986,296009,513391314,79298,,1.364964999,34487175034,1433820468,,28740454459,
linear_regression,gcc,mpx,2,native,10002278032,0,,8457,362,172327,285146116,44730,,2.542559211,18677165020,1634959465,,32641370885,
linear_regression,gcc,mpx,4,native,10100659775,0,,8460,359,212005,290676243,66490,,2.499517074,33927856206,1628228433,,32283348386,
linear_regression,gcc,mpx,8,native,10087737507,0,,8460,302,253121,299096313,72366,,4.388995221,106656219997,1644554966,,32605249368,
matrix_multiply,gcc,mpx,2,native,19560007747,0,,1154,387327,2519801,7107948209,777155645,,8.188987833,49770911469,3849057825,,76960176876,
matrix_multiply,gcc,mpx,4,native,19640093443,0,,1411,459029,2523048,7125258163,797547356,,5.848166405,49411466991,3849476423,,76870012213,
matrix_multiply,gcc,mpx,8,native,19666736690,0,,1754,687814,2527244,7119175480,3372641616,,6.622242004,110775041191,3852048603,,76673053083,
string_match,gcc,mpx,2,native,10000992811,0,,8477,770,64939968,9719218764,59010,,2.91131337,21711174222,7526432321,,51564048722,
string_match,gcc,mpx,4,native,10012265660,0,,8475,588,64502196,9711104296,59367,,1.565114153,21654126469,7540866265,,51489423474,
string_match,gcc,mpx,8,native,10019705966,0,,8476,503,65305691,9749588622,56603,,1.384430773,38743448943,7531230878,,51626670552,
pca,gcc,mpx,2,native,229923915828,0,,17790,1890401,5233750,13699317377,307683,,42.770850012,321660810415,155244990,,541207668284,
pca,gcc,mpx,4,native,229912058851,0,,17865,3489081,5244199,13695790347,313893,,22.429818674,321517616527,153730381,,541048519364,
pca,gcc,mpx,8,native,229922713828,0,,18102,4159953,5341076,13713213701,1119025,,21.449103742,614231571338,167237482,,541307661068,
word_count,gcc,mpx_no_narrow_bounds,2,native,13030993325,0,,43349,425968,213919925,4978760061,16890307,,6.438351785,46144008778,9230562796,,44121105516,
word_count,gcc,mpx_no_narrow_bounds,4,native,13033630994,0,,41910,504256,217121489,4967042006,19476330,,5.880041908,57957208418,9230251228,,43792269819,
word_count,gcc,mpx_no_narrow_bounds,8,native,13155615582,0,,44504,664475,221414878,5032483530,50583160,,9.97341189,128856628053,9166623634,,44418675729,
kmeans,gcc,mpx_no_narrow_bounds,2,native,20348049974,0,,3349,15344,48617155,6550788288,1214674,,6.456520062,35756351864,45400712,,79019590015,
kmeans,gcc,mpx_no_narrow_bounds,4,native,19508950872,0,,3173,11638,48944282,7283240725,1278608,,3.642482004,35581411004,35842934,,81120864340,
kmeans,gcc,mpx_no_narrow_bounds,8,native,21065376273,0,,3264,38804,55846481,6857266152,8622711,,3.15260716,69764208867,67652671,,79248868359,
histogram,gcc,mpx_no_narrow_bounds,2,native,6657638152,0,,21644,922,301474,513130072,75304,,2.217147552,16294095572,1423528908,,28060161572,
histogram,gcc,mpx_no_narrow_bounds,4,native,6678406923,0,,21642,791,313915,502171046,75642,,1.254319208,16902744728,1426169544,,28056625693,
histogram,gcc,mpx_no_narrow_bounds,8,native,6633069520,0,,21652,812,289382,517395246,78401,,1.335565757,32983602510,1431183388,,28264432083,
linear_regression,gcc,mpx_no_narrow_bounds,2,native,10122630478,0,,8460,382,169656,266031245,48906,,2.797641841,20836600255,1744802704,,31152059316,
linear_regression,gcc,mpx_no_narrow_bounds,4,native,9888294671,0,,8457,313,210829,292703649,62705,,2.550512331,33785946166,1675738021,,32837317978,
linear_regression,gcc,mpx_no_narrow_bounds,8,native,9998692228,0,,8459,224,253889,296736762,71773,,4.727731234,116659520464,1648994243,,32841467497,
