"name","compiler","type","input","threads","num_clients","tput","lat"
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,38427.54,0.651
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,41467.11,0.699
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,43747.19,0.709
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,44510.54,0.741
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,42644.2,0.821
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1455.76,0.687
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,8999.77,0.556
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,17134.49,0.525
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,24099.48,0.539
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,32006.27,0.531
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,40082.03,0.524
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,41159.24,0.607
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,46620.69,0.622
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,44749.41,0.693
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,45010.16,0.733
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,45667.2,0.766
"bin/httpd","gcc","asan",1,1,1,1380.85,0.724
"bin/httpd","gcc","asan",5,1,5,9964.17,0.502
"bin/httpd","gcc","asan",9,1,9,16298.79,0.552
"bin/httpd","gcc","asan",13,1,13,26397.5,0.492
"bin/httpd","gcc","asan",17,1,17,33814.48,0.503
"bin/httpd","gcc","asan",21,1,21,46271.43,0.454
"bin/httpd","gcc","asan",25,1,25,49425.5,0.506
"bin/httpd","gcc","asan",29,1,29,47640.8,0.609
"bin/httpd","gcc","asan",31,1,31,45891.67,0.676
"bin/httpd","gcc","asan",33,1,33,47234.34,0.699
"bin/httpd","gcc","asan",35,1,35,46488.24,0.753
"bin/httpd","clang","asan",1,1,1,1357.88,0.736
"bin/httpd","clang","asan",5,1,5,8799.28,0.568
"bin/httpd","clang","asan",9,1,9,17427.44,0.516
"bin/httpd","clang","asan",13,1,13,26047.87,0.499
"bin/httpd","clang","asan",17,1,17,35478.76,0.479
"bin/httpd","clang","asan",21,1,21,45016.47,0.466
"bin/httpd","clang","asan",25,1,25,47768.37,0.523
"bin/httpd","clang","asan",29,1,29,46814.44,0.619
"bin/httpd","clang","asan",31,1,31,48060.89,0.645
"bin/httpd","clang","asan",33,1,33,47437.03,0.696
"bin/httpd","clang","asan",35,1,35,45976.48,0.761
"bin/httpd","gcc","asan_only_write",1,1,1,1397.27,0.716
"bin/httpd","gcc","asan_only_write",5,1,5,8659.68,0.577
"bin/httpd","gcc","asan_only_write",9,1,9,17338.76,0.519
"bin/httpd","gcc","asan_only_write",13,1,13,25887.83,0.502
"bin/httpd","gcc","asan_only_write",17,1,17,35476.32,0.479
"bin/httpd","gcc","asan_only_write",21,1,21,43860.38,0.479
"bin/httpd","gcc","asan_only_write",25,1,25,49882.52,0.501
"bin/httpd","gcc","asan_only_write",29,1,29,49549.62,0.585
"bin/httpd","gcc","asan_only_write",31,1,31,49237.96,0.63
"bin/httpd","gcc","asan_only_write",33,1,33,49135.84,0.672
"bin/httpd","gcc","asan_only_write",35,1,35,48342.79,0.724
"bin/httpd","gcc","native",1,1,1,1792.44,0.558
"bin/httpd","gcc","native",5,1,5,8786.7,0.569
"bin/httpd","gcc","native",9,1,9,16663.03,0.54
"bin/httpd","gcc","native",13,1,13,26254.85,0.495
"bin/httpd","gcc","native",17,1,17,36591.83,0.465
"bin/httpd","gcc","native",21,1,21,43715.68,0.48
"bin/httpd","gcc","native",25,1,25,48848.4,0.512
"bin/httpd","gcc","native",29,1,29,48466.44,0.598
"bin/httpd","gcc","native",31,1,31,46877.51,0.661
"bin/httpd","gcc","native",33,1,33,47426.02,0.696
"bin/httpd","gcc","native",35,1,35,48640.17,0.72
"bin/httpd","icc","native",1,1,1,1444.6,0.692
"bin/httpd","icc","native",5,1,5,8120.68,0.616
"bin/httpd","icc","native",9,1,9,16390.61,0.549
"bin/httpd","icc","native",13,1,13,24971.76,0.521
"bin/httpd","icc","native",17,1,17,33153.31,0.513
"bin/httpd","icc","native",21,1,21,37097.85,0.566
"bin/httpd","icc","native",25,1,25,39091.44,0.64
"bin/httpd","icc","native",29,1,29,38570.07,0.752
"bin/httpd","icc","native",31,1,31,43037,0.72
"bin/httpd","icc","native",33,1,33,42844.3,0.77
"bin/httpd","icc","native",35,1,35,42567.8,0.822
"bin/httpd","clang","native",1,1,1,1424.72,0.702
"bin/httpd","clang","native",5,1,5,7943.79,0.629
"bin/httpd","clang","native",9,1,9,17196.58,0.523
"bin/httpd","clang","native",13,1,13,24912.98,0.522
"bin/httpd","clang","native",17,1,17,36174.39,0.47
"bin/httpd","clang","native",21,1,21,37960.56,0.553
"bin/httpd","clang","native",25,1,25,40080.55,0.624
"bin/httpd","clang","native",29,1,29,41419.78,0.7
"bin/httpd","clang","native",31,1,31,41497.2,0.747
"bin/httpd","clang","native",33,1,33,42131.75,0.783
"bin/httpd","clang","native",35,1,35,43454.03,0.805
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1424.84,0.702
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,9672.33,0.517
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,16911.37,0.532
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,26386.97,0.493
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,34240.27,0.496
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,45963.47,0.457
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,48277.19,0.518
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,46840.22,0.619
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,45444.96,0.682
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,46714.6,0.706
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,46086.3,0.759
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1413.84,0.707
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,9351.9,0.535
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,17491.47,0.515
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,26309.22,0.494
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,36298.61,0.468
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,47396.26,0.443
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,50628.77,0.494
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,51223.9,0.566
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,49285.76,0.629
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,50776.95,0.65
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,49173.66,0.712
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1443.55,0.693
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,8786.44,0.569
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,16289.64,0.552
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,25269.25,0.514
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,31951.97,0.532
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,43159.08,0.487
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,43067.58,0.58
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,43825.18,0.662
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,45031.89,0.688
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,45837.46,0.72
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,45628.67,0.767
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1328.9,0.753
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,7763.43,0.644
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,16427.49,0.548
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,26061.69,0.499
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,34977.14,0.486
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,43056.61,0.488
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,43494.15,0.575
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,44214.45,0.656
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,42881.74,0.723
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,45195.06,0.73
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,44652.04,0.784
"bin/httpd","gcc","asan",1,1,1,1342,0.745
"bin/httpd","gcc","asan",5,1,5,9043.11,0.553
"bin/httpd","gcc","asan",9,1,9,17030.39,0.528
"bin/httpd","gcc","asan",13,1,13,25461.49,0.511
"bin/httpd","gcc","asan",17,1,17,33947.09,0.501
"bin/httpd","gcc","asan",21,1,21,42551.51,0.494
"bin/httpd","gcc","asan",25,1,25,44376.83,0.563
"bin/httpd","gcc","asan",29,1,29,46135.41,0.629
"bin/httpd","gcc","asan",31,1,31,45296.73,0.684
"bin/httpd","gcc","asan",33,1,33,45003.36,0.733
"bin/httpd","gcc","asan",35,1,35,44560.47,0.785
"bin/httpd","clang","asan",1,1,1,1196.46,0.836
"bin/httpd","clang","asan",5,1,5,7754.04,0.645
"bin/httpd","clang","asan",9,1,9,16604.77,0.542
"bin/httpd","clang","asan",13,1,13,25878.79,0.502
"bin/httpd","clang","asan",17,1,17,32760.27,0.519
"bin/httpd","clang","asan",21,1,21,38694.7,0.543
"bin/httpd","clang","asan",25,1,25,41254.84,0.606
"bin/httpd","clang","asan",29,1,29,43384.07,0.668
"bin/httpd","clang","asan",31,1,31,44141.94,0.702
"bin/httpd","clang","asan",33,1,33,41995.75,0.786
"bin/httpd","clang","asan",35,1,35,42770.58,0.818
"bin/httpd","gcc","asan_only_write",1,1,1,1272.07,0.786
"bin/httpd","gcc","asan_only_write",5,1,5,7256.14,0.689
"bin/httpd","gcc","asan_only_write",9,1,9,16762.49,0.537
"bin/httpd","gcc","asan_only_write",13,1,13,25352.39,0.513
"bin/httpd","gcc","asan_only_write",17,1,17,34321.23,0.495
"bin/httpd","gcc","asan_only_write",21,1,21,39364.76,0.533
"bin/httpd","gcc","asan_only_write",25,1,25,41402.63,0.604
"bin/httpd","gcc","asan_only_write",29,1,29,44574.68,0.651
"bin/httpd","gcc","asan_only_write",31,1,31,44108.41,0.703
"bin/httpd","gcc","asan_only_write",33,1,33,43848.92,0.753
"bin/httpd","gcc","asan_only_write",35,1,35,45364.71,0.772
"bin/httpd","gcc","native",1,1,1,1702.42,0.587
"bin/httpd","gcc","native",5,1,5,8847.4,0.565
"bin/httpd","gcc","native",9,1,9,16890.24,0.533
"bin/httpd","gcc","native",13,1,13,27185.73,0.478
"bin/httpd","gcc","native",17,1,17,35226.74,0.483
"bin/httpd","gcc","native",21,1,21,46061.5,0.456
"bin/httpd","gcc","native",25,1,25,48319.36,0.517
"bin/httpd","gcc","native",29,1,29,47082.6,0.616
"bin/httpd","gcc","native",31,1,31,47433.41,0.654
"bin/httpd","gcc","native",33,1,33,49179.48,0.671
"bin/httpd","gcc","native",35,1,35,48915.38,0.716
"bin/httpd","icc","native",1,1,1,1968.03,0.508
"bin/httpd","icc","native",5,1,5,8945.04,0.559
"bin/httpd","icc","native",9,1,9,16972.54,0.53
"bin/httpd","icc","native",13,1,13,26937.65,0.483
"bin/httpd","icc","native",17,1,17,35611.37,0.477
"bin/httpd","icc","native",21,1,21,44046.47,0.477
"bin/httpd","icc","native",25,1,25,47782.27,0.523
"bin/httpd","icc","native",29,1,29,47562.13,0.61
"bin/httpd","icc","native",31,1,31,46992.44,0.66
"bin/httpd","icc","native",33,1,33,48755.57,0.677
"bin/httpd","icc","native",35,1,35,48777.58,0.718
"bin/httpd","clang","native",1,1,1,1556.8,0.642
"bin/httpd","clang","native",5,1,5,8738.87,0.572
"bin/httpd","clang","native",9,1,9,17676.14,0.509
"bin/httpd","clang","native",13,1,13,26789.54,0.485
"bin/httpd","clang","native",17,1,17,39633.15,0.429
"bin/httpd","clang","native",21,1,21,45072,0.466
"bin/httpd","clang","native",25,1,25,49567.8,0.504
"bin/httpd","clang","native",29,1,29,50912.16,0.57
"bin/httpd","clang","native",31,1,31,50300.25,0.616
"bin/httpd","clang","native",33,1,33,49228.27,0.67
"bin/httpd","clang","native",35,1,35,51063.58,0.685
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1382.7,0.723
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,9256.83,0.54
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,17426.83,0.516
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,25913.09,0.502
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,35224.55,0.483
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,45757.94,0.459
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,47480.54,0.527
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,47751.1,0.607
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,46748.27,0.663
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,46071.26,0.716
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,44744.89,0.782
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1472.32,0.679
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,8875.95,0.563
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,16850.73,0.534
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,23879.42,0.544
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,31047.49,0.548
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,39300.37,0.534
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,45280.42,0.552
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,45826.9,0.633
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,45897.19,0.675
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,44690.02,0.738
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,47462.05,0.737
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1449.2,0.69
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,8840.33,0.566
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,16063.53,0.56
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,23158.2,0.561
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,29566.97,0.575
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,36739.44,0.572
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,46030.87,0.543
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,45526.93,0.637
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,42201.25,0.735
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,45040.14,0.733
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,47190.78,0.742
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1389.33,0.72
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,8817.17,0.567
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,16198.69,0.556
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,25067.66,0.519
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,37665.94,0.451
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,45128.94,0.465
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,47053.88,0.531
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,49067.43,0.591
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,49773.33,0.623
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,48294.56,0.683
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,47507.51,0.737
"bin/httpd","gcc","asan",1,1,1,1396.8,0.716
"bin/httpd","gcc","asan",5,1,5,8584.07,0.582
"bin/httpd","gcc","asan",9,1,9,16404.28,0.549
"bin/httpd","gcc","asan",13,1,13,26374.76,0.493
"bin/httpd","gcc","asan",17,1,17,33897.09,0.502
"bin/httpd","gcc","asan",21,1,21,45161.33,0.465
"bin/httpd","gcc","asan",25,1,25,46810.22,0.534
"bin/httpd","gcc","asan",29,1,29,46927.47,0.618
"bin/httpd","gcc","asan",31,1,31,46565.78,0.666
"bin/httpd","gcc","asan",33,1,33,48028.1,0.687
"bin/httpd","gcc","asan",35,1,35,47127.87,0.743
"bin/httpd","clang","asan",1,1,1,1434.06,0.697
"bin/httpd","clang","asan",5,1,5,9206.74,0.543
"bin/httpd","clang","asan",9,1,9,16883.55,0.533
"bin/httpd","clang","asan",13,1,13,26605.79,0.489
"bin/httpd","clang","asan",17,1,17,33882.85,0.502
"bin/httpd","clang","asan",21,1,21,46518.18,0.451
"bin/httpd","clang","asan",25,1,25,48440.05,0.516
"bin/httpd","clang","asan",29,1,29,46651.03,0.622
"bin/httpd","clang","asan",31,1,31,46737.39,0.663
"bin/httpd","clang","asan",33,1,33,45400.19,0.727
"bin/httpd","clang","asan",35,1,35,47044.73,0.744
"bin/httpd","gcc","asan_only_write",1,1,1,1567.42,0.638
"bin/httpd","gcc","asan_only_write",5,1,5,9950.12,0.503
"bin/httpd","gcc","asan_only_write",9,1,9,16878.98,0.533
"bin/httpd","gcc","asan_only_write",13,1,13,26751.08,0.486
"bin/httpd","gcc","asan_only_write",17,1,17,34731.67,0.489
"bin/httpd","gcc","asan_only_write",21,1,21,45056.8,0.466
"bin/httpd","gcc","asan_only_write",25,1,25,50250.01,0.498
"bin/httpd","gcc","asan_only_write",29,1,29,49736.34,0.583
"bin/httpd","gcc","asan_only_write",31,1,31,48619.77,0.638
"bin/httpd","gcc","asan_only_write",33,1,33,51698.44,0.638
"bin/httpd","gcc","asan_only_write",35,1,35,51077.61,0.685
"bin/httpd","gcc","native",1,1,1,1409.94,0.709
"bin/httpd","gcc","native",5,1,5,8198.09,0.61
"bin/httpd","gcc","native",9,1,9,16999.33,0.529
"bin/httpd","gcc","native",13,1,13,25362.45,0.513
"bin/httpd","gcc","native",17,1,17,35374.19,0.481
"bin/httpd","gcc","native",21,1,21,42241.31,0.497
"bin/httpd","gcc","native",25,1,25,41084.22,0.609
"bin/httpd","gcc","native",29,1,29,45482.26,0.638
"bin/httpd","gcc","native",31,1,31,45635.82,0.679
"bin/httpd","gcc","native",33,1,33,45450.42,0.726
"bin/httpd","gcc","native",35,1,35,44485.9,0.787
"bin/httpd","icc","native",1,1,1,1887.63,0.53
"bin/httpd","icc","native",5,1,5,8773.83,0.57
"bin/httpd","icc","native",9,1,9,17229.57,0.522
"bin/httpd","icc","native",13,1,13,26876.08,0.484
"bin/httpd","icc","native",17,1,17,37084.89,0.458
"bin/httpd","icc","native",21,1,21,42814.59,0.49
"bin/httpd","icc","native",25,1,25,48640.77,0.514
"bin/httpd","icc","native",29,1,29,47839.28,0.606
"bin/httpd","icc","native",31,1,31,47586.82,0.651
"bin/httpd","icc","native",33,1,33,47001.47,0.702
"bin/httpd","icc","native",35,1,35,49158.91,0.712
"bin/httpd","clang","native",1,1,1,2138.25,0.468
"bin/httpd","clang","native",5,1,5,9319.44,0.537
"bin/httpd","clang","native",9,1,9,17275.55,0.521
"bin/httpd","clang","native",13,1,13,28026.27,0.464
"bin/httpd","clang","native",17,1,17,36677.34,0.464
"bin/httpd","clang","native",21,1,21,49136.17,0.427
"bin/httpd","clang","native",25,1,25,48723.12,0.513
"bin/httpd","clang","native",29,1,29,49441.47,0.587
"bin/httpd","clang","native",31,1,31,49458.57,0.627
"bin/httpd","clang","native",33,1,33,49288.98,0.67
"bin/httpd","clang","native",35,1,35,51100.61,0.685
"bin/httpd","gcc","mpx_no_narrow_bounds",1,1,1,1448.93,0.69
"bin/httpd","gcc","mpx_no_narrow_bounds",5,1,5,10304.6,0.485
"bin/httpd","gcc","mpx_no_narrow_bounds",9,1,9,16887.53,0.533
"bin/httpd","gcc","mpx_no_narrow_bounds",13,1,13,26553.88,0.49
"bin/httpd","gcc","mpx_no_narrow_bounds",17,1,17,34453.05,0.493
"bin/httpd","gcc","mpx_no_narrow_bounds",21,1,21,46477.92,0.452
"bin/httpd","gcc","mpx_no_narrow_bounds",25,1,25,48869.82,0.512
"bin/httpd","gcc","mpx_no_narrow_bounds",29,1,29,46981.29,0.617
"bin/httpd","gcc","mpx_no_narrow_bounds",31,1,31,45763.46,0.677
"bin/httpd","gcc","mpx_no_narrow_bounds",33,1,33,44229.13,0.746
"bin/httpd","gcc","mpx_no_narrow_bounds",35,1,35,44189.74,0.792
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",1,1,1,1462.98,0.684
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",5,1,5,8774.39,0.57
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",9,1,9,16557.18,0.544
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",13,1,13,23120.41,0.562
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",17,1,17,30648.39,0.555
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",21,1,21,38025.42,0.552
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",25,1,25,42884.35,0.583
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",29,1,29,43440.69,0.668
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",31,1,31,45473.23,0.682
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",33,1,33,44764.7,0.737
"bin/httpd","gcc","mpx_no_narrow_bounds_only_write",35,1,35,41275.38,0.848
"bin/httpd","icc","mpx_no_narrow_bounds",1,1,1,1246.78,0.802
"bin/httpd","icc","mpx_no_narrow_bounds",5,1,5,7507.66,0.666
"bin/httpd","icc","mpx_no_narrow_bounds",9,1,9,16189.87,0.556
"bin/httpd","icc","mpx_no_narrow_bounds",13,1,13,24221.5,0.537
"bin/httpd","icc","mpx_no_narrow_bounds",17,1,17,32922.35,0.516
"bin/httpd","icc","mpx_no_narrow_bounds",21,1,21,39449.94,0.532
"bin/httpd","icc","mpx_no_narrow_bounds",25,1,25,39623.83,0.631
"bin/httpd","icc","mpx_no_narrow_bounds",29,1,29,41742.9,0.695
"bin/httpd","icc","mpx_no_narrow_bounds",31,1,31,41442.43,0.748
"bin/httpd","icc","mpx_no_narrow_bounds",33,1,33,43624.97,0.756
"bin/httpd","icc","mpx_no_narrow_bounds",35,1,35,41195.75,0.85
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",1,1,1,1458.84,0.685
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",5,1,5,8993.8,0.556
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",9,1,9,15966.68,0.564
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",13,1,13,23358.49,0.557
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",17,1,17,28279.08,0.601
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",21,1,21,37062.38,0.567
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",25,1,25,42814.56,0.584
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",29,1,29,44404.11,0.653
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",31,1,31,46416.96,0.668
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",33,1,33,47066.55,0.701
"bin/httpd","icc","mpx_no_narrow_bounds_only_write",35,1,35,46383.19,0.755
"bin/httpd","gcc","asan",1,1,1,1400.21,0.714
"bin/httpd","gcc","asan",5,1,5,8615.28,0.58
"bin/httpd","gcc","asan",9,1,9,16736.94,0.538
"bin/httpd","gcc","asan",13,1,13,24668.61,0.527
"bin/httpd","gcc","asan",17,1,17,30082.18,0.565
"bin/httpd","gcc","asan",21,1,21,39215.62,0.536
"bin/httpd","gcc","asan",25,1,25,44536.97,0.561
"bin/httpd","gcc","asan",29,1,29,44689.53,0.649
"bin/httpd","gcc","asan",31,1,31,43382.51,0.715
"bin/httpd","gcc","asan",33,1,33,44590.19,0.74
"bin/httpd","gcc","asan",35,1,35,45404.21,0.771
"bin/httpd","clang","asan",1,1,1,1199.11,0.834
"bin/httpd","clang","asan",5,1,5,7256.13,0.689
"bin/httpd","clang","asan",9,1,9,16494.96,0.546
"bin/httpd","clang","asan",13,1,13,25774.01,0.504
"bin/httpd","clang","asan",17,1,17,33563.59,0.507
"bin/httpd","clang","asan",21,1,21,43978.16,0.478
"bin/httpd","clang","asan",25,1,25,44557.24,0.561
"bin/httpd","clang","asan",29,1,29,43288.56,0.67
"bin/httpd","clang","asan",31,1,31,43211.98,0.717
"bin/httpd","clang","asan",33,1,33,44758.34,0.737
"bin/httpd","clang","asan",35,1,35,43659.7,0.802
"bin/httpd","gcc","asan_only_write",1,1,1,1612.7,0.62
"bin/httpd","gcc","asan_only_write",5,1,5,9120.88,0.548
"bin/httpd","gcc","asan_only_write",9,1,9,16224.26,0.555
"bin/httpd","gcc","asan_only_write",13,1,13,25040,0.519
"bin/httpd","gcc","asan_only_write",17,1,17,36858.19,0.461
"bin/httpd","gcc","asan_only_write",21,1,21,45015.17,0.467
"bin/httpd","gcc","asan_only_write",25,1,25,47692.76,0.524
"bin/httpd","gcc","asan_only_write",29,1,29,47999.42,0.604
"bin/httpd","gcc","asan_only_write",31,1,31,47452.36,0.653
"bin/httpd","gcc","asan_only_write",33,1,33,47990.81,0.688
"bin/httpd","gcc","asan_only_write",35,1,35,49309.68,0.71
"bin/httpd","gcc","native",1,1,1,1438.59,0.695
"bin/httpd","gcc","native",5,1,5,8331.31,0.6
"bin/httpd","gcc","native",9,1,9,16278.34,0.553
"bin/httpd","gcc","native",13,1,13,26490.42,0.491
"bin/httpd","gcc","native",17,1,17,34816.4,0.488
"bin/httpd","gcc","native",21,1,21,42951.45,0.489
"bin/httpd","gcc","native",25,1,25,42717.86,0.585
"bin/httpd","gcc","native",29,1,29,43592.17,0.665
"bin/httpd","gcc","native",31,1,31,43977.13,0.705
"bin/httpd","gcc","native",33,1,33,44363.93,0.744
"bin/httpd","gcc","native",35,1,35,45551.36,0.768
"bin/httpd","icc","native",1,1,1,1566.15,0.639
"bin/httpd","icc","native",5,1,5,9130.27,0.548
"bin/httpd","icc","native",9,1,9,17874.86,0.504
"bin/httpd","icc","native",13,1,13,26900.03,0.483
"bin/httpd","icc","native",17,1,17,36852.94,0.461
"bin/httpd","icc","native",21,1,21,46063.83,0.456
"bin/httpd","icc","native",25,1,25,49274.75,0.507
"bin/httpd","icc","native",29,1,29,48504.94,0.598
"bin/httpd","icc","native",31,1,31,50528.55,0.614
"bin/httpd","icc","native",33,1,33,50172.94,0.658
"bin/httpd","icc","native",35,1,35,49219.57,0.711
"bin/httpd","clang","native",1,1,1,1758.5,0.569
"bin/httpd","clang","native",5,1,5,9137.71,0.547
"bin/httpd","clang","native",9,1,9,17245.31,0.522
"bin/httpd","clang","native",13,1,13,27654.03,0.47
"bin/httpd","clang","native",17,1,17,36491.13,0.466
