name,compiler,type,threads,input,voluntary_context_switches,minor_faults,mpxerrors,mpxbtnum,sys_time,user_time,time,involuntary_context_switches,major_faults,maxsize
swaptions,clang,asan,1,3,1,187243,,,0.1,76.01,76.13,157,0,486160
swaptions,clang,asan,1,4,1,222654,,,0.16,152.03,152.22,294,0,596472
swaptions,clang,asan,1,0,1,156288,,,0.11,9.48,9.59,21,0,389592
swaptions,clang,asan,1,1,1,160714,,,0.09,18.99,19.09,42,0,403396
swaptions,clang,asan,1,2,1,169561,,,0.08,38.0,38.1,82,0,431004
swaptions,clang,asan,1,3,1,187243,,,0.2,76.03,76.24,149,0,486160
swaptions,clang,asan,1,4,1,222657,,,0.17,152.12,152.31,306,0,596472
swaptions,clang,asan,1,0,1,156288,,,0.1,9.49,9.59,22,0,389592
swaptions,clang,asan,1,1,1,160714,,,0.08,19.03,19.12,41,0,403396
swaptions,clang,asan,1,2,1,169561,,,0.12,37.98,38.11,82,0,431004
swaptions,clang,asan,1,3,1,187243,,,0.14,75.92,76.08,146,0,486160
swaptions,clang,asan,1,4,1,222654,,,0.15,152.13,152.31,302,0,596472
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,5,0,28092
canneal,gcc,mpx,1,1,1,7784,,,0.2,0.84,1.05,4,0,49804
canneal,gcc,mpx,1,2,1,16474,,,0.86,1.13,2.0,5,0,82604
canneal,gcc,mpx,1,3,1,72780,,,4.12,1.53,5.65,14,0,309828
canneal,gcc,mpx,1,4,1,298200,,,15.17,1.89,17.08,234,0,1209320
canneal,gcc,mpx,1,0,1,1816,,,0.07,0.82,0.9,3,0,28092
canneal,gcc,mpx,1,1,1,5013,,,0.07,0.84,0.91,4,0,50980
canneal,gcc,mpx,1,2,1,9831,,,0.05,1.11,1.16,4,0,82512
canneal,gcc,mpx,1,3,1,65115,,,0.19,1.49,1.69,6,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.95,1.82,2.78,40,0,1209792
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,2,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.82,0.82,4,0,50912
canneal,gcc,mpx,1,2,1,8809,,,0.01,1.1,1.12,4,0,82640
canneal,gcc,mpx,1,3,1,65115,,,0.2,1.48,1.68,6,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.88,1.86,2.74,9,0,1209792
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,5,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.82,0.82,2,0,50912
canneal,gcc,mpx,1,2,1,8809,,,0.02,1.1,1.12,5,0,82640
canneal,gcc,mpx,1,3,1,65115,,,0.2,1.48,1.68,4,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.92,1.85,2.78,10,0,1209792
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,4,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.82,0.83,4,0,50912
canneal,gcc,mpx,1,2,1,9320,,,0.01,1.1,1.12,3,0,82444
canneal,gcc,mpx,1,3,1,65626,,,0.2,1.48,1.69,5,0,310112
canneal,gcc,mpx,1,4,1,290535,,,0.92,1.84,2.77,10,0,1209356
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,4,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.82,0.83,4,0,50912
canneal,gcc,mpx,1,2,1,9831,,,0.01,1.11,1.12,4,0,82512
canneal,gcc,mpx,1,3,1,65115,,,0.18,1.49,1.68,5,0,309864
canneal,gcc,mpx,1,4,0,290535,,,0.92,1.84,2.77,9,0,1209356
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,2,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.83,0.83,4,0,50912
canneal,gcc,mpx,1,2,1,8809,,,0.0,1.11,1.12,4,0,82640
canneal,gcc,mpx,1,3,1,65115,,,0.18,1.49,1.68,5,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.89,1.9,2.79,9,0,1209792
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,3,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.82,0.82,2,0,50912
canneal,gcc,mpx,1,2,1,8809,,,0.0,1.11,1.12,5,0,82640
canneal,gcc,mpx,1,3,1,65115,,,0.2,1.47,1.68,5,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.95,1.82,2.77,10,0,1209792
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,4,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.83,0.83,3,0,50912
canneal,gcc,mpx,1,2,1,8809,,,0.02,1.1,1.12,4,0,82640
canneal,gcc,mpx,1,3,1,65115,,,0.2,1.48,1.68,6,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.91,1.82,2.74,8,0,1209792
canneal,gcc,mpx,1,0,1,1816,,,0.0,0.82,0.82,5,0,28092
canneal,gcc,mpx,1,1,1,4502,,,0.0,0.82,0.82,5,0,50912
canneal,gcc,mpx,1,2,1,8809,,,0.01,1.1,1.11,4,0,82640
canneal,gcc,mpx,1,3,1,65115,,,0.19,1.49,1.68,6,0,309864
canneal,gcc,mpx,1,4,1,290024,,,0.89,1.86,2.76,12,0,1209792
blackscholes,gcc,mpx,1,0,1,1840,,,0.01,5.43,5.45,15,0,29748
blackscholes,gcc,mpx,1,1,2,2471,,,0.01,10.86,10.88,36,0,54872
blackscholes,gcc,mpx,1,2,1,14458,,,0.07,21.75,21.83,61,0,104700
blackscholes,gcc,mpx,1,3,1,39460,,,0.21,43.52,43.75,115,0,204756
blackscholes,gcc,mpx,1,4,1,89460,,,0.46,87.01,87.48,227,0,404868
blackscholes,gcc,mpx,1,0,1,1840,,,0.02,5.43,5.45,21,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.0,10.87,10.88,34,0,54872
blackscholes,gcc,mpx,1,2,1,14458,,,0.05,21.76,21.81,62,0,104700
blackscholes,gcc,mpx,1,3,1,39460,,,0.2,43.53,43.73,114,0,204756
blackscholes,gcc,mpx,1,4,1,82817,,,0.49,86.99,87.5,225,0,404776
blackscholes,gcc,mpx,1,0,1,1840,,,0.02,5.43,5.45,22,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.01,10.86,10.88,31,0,54872
blackscholes,gcc,mpx,1,2,1,7815,,,0.05,21.74,21.79,58,0,104872
blackscholes,gcc,mpx,1,3,1,32817,,,0.18,43.51,43.7,117,0,204664
blackscholes,gcc,mpx,1,4,1,82817,,,0.47,86.96,87.45,228,0,404776
blackscholes,gcc,mpx,1,0,1,1840,,,0.02,5.42,5.45,20,0,29748
blackscholes,gcc,mpx,1,1,2,2471,,,0.02,10.86,10.88,34,0,54872
blackscholes,gcc,mpx,1,2,1,8326,,,0.03,21.76,21.79,56,0,104676
blackscholes,gcc,mpx,1,3,1,32817,,,0.21,43.53,43.75,117,0,204664
blackscholes,gcc,mpx,1,4,1,82817,,,0.39,87.04,87.44,232,0,404776
blackscholes,gcc,mpx,1,0,1,1840,,,0.02,5.42,5.45,18,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.02,10.85,10.88,35,0,54872
blackscholes,gcc,mpx,1,2,0,7815,,,0.04,21.74,21.79,61,0,104872
blackscholes,gcc,mpx,1,3,1,32817,,,0.21,43.48,43.7,112,0,204664
blackscholes,gcc,mpx,1,4,1,82817,,,0.48,86.95,87.45,226,0,404776
blackscholes,gcc,mpx,1,0,1,1840,,,0.01,5.43,5.45,19,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.01,10.86,10.88,32,0,54872
blackscholes,gcc,mpx,1,2,1,7815,,,0.04,21.72,21.77,61,0,104872
blackscholes,gcc,mpx,1,3,1,32817,,,2.05,43.51,45.57,123,0,204664
blackscholes,gcc,mpx,1,4,1,82306,,,0.55,87.01,87.58,225,0,404708
blackscholes,gcc,mpx,1,0,1,1840,,,0.03,5.42,5.45,23,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.02,10.86,10.88,28,0,54872
blackscholes,gcc,mpx,1,2,1,7815,,,0.05,21.74,21.79,60,0,104872
blackscholes,gcc,mpx,1,3,1,32306,,,0.15,43.54,43.7,117,0,204860
blackscholes,gcc,mpx,1,4,1,82306,,,0.4,87.04,87.45,228,0,404708
blackscholes,gcc,mpx,1,0,1,1840,,,0.02,5.42,5.45,19,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.02,10.86,10.88,35,0,54872
blackscholes,gcc,mpx,1,2,1,7304,,,0.05,21.72,21.78,60,0,104804
blackscholes,gcc,mpx,1,3,1,32306,,,0.21,43.47,43.69,111,0,204860
blackscholes,gcc,mpx,1,4,1,82306,,,0.4,87.02,87.43,228,0,404708
blackscholes,gcc,mpx,1,0,1,1840,,,0.0,5.44,5.45,19,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.02,10.86,10.88,33,0,54872
blackscholes,gcc,mpx,1,2,1,7304,,,0.03,21.73,21.76,61,0,104804
blackscholes,gcc,mpx,1,3,1,32306,,,1.99,43.53,45.53,120,0,204860
blackscholes,gcc,mpx,1,4,1,82306,,,6.5,87.26,93.78,235,0,404708
blackscholes,gcc,mpx,1,0,1,1840,,,0.02,5.42,5.45,23,0,29748
blackscholes,gcc,mpx,1,1,1,2470,,,0.0,10.86,10.88,29,0,54872
blackscholes,gcc,mpx,1,2,1,6793,,,0.03,21.74,21.78,60,0,104736
blackscholes,gcc,mpx,1,3,1,31795,,,2.27,43.54,45.82,120,0,204792
blackscholes,gcc,mpx,1,4,1,81795,,,6.39,87.26,93.67,242,0,404904
bodytrack,gcc,mpx,1,0,1,9326,,,0.02,14.25,14.28,33,0,56452
bodytrack,gcc,mpx,1,1,5,13745,,,0.02,28.12,28.15,65,0,87892
bodytrack,gcc,mpx,1,2,1,28770,,,0.03,56.09,56.14,119,0,154708
bodytrack,gcc,mpx,1,3,1,55339,,,0.16,112.13,112.3,229,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,0.26,224.42,224.7,441,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.0,14.25,14.26,31,0,56452
bodytrack,gcc,mpx,1,1,5,13745,,,0.02,28.14,28.16,66,0,87768
bodytrack,gcc,mpx,1,2,3,31407,,,0.04,55.97,56.03,121,0,154220
bodytrack,gcc,mpx,1,3,1,55832,,,0.14,112.08,112.24000000000001,223,0,275524
bodytrack,gcc,mpx,1,4,1,120283,,,0.24,224.31,224.57999999999998,443,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.0,14.26,14.26,34,0,56452
bodytrack,gcc,mpx,1,1,4,13744,,,0.03,28.18,28.22,65,0,87752
bodytrack,gcc,mpx,1,2,1,28259,,,0.05,56.13,56.19,121,0,154708
bodytrack,gcc,mpx,1,3,1,55339,,,0.1,112.13,112.25,228,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,3.86,224.22,228.1,445,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.01,14.22,14.24,34,0,56452
bodytrack,gcc,mpx,1,1,5,13745,,,0.01,28.14,28.16,64,0,87892
bodytrack,gcc,mpx,1,2,1,28259,,,0.27,56.11,56.39,121,0,154708
bodytrack,gcc,mpx,1,3,1,55850,,,1.6,112.3,113.91,227,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,3.92,224.55,228.51,451,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.03,14.19,14.22,33,0,56452
bodytrack,gcc,mpx,1,1,6,13746,,,0.02,28.09,28.12,65,0,87888
bodytrack,gcc,mpx,1,2,1,27748,,,0.24,56.1,56.35,118,0,154708
bodytrack,gcc,mpx,1,3,1,55339,,,1.53,112.14,113.69,231,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,3.83,224.31,228.17000000000002,441,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.01,14.23,14.25,37,0,56452
bodytrack,gcc,mpx,1,1,7,13747,,,0.0,28.14,28.16,64,0,87892
bodytrack,gcc,mpx,1,2,1,28259,,,0.28,56.17,56.46,120,0,154708
bodytrack,gcc,mpx,1,3,1,55339,,,1.44,112.26,113.72,225,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,3.86,223.95,227.85,449,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.02,14.23,14.25,31,0,56452
bodytrack,gcc,mpx,1,1,5,13745,,,0.02,28.13,28.16,63,0,87892
bodytrack,gcc,mpx,1,2,1,27748,,,0.24,56.1,56.35,121,0,154708
bodytrack,gcc,mpx,1,3,1,55339,,,0.14,112.04,112.2,224,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,0.24,224.03,224.3,442,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.01,14.24,14.26,36,0,56452
bodytrack,gcc,mpx,1,1,7,13747,,,0.01,28.14,28.16,66,0,87892
bodytrack,gcc,mpx,1,2,1,28770,,,0.06,56.18,56.25,118,0,154708
bodytrack,gcc,mpx,1,3,1,55850,,,0.11,111.88,112.00999999999999,223,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,0.22,223.93,224.18,435,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.01,14.24,14.26,35,0,56452
bodytrack,gcc,mpx,1,1,4,13744,,,0.0,28.15,28.16,64,0,87772
bodytrack,gcc,mpx,1,2,1,28770,,,0.03,56.14,56.18,119,0,154708
bodytrack,gcc,mpx,1,3,1,55850,,,0.11,112.07,112.2,221,0,273552
bodytrack,gcc,mpx,1,4,1,120283,,,0.31,224.22,224.56,445,0,523012
bodytrack,gcc,mpx,1,0,1,9326,,,0.0,14.25,14.25,34,0,56452
bodytrack,gcc,mpx,1,1,4,13744,,,0.0,28.14,28.16,64,0,87892
bodytrack,gcc,mpx,1,2,2,30304,,,0.04,56.05,56.1,115,0,154708
bodytrack,gcc,mpx,1,3,1,56361,,,0.09,112.24,112.34,226,0,273552
bodytrack,gcc,mpx,1,4,1,120794,,,0.25,223.87,224.15,437,0,523012
swaptions,gcc,mpx,1,0,1,3732,,,0.0,13.53,13.53,29,0,43584
swaptions,gcc,mpx,1,1,2,7326,,,0.01,27.05,27.06,53,0,86972
swaptions,gcc,mpx,1,2,3,16299,,,0.05,54.12,54.18,105,0,120324
swaptions,gcc,mpx,1,3,1,33577,,,0.16,108.19,108.37,209,0,195036
swaptions,gcc,mpx,1,4,1,69768,,,0.29,216.46,216.78,427,0,333260
swaptions,gcc,mpx,1,0,2,3683,,,0.0,13.52,13.53,29,0,49028
swaptions,gcc,mpx,1,1,1,7249,,,0.0,27.05,27.06,54,0,85012
swaptions,gcc,mpx,1,2,3,16446,,,0.04,54.14,54.19,108,0,116992
swaptions,gcc,mpx,1,3,2,33800,,,0.19,108.24,108.45,211,0,190032
swaptions,gcc,mpx,1,4,1,69990,,,0.34,216.4,216.77,428,0,328256
swaptions,gcc,mpx,1,0,2,3683,,,0.01,13.52,13.53,29,0,49028
swaptions,gcc,mpx,1,1,1,7386,,,0.01,27.05,27.06,51,0,81560
swaptions,gcc,mpx,1,2,2,16081,,,0.06,54.11,54.19,105,0,124100
swaptions,gcc,mpx,1,3,2,32772,,,0.1,108.26,108.38,211,0,211084
swaptions,gcc,mpx,1,4,6,69842,,,0.31,216.43,216.77,429,0,330400
swaptions,gcc,mpx,1,0,2,3683,,,0.0,13.53,13.53,29,0,49028
swaptions,gcc,mpx,1,1,1,7249,,,0.01,27.04,27.06,53,0,85012
swaptions,gcc,mpx,1,2,3,16594,,,0.06,54.14,54.21,111,0,113656
swaptions,gcc,mpx,1,3,2,33875,,,0.13,108.24,108.38,218,0,188368
swaptions,gcc,mpx,1,4,1,70064,,,0.3,216.42,216.75,429,0,326620
swaptions,gcc,mpx,1,0,2,3683,,,0.0,13.52,13.53,27,0,49028
swaptions,gcc,mpx,1,1,1,7312,,,0.01,27.05,27.07,55,0,83244
swaptions,gcc,mpx,1,2,2,16667,,,0.06,54.14,54.21,113,0,111972
swaptions,gcc,mpx,1,3,2,33950,,,0.15,108.23,108.4,218,0,186704
swaptions,gcc,mpx,1,4,1,70064,,,0.29,216.48,216.8,429,0,326620
swaptions,gcc,mpx,1,0,2,3683,,,0.0,13.52,13.53,28,0,49028
swaptions,gcc,mpx,1,1,1,7386,,,0.0,27.06,27.07,55,0,81560
swaptions,gcc,mpx,1,2,2,16667,,,0.06,54.13,54.2,114,0,110764
swaptions,gcc,mpx,1,3,1,33847,,,0.08,108.25,108.35,217,0,185924
swaptions,gcc,mpx,1,4,1,66720,,,0.3,216.44,216.77,425,0,395880
swaptions,gcc,mpx,1,0,1,3732,,,0.0,13.52,13.53,27,0,43584
swaptions,gcc,mpx,1,1,1,7297,,,0.0,27.06,27.07,57,0,79568
swaptions,gcc,mpx,1,2,2,16373,,,0.06,54.13,54.2,114,0,118668
swaptions,gcc,mpx,1,3,2,33875,,,0.12,108.37,108.5,215,0,188368
swaptions,gcc,mpx,1,4,3,69992,,,0.35,216.39,216.77,426,0,328256
swaptions,gcc,mpx,1,0,2,3683,,,0.0,13.52,13.53,30,0,49028
swaptions,gcc,mpx,1,1,1,7534,,,0.01,27.05,27.07,60,0,78240
swaptions,gcc,mpx,1,2,4,16666,,,0.07,54.14,54.21,109,0,110748
swaptions,gcc,mpx,1,3,1,33699,,,0.13,108.29,108.44,213,0,189276
swaptions,gcc,mpx,1,4,2,66872,,,0.29,216.41,216.73,428,0,392600
swaptions,gcc,mpx,1,0,1,3732,,,0.0,13.52,13.52,29,0,43584
swaptions,gcc,mpx,1,1,1,7297,,,0.01,27.04,27.06,59,0,79568
swaptions,gcc,mpx,1,2,2,16666,,,0.08,54.13,54.22,108,0,110692
swaptions,gcc,mpx,1,3,1,33774,,,0.12,108.23,108.37,214,0,187596
swaptions,gcc,mpx,1,4,1,66868,,,0.26,216.44,216.73,423,0,392544
swaptions,gcc,mpx,1,0,1,3732,,,0.0,13.52,13.52,30,0,43584
swaptions,gcc,mpx,1,1,1,7297,,,0.0,27.05,27.06,55,0,79568
swaptions,gcc,mpx,1,2,2,16668,,,0.07,54.11,54.19,110,0,110708
swaptions,gcc,mpx,1,3,1,33922,,,0.11,108.22,108.35,210,0,184260
swaptions,gcc,mpx,1,4,1,67830,,,0.28,216.47,216.78,424,0,370960
canneal,gcc,mpx_only_write,1,0,2,1832,,,0.0,0.63,0.64,4,1,26032
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.66,4,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.9,0.9,4,0,82232
canneal,gcc,mpx_only_write,1,3,1,62053,,,0.18,1.25,1.43,5,0,307668
canneal,gcc,mpx_only_write,1,4,1,286451,,,0.89,1.56,2.45,13,0,1207288
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.64,0.64,4,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.66,2,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,3,0,82232
canneal,gcc,mpx_only_write,1,3,1,63075,,,0.17,1.27,1.45,5,0,307804
canneal,gcc,mpx_only_write,1,4,1,287473,,,0.91,1.54,2.46,6,0,1207424
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.64,0.64,4,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.66,2,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,4,0,82232
canneal,gcc,mpx_only_write,1,3,1,62053,,,0.19,1.26,1.46,5,0,307668
canneal,gcc,mpx_only_write,1,4,1,285940,,,0.92,1.53,2.45,6,0,1207484
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.64,0.64,4,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.66,0.66,3,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,2,0,82232
canneal,gcc,mpx_only_write,1,3,1,62053,,,0.18,1.27,1.45,6,0,307668
canneal,gcc,mpx_only_write,1,4,1,286451,,,0.9,1.55,2.46,7,0,1207288
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.64,0.64,4,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.66,3,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,5,0,82232
canneal,gcc,mpx_only_write,1,3,1,61542,,,0.18,1.25,1.43,3,0,307864
canneal,gcc,mpx_only_write,1,4,1,286451,,,0.91,1.54,2.45,7,0,1207288
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.63,0.64,4,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.65,3,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,4,0,82232
canneal,gcc,mpx_only_write,1,3,1,62053,,,0.19,1.25,1.44,4,0,307668
canneal,gcc,mpx_only_write,1,4,1,286962,,,0.94,1.51,2.45,9,0,1207356
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.64,0.64,2,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.65,4,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,4,0,82232
canneal,gcc,mpx_only_write,1,3,1,63075,,,0.18,1.26,1.44,3,0,307804
canneal,gcc,mpx_only_write,1,4,1,286962,,,0.91,1.54,2.46,10,0,1207356
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.63,0.64,2,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.66,0.66,3,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.0,0.89,0.9,4,0,82232
canneal,gcc,mpx_only_write,1,3,1,62053,,,0.18,1.25,1.44,4,0,307668
canneal,gcc,mpx_only_write,1,4,1,286451,,,0.92,1.58,2.51,9,0,1207288
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.63,0.64,3,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.66,0.66,3,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.01,0.88,0.9,5,0,82232
canneal,gcc,mpx_only_write,1,3,1,62564,,,0.18,1.26,1.44,5,0,307736
canneal,gcc,mpx_only_write,1,4,1,286962,,,0.88,1.58,2.46,7,0,1207356
canneal,gcc,mpx_only_write,1,0,1,1832,,,0.0,0.63,0.64,3,0,26040
canneal,gcc,mpx_only_write,1,1,1,4506,,,0.0,0.65,0.65,2,0,48860
canneal,gcc,mpx_only_write,1,2,1,7697,,,0.01,0.89,0.9,4,0,86020
canneal,gcc,mpx_only_write,1,3,1,62564,,,0.2,1.23,1.44,6,0,307736
canneal,gcc,mpx_only_write,1,4,1,286451,,,0.9,1.54,2.45,5,0,1207288
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.0,8.97,8.98,18,0,28728
streamcluster,gcc,mpx_only_write,1,1,1,3611,,,0.0,21.24,21.25,42,0,40860
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.01,49.53,49.55,96,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.12,98.13,178,0,36324
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.76,188.78,346,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.0,8.97,8.97,24,0,28728
streamcluster,gcc,mpx_only_write,1,1,1,3611,,,0.0,21.3,21.31,41,0,40860
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.0,49.51,49.52,90,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1678,,,0.0,98.2,98.21000000000001,183,0,34824
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.78,188.81,340,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2076,,,0.0,9.02,9.03,19,0,27908
streamcluster,gcc,mpx_only_write,1,1,1,3618,,,0.01,21.22,21.23,41,0,40832
streamcluster,gcc,mpx_only_write,1,2,1,5542,,,0.0,49.58,49.59,96,0,61516
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.11,98.12,178,0,36324
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.77,188.8,341,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.0,8.97,8.97,23,0,27776
streamcluster,gcc,mpx_only_write,1,1,1,3618,,,0.0,21.24,21.25,43,0,40832
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.01,49.5,49.52,90,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.15,98.17,176,0,36324
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.79,188.81,344,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.0,9.01,9.01,23,0,28728
streamcluster,gcc,mpx_only_write,1,1,1,3611,,,0.0,21.24,21.25,44,0,40860
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.0,49.53,49.54,88,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1678,,,0.0,98.1,98.12,181,0,34824
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.77,188.8,344,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2076,,,0.0,8.98,8.99,18,0,27908
streamcluster,gcc,mpx_only_write,1,1,1,3618,,,0.0,21.23,21.24,41,0,40832
streamcluster,gcc,mpx_only_write,1,2,1,5539,,,0.0,49.52,49.54,96,0,61528
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.11,98.13,178,0,36324
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.77,188.79,340,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.01,8.96,8.98,24,0,27776
streamcluster,gcc,mpx_only_write,1,1,1,3618,,,0.0,21.36,21.36,43,0,40832
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.0,49.48,49.49,93,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.12,98.13,176,0,36324
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.8,188.82,350,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.0,8.97,8.97,22,0,28728
streamcluster,gcc,mpx_only_write,1,1,1,3611,,,0.0,21.26,21.26,41,0,40860
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.0,49.65,49.65,91,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1678,,,0.0,98.11,98.12,181,0,34824
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.76,188.79,346,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2076,,,0.0,8.98,8.98,19,0,27908
streamcluster,gcc,mpx_only_write,1,1,1,3618,,,0.0,21.23,21.24,43,0,40832
streamcluster,gcc,mpx_only_write,1,2,1,5529,,,0.0,49.44,49.44,96,0,61568
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.14,98.15,178,0,36324
streamcluster,gcc,mpx_only_write,1,4,1,1149,,,0.0,188.78,188.8,338,0,46708
streamcluster,gcc,mpx_only_write,1,0,1,2243,,,0.0,9.02,9.02,22,0,27776
streamcluster,gcc,mpx_only_write,1,1,1,3618,,,0.0,21.27,21.28,42,0,40832
streamcluster,gcc,mpx_only_write,1,2,1,5747,,,0.0,49.43,49.44,93,0,61488
streamcluster,gcc,mpx_only_write,1,3,1,1663,,,0.0,98.16,98.17,175,0,36324
streamcluster,gcc,mpx_only_write,1,4,0,1149,,,0.0,188.76,188.78,344,0,46708
