name,compiler,type,threads,input,cycles,dtlb_store_misses,minor_faults,branch_misses,dtlb_load_misses,major_faults,dtlb_loads,branch_instructions,instructions,mpxbtnum,mpxerrors,dtlb_stores,time
canneal,gcc,asan_only_write,1,1,2353705766,1284,2709,8592518,12796,0,831364226,562061600,3429518807,,,422259427,0.622111321
canneal,gcc,asan_only_write,1,2,3040465814,2,3588,10429086,12876,0,848537321,579405610,3559280232,,,428085445,0.811684059
canneal,gcc,asan_only_write,1,3,3757097958,20387,8817,10569655,23290,0,873484214,595087744,3647553515,,,443872221,0.991131641
canneal,gcc,asan_only_write,1,4,4046273149,53654,29396,10580277,76982,0,949348925,672543017,4072991002,,,505474841,1.144445239
canneal,gcc,asan_only_write,1,0,2234716312,532,1661,10404489,6664,0,841912793,566572158,3494850824,,,427448652,0.592194319
canneal,gcc,asan_only_write,1,1,2308516503,6,2280,8480183,9203,0,830261772,566943633,3485957051,,,420109239,0.612797742
canneal,gcc,asan_only_write,1,2,3046432257,6,3019,10441664,11409,0,848202240,580583126,3581926742,,,427314860,0.809525604
canneal,gcc,asan_only_write,1,3,3756251136,20521,8350,10608731,23414,0,872862082,594680115,3649479398,,,444085727,0.990964566
canneal,gcc,asan_only_write,1,4,4053699291,45094,29129,10520306,67249,0,950566167,671611782,4076378240,,,506839653,1.141804199
canneal,gcc,asan_only_write,1,0,2230394578,554,1262,10437091,8126,0,841865726,565308457,3485621718,,,426861734,0.592172216
canneal,gcc,asan_only_write,1,1,2307905002,1092,2107,8399988,5460,0,820628517,566225155,3482150922,,,422648098,0.635551756
canneal,gcc,asan_only_write,1,2,3046601550,6,3267,10416719,11018,0,848386691,578533077,3563093379,,,427907244,0.814189467
canneal,gcc,asan_only_write,1,3,3755974832,22987,8627,10534211,23420,0,873072993,594423685,3650351573,,,444760535,0.990462892
canneal,gcc,asan_only_write,1,4,4060487827,44178,29683,10503163,68546,0,950727684,671889556,4079295126,,,507553032,1.141846677
canneal,gcc,asan_only_write,1,0,2255044600,537,1702,10335848,7523,0,839143767,571093134,3557032585,,,427062070,0.594629364
canneal,gcc,asan_only_write,1,1,2310257005,4,1996,8457465,8545,0,830210545,566717926,3486002189,,,420801415,0.612123556
canneal,gcc,asan_only_write,1,2,3037992578,6,2864,10436321,12180,0,848257800,580919967,3568422102,,,425873303,0.808461108
canneal,gcc,asan_only_write,1,3,3757367730,22047,8352,10595971,25778,0,872362419,593373515,3652429588,,,445466420,0.990730427
canneal,gcc,asan_only_write,1,4,4063312090,40937,29844,10587448,67138,0,953298889,668728671,4067322965,,,503845168,1.159210054
bodytrack,gcc,asan_only_write,1,0,30364847606,122582,31880,52752759,241485,0,14708155037,9074953996,77482164785,,,4189845088,8.012885218
bodytrack,gcc,asan_only_write,1,1,59863629892,185113,35644,107324871,267534,0,28990046521,17940962975,152164890157,,,8280337769,15.771034556
bodytrack,gcc,asan_only_write,1,2,119473394454,228773,43968,210579189,242351,0,57684392918,35699137896,302560449704,,,16498393156,31.471796842
bodytrack,gcc,asan_only_write,1,3,237110200971,272154,60330,421102652,452617,0,115028695472,70878236953,602134535757,,,32910495748,62.497684529
bodytrack,gcc,asan_only_write,1,4,474268021230,404535,90551,834622706,654857,0,229642064955,142139750824,1202611515536,,,65591411626,124.9227671
bodytrack,gcc,asan_only_write,1,0,30350421866,187761,31851,53357111,289780,0,14694032767,9086974441,77544119622,,,4182308628,7.995135846
bodytrack,gcc,asan_only_write,1,1,59766717346,162712,36119,106237085,184605,0,28965633928,17879035568,152193024148,,,8258627612,15.745845046
bodytrack,gcc,asan_only_write,1,2,119179702296,201995,44001,210149075,367020,0,57680499714,35723215640,302554697683,,,16467527078,31.40665147
bodytrack,gcc,asan_only_write,1,3,237718117268,253141,59530,419614703,455503,0,115070507003,70705809656,601822755331,,,32965088964,62.616521128
bodytrack,gcc,asan_only_write,1,4,474099832222,389534,90572,837530536,724969,0,229643823975,141380208251,1201282738288,,,65682125466,124.880776103
bodytrack,gcc,asan_only_write,1,0,30295021383,177426,31864,53717494,172683,0,14695460131,9113185579,77463268573,,,4182175408,7.9828534
bodytrack,gcc,asan_only_write,1,1,59854247327,197272,36108,105933679,445449,0,28978388803,17913105203,152157950882,,,8285958464,15.770691917
bodytrack,gcc,asan_only_write,1,2,119229213378,195697,43500,209044419,266319,0,57681906569,35700277182,302672587865,,,16494883179,31.409485329
bodytrack,gcc,asan_only_write,1,3,238356202069,256577,59860,421253390,345133,0,115023119339,71067312709,602416205231,,,32736949682,62.793612293
bodytrack,gcc,asan_only_write,1,4,473883471989,376300,91053,840208696,773603,0,229587574700,141647740671,1202099494553,,,65718971618,124.843322666
bodytrack,gcc,asan_only_write,1,0,30239863986,173268,31863,52984315,122618,0,14689183666,9108524486,77554045560,,,4186605626,7.970573847
bodytrack,gcc,asan_only_write,1,1,59847590422,171346,35595,106086921,290715,0,28971949429,17932834921,152188479448,,,8265423895,15.767462751
bodytrack,gcc,asan_only_write,1,2,119273625407,322009,43957,210686745,478691,0,57712081993,35592765304,302371995062,,,16495556175,31.419559252
bodytrack,gcc,asan_only_write,1,3,237393610929,474064,59831,419443107,871334,0,115048577225,70949680898,602188890094,,,32862717811,62.528661998
bodytrack,gcc,asan_only_write,1,4,474955268589,822603,91595,835674259,1931736,0,229658819914,141748215813,1201976537788,,,65636030003,125.111329649
bodytrack,gcc,asan_only_write,1,0,30251232084,189806,31829,52982787,316147,0,14692573841,9064716469,77477458675,,,4179040299,7.969251455
bodytrack,gcc,asan_only_write,1,1,59901452988,242468,36081,106329249,362722,0,28991030993,17896528856,152184365317,,,8274271366,15.781802488
bodytrack,gcc,asan_only_write,1,2,119006030873,314893,43950,211050760,403150,0,57698639232,35498127723,302267122248,,,16516169655,31.346893671
bodytrack,gcc,asan_only_write,1,3,248289170860,256895,60314,433170331,415844,0,114944723139,70860934079,602459362738,,,32908255685,65.402500924
bodytrack,gcc,asan_only_write,1,4,474641881602,381094,90559,839357385,680944,0,229595723618,141568630250,1201814917371,,,65653142765,125.034880563
bodytrack,gcc,asan_only_write,1,0,30247190447,190093,31891,52903696,201650,0,14693965534,9061936487,77498245378,,,4178262786,7.971768342
bodytrack,gcc,asan_only_write,1,1,59842231965,180561,36119,105878466,203368,0,28991884573,17891673670,152132604630,,,8274882842,15.769083872
bodytrack,gcc,asan_only_write,1,2,121106580402,182959,43669,211426160,190446,0,57650006450,35674779723,302584479936,,,16485093605,31.908114966
bodytrack,gcc,asan_only_write,1,3,237628387970,295225,60318,419872717,449429,0,115011147038,70940058365,602352293209,,,32934606358,62.594898123
bodytrack,gcc,asan_only_write,1,4,474858408531,388485,91083,842477034,708850,0,229675079719,141722631255,1201959944574,,,65645831359,125.087658643
bodytrack,gcc,asan_only_write,1,0,30245615553,151673,31380,52939084,88042,0,14699698195,9059919015,77446407426,,,4193253956,7.976742704
bodytrack,gcc,asan_only_write,1,1,59864003566,189877,36119,106167653,155942,0,28985412324,17887615590,152075066476,,,8274721900,15.771493923
bodytrack,gcc,asan_only_write,1,2,119288611644,230735,43659,212015763,321819,0,57668207592,35619595415,302505695431,,,16481200173,31.433538726
bodytrack,gcc,asan_only_write,1,3,237435396723,275729,59357,419674265,615119,0,115032133354,71133272892,602502947806,,,32871604480,62.545423807
bodytrack,gcc,asan_only_write,1,4,474165669143,366408,91047,836187997,758062,0,229631566082,142054350086,1202398896815,,,65655213989,124.902219843
bodytrack,gcc,asan_only_write,1,0,30225978486,179188,31887,52962757,133730,0,14699685730,9064675137,77473360006,,,4191003059,7.962680776
bodytrack,gcc,asan_only_write,1,1,59649840444,154762,35661,105578142,154590,0,28988421896,17843875426,152069350713,,,8265579190,15.726309233
bodytrack,gcc,asan_only_write,1,2,119289955269,221946,43958,214038383,232739,0,57697546060,35505040608,302404062892,,,16485968074,31.433305805
bodytrack,gcc,asan_only_write,1,3,237706998038,264805,58843,417857479,343858,0,115031517225,70930312872,602386223731,,,32939376836,62.613519184
bodytrack,gcc,asan_only_write,1,4,475692444517,388255,90743,844836807,895697,0,229643687232,141649340058,1201980353637,,,65678252361,125.308958365
bodytrack,gcc,asan_only_write,1,0,30255281704,243142,31874,53029475,529396,0,14705695233,9066579431,77450348067,,,4186711898,7.981340102
bodytrack,gcc,asan_only_write,1,1,59810689902,186249,36156,107141645,199714,0,28982034630,17847303855,152092173321,,,8271111681,15.771876265
bodytrack,gcc,asan_only_write,1,2,119177995733,199145,43972,212085288,427689,0,57686811045,35631904509,302326574396,,,16464334477,31.394029056
bodytrack,gcc,asan_only_write,1,3,237630465641,268990,60339,423008827,2039502,0,114986859689,70908269815,602150561227,,,32913866239,62.598056701
bodytrack,gcc,asan_only_write,1,4,474550373675,412337,91073,834516305,830869,0,229673542999,141538569789,1201364998253,,,65660188852,125.035027963
bodytrack,gcc,asan_only_write,1,0,30246617643,199984,31386,52910363,507222,0,14694573241,9091098726,77546992700,,,4184140390,7.973281252
bodytrack,gcc,asan_only_write,1,1,59855387193,194681,35812,106215033,205791,0,28980641920,17893919718,152209145038,,,8268369073,15.784990964
bodytrack,gcc,asan_only_write,1,2,119545733090,241327,43969,211081837,423147,0,57671831203,35630213218,302627543985,,,16486218453,31.489575122
bodytrack,gcc,asan_only_write,1,3,237754228433,288429,59849,425959479,465274,0,115035179561,70804392193,601965460429,,,32880634325,62.628898131
bodytrack,gcc,asan_only_write,1,4,473556650839,399833,91062,835630948,721240,0,229646845429,141349234894,1201353276683,,,65702869115,124.737366746
blackscholes,gcc,asan_only_write,1,0,21632848316,3749,4477,10013007,13406,0,5802797003,3690709761,22789545042,,,1704870184,5.710228115
blackscholes,gcc,asan_only_write,1,1,43250345122,6176,6367,19556298,30970,0,11554568216,7347469905,45549516912,,,3408937612,11.394562731
blackscholes,gcc,asan_only_write,1,2,86507417167,38200,10541,39764468,60011,0,23098040499,14674023310,91132326468,,,6827705542,22.796492313
blackscholes,gcc,asan_only_write,1,3,173006030314,26882,18527,78109959,111816,0,46195098608,29321588064,182259180136,,,13669047841,45.570910667
blackscholes,gcc,asan_only_write,1,4,345847316211,104680,35854,150837019,223801,0,92397933390,58666669588,364469899371,,,27317013068,91.08968794
blackscholes,gcc,asan_only_write,1,0,21629798504,6401,4802,9791721,14565,0,5802944535,3689529085,22785108590,,,1706230806,5.710062371
blackscholes,gcc,asan_only_write,1,1,43339880063,24724,6284,22874684,26731,0,11543886581,7315988891,45563411693,,,3431664010,11.41598325
blackscholes,gcc,asan_only_write,1,2,86730746629,51041,10617,47143420,60309,0,23118993086,14655878810,91072244524,,,6832021054,22.844892318
blackscholes,gcc,asan_only_write,1,3,173182182421,87505,19521,82638841,140290,0,46221724219,29319752595,182085177879,,,13653842424,45.615100315
blackscholes,gcc,asan_only_write,1,4,346013709848,130064,35858,158157173,178845,0,92427345731,58665879836,364326226205,,,27303345241,91.131958363
blackscholes,gcc,asan_only_write,1,0,21826850522,15087,4187,12526839,14865,0,5803241708,3668029138,22764214870,,,1723567901,5.749944339
blackscholes,gcc,asan_only_write,1,1,43240176628,11739,6249,19221525,17535,0,11551145990,7330931145,45572044415,,,3424624930,11.390551295
blackscholes,gcc,asan_only_write,1,2,86590972687,33577,11010,42063054,61728,0,23108672352,14661355489,91065087348,,,6829287355,22.806856571
blackscholes,gcc,asan_only_write,1,3,173017951416,41875,19459,79776715,84139,0,46222122621,29332036703,182133285466,,,13647855344,45.578970017
blackscholes,gcc,asan_only_write,1,4,346273636245,43983,35223,167049379,207097,0,92429236313,58649424847,364224772260,,,27310080961,91.203689966
blackscholes,gcc,asan_only_write,1,0,21684835491,12397,4851,10081612,15391,0,5805057232,3675173215,22775159388,,,1719486691,5.716855432
blackscholes,gcc,asan_only_write,1,1,43243021428,5272,6323,19396367,29506,0,11550023369,7342606343,45559165885,,,3414841202,11.391030015
blackscholes,gcc,asan_only_write,1,2,86562606778,32591,10972,40029582,36936,0,23110395266,14677331110,91113155469,,,6819428008,22.801945927
blackscholes,gcc,asan_only_write,1,3,173143052303,47076,19038,82309702,154349,0,46213949077,29334933791,182156064812,,,13649534592,45.610288655
blackscholes,gcc,asan_only_write,1,4,346144025899,157975,35526,160276100,183323,0,92431712551,58656669496,364350921664,,,27299284266,91.168523223
blackscholes,gcc,asan_only_write,1,0,21680311313,7163,4068,10209389,14297,0,5806937447,3679873153,22760129208,,,1711122402,5.712922382
blackscholes,gcc,asan_only_write,1,1,43252883849,15558,6988,21126738,47916,0,11563800711,7354071228,45503671945,,,3399237095,11.404110591
blackscholes,gcc,asan_only_write,1,2,86502456431,11082,10959,38186122,42987,0,23105425081,14645373895,90997801841,,,6845800055,22.785484537
blackscholes,gcc,asan_only_write,1,3,173447591508,67662,18844,95127513,116190,0,46209057533,29318130278,182106014495,,,13660850280,45.684929781
blackscholes,gcc,asan_only_write,1,4,346670894248,69302,35937,182027587,193745,0,92408171296,58636684679,364309751621,,,27324284053,91.314716819
blackscholes,gcc,asan_only_write,1,0,21630887772,5117,4446,9602418,15205,0,5799670651,3693491453,22820554728,,,1704622751,5.707524322
blackscholes,gcc,asan_only_write,1,1,43299098340,48790,7167,21014195,41789,0,11564068463,7329579097,45468634400,,,3416558683,11.406875834
blackscholes,gcc,asan_only_write,1,2,86732829145,41842,10883,47062913,53485,0,23115451430,14656562116,91031849026,,,6833821007,22.844560162
blackscholes,gcc,asan_only_write,1,3,172938654218,52488,18917,76353436,86175,0,46227343647,29315784377,182045513832,,,13657562930,45.553197434
blackscholes,gcc,asan_only_write,1,4,345931405133,111279,35098,154066771,135581,0,92425726589,58636252998,364251356826,,,27320963968,91.121616787
blackscholes,gcc,asan_only_write,1,0,21680923658,10418,4044,10017984,16551,0,5803664228,3673500165,22770598812,,,1719640754,5.715655529
blackscholes,gcc,asan_only_write,1,1,43249803669,43663,7109,19458585,67893,0,11553099797,7349147364,45562635855,,,3410503935,11.394195311
blackscholes,gcc,asan_only_write,1,2,86604592548,28455,11028,42386731,30250,0,23113774148,14647267002,91053232255,,,6835843181,22.812289986
blackscholes,gcc,asan_only_write,1,3,173353914021,57063,19110,91410180,175339,0,46205647893,29339825339,182241805517,,,13646280128,45.67657094
blackscholes,gcc,asan_only_write,1,4,346742852527,85272,35223,187461112,212438,0,92426832348,58658289381,364296501029,,,27302946519,91.327751173
blackscholes,gcc,asan_only_write,1,0,21687376508,7654,4521,10355925,17195,0,5806449735,3674336388,22765568833,,,1718950393,5.712883529
blackscholes,gcc,asan_only_write,1,1,43243029381,63854,7135,19321754,86788,0,11550470768,7337112166,45552876394,,,3420816524,11.390510399
blackscholes,gcc,asan_only_write,1,2,86510553883,24775,10535,38715958,66321,0,23108007434,14647422976,90983548678,,,6841903957,22.786969583
blackscholes,gcc,asan_only_write,1,3,173012141691,72028,18704,79451999,117924,0,46223526979,29325396761,182134346460,,,13648016031,45.579619528
blackscholes,gcc,asan_only_write,1,4,346282310471,67338,35097,167711916,139535,0,92422789011,58627632164,364172960680,,,27318525766,91.209547289
blackscholes,gcc,asan_only_write,1,0,21674536943,6446,4161,10219897,15113,0,5806711481,3678649268,22774874932,,,1716140893,5.715108623
blackscholes,gcc,asan_only_write,1,1,43250677753,27733,7140,19654713,43546,0,11556352776,7350394789,45558456181,,,3407067428,11.396949782
blackscholes,gcc,asan_only_write,1,2,86579021397,58267,10681,41192990,71834,0,23116249631,14663425649,91078811396,,,6822747017,22.804680243
blackscholes,gcc,asan_only_write,1,3,173343786067,39356,18778,84349581,70790,0,46207782728,29322349389,182089300163,,,13660364724,45.661397322
blackscholes,gcc,asan_only_write,1,4,346338451819,94982,35996,167803794,212518,0,92398442583,58658887146,364448479750,,,27319648128,91.219997161
blackscholes,gcc,asan_only_write,1,0,21699015289,45353,4549,10659695,48131,0,5805433982,3672559191,22765977063,,,1720650061,5.716179258
blackscholes,gcc,asan_only_write,1,1,43359680779,15969,6211,23800303,23500,0,11549819290,7338927467,45551744824,,,3418831595,11.4216232
blackscholes,gcc,asan_only_write,1,2,86702804307,17538,10995,46706472,43845,0,23114091250,14648100368,90992789002,,,6838848454,22.836939943
blackscholes,gcc,asan_only_write,1,3,173108243839,70896,18862,82587411,116538,0,46207686777,29313743295,182175987543,,,13668740399,45.594271302
blackscholes,gcc,asan_only_write,1,4,345959360837,114668,35985,154863551,212810,0,92412942638,58673137378,364408579832,,,27305793036,91.227835832
swaptions,clang,asan,1,0,36452898024,709969,156265,66330679,1813194,0,26619143599,14140381204,96392220501,,,4603483807,9.603396459
swaptions,clang,asan,1,1,72524236220,1095334,160695,133000825,3448251,0,53115862006,28228792227,192489637556,,,9154707702,19.118359285
